"scenario";"Geste";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S8 AMS2 Dec0";"ENSBBC";188.54187661136;119.08468532627;66.39196776023;56.62284882673;54.83265806438;62.900088369777;184.153831760126;204.21755399637;213.66747497176;150.644055290441;152.081376966531;131.714024408841;140.869116768904;150.161291649948;166.372199644411;196.270080510994;188.803018384601;253.867891124775;291.476299953546;339.395543677053;403.922620830766;366.434519692912;422.731278236203;441.677287430169;490.130690967207;527.624817809747;444.611325166563;416.296983011143;407.795616255233;434.945288452999;875.797054625809;715.140362112252;698.238069542583;545.993683876371;541.962032655979;568.574389974683;1177.77756372086;1197.08221176537;1244.86809829243;1281.93095133924;1264.899140941
"S8 AMS2 Dec0";"FEN_MURBBC";56.15129728703;63.07971086547;71.09209501392;69.20578510106;65.98740531613;67.0257668234519;588.231429557263;571.750110384442;629.053055300621;601.531210350605;585.687278955135;666.692618504303;638.766216384286;606.86803524707;581.049570001167;553.759551391729;515.917478253888;494.833916299962;465.770112287958;458.050685138307;458.006168039208;449.756890543378;455.484081568573;412.837849295346;397.223383947633;396.465154141717;407.968356344352;412.349581697287;421.357426221319;429.433277903216;464.844661016902;476.873369405591;483.06504566516;456.336536393149;452.125106034438;462.492508995064;712.815638758231;739.36556347867;804.219369867414;896.279644453255;1037.34004132958
"S8 AMS2 Dec0";"FENBBC";10.27274682582;10.70912837814;10.94080528959;11.48280454116;11.32650902376;13.14130214916;14.922196891968;14.43793914699;14.639197106664;14.655643520351;14.27787226095;14.25936995615;14.196756179054;14.40557248866;14.89489424982;14.81410852558;15.22978090608;16.42637677068;17.195614708072;18.06241746548;20.783856611862;20.72382297163;21.04438168514;21.18781057417;22.57293186768;23.429543702599;24.47651817483;24.56647001342;26.07945742119;28.05835458054;28.14852921124;30.58228432798;36.01526580878;28.70664202558;26.70939934136;25.22113593641;25.03936241431;23.91371318507;22.57780828476;21.66595906199;21.057793527937
"S8 AMS2 Dec0";"ENSMOD";169.76056329952;103.1682454242;95.19996993915;89.72105295062;88.02388926586;96.345526192216;375.541113247839;367.820484834037;399.524929782109;439.671138435871;440.052690894833;774.917467700662;767.634662881169;765.962611764712;768.693014926964;773.230974148171;772.599016524004;774.491461096351;781.04079045386;784.787716249813;769.939678252669;763.403514378868;756.379485966844;758.832666494589;746.94806907006;734.653808696015;722.673990347069;705.934943023881;716.944853194606;710.614519306782;717.475686565085;730.888871985275;741.876087254065;538.179594431081;515.631432480705;510.360498015065;582.328934287673;599.741686500564;623.118958850683;614.679323432204;579.925958032205
"S8 AMS2 Dec0";"FEN_MURMOD";17.839197849492;20.40600573184;23.88000648651;21.63186504347;23.40095433799;27.60379395321;57.69763942949;61.4447804198;85.15533376637;88.07576627033;95.082463382576;102.707862338666;109.1136798938;110.86797611719;122.91462309839;126.47281079678;130.68165314766;135.60041073653;141.654421309783;145.08904606966;144.67644976466;150.73249200936;150.78456078492;146.14075488713;143.919642647532;141.03147076247;149.82915728174;155.69274333897;151.029574261546;144.497839117483;139.66067966624;126.090009611563;115.69190903663;98.775773472889;91.456466620446;87.93588320375;90.248892311109;89.603129443887;93.022899956359;97.892214396474;104.989690346141
"S8 AMS2 Dec0";"FENMOD";9.87602383413;10.64318578075;11.46766272864;11.62774847901;11.53089569106;12.1135159462;15.93644135419;15.84319937407;18.7713133691;19.77505896916;18.79728298676;19.121979982259;19.78992209035;20.44049938513;20.84185232155;20.249283885611;21.16694571277;21.365539780228;22.38889413048;28.961359923643;27.05976711335;26.979036379046;30.347569752967;33.550454212275;33.065858462185;29.421305879851;30.661498953805;28.666972755467;31.150819846344;32.450701172291;33.414231085551;35.419927268437;37.06735432908;31.04592630852;28.028015473;26.41195325478;25.326041087306;24.534851441631;23.55822090285;22.69737160272;22.83245782881
"S8 AMS2 Dec0";"GTB";67.64217067421;70.409315730323;67.929936346917;69.526074984866;73.693202628372;78.517015382362;75.415781811185;75.922994427724;75.618840825219;103.048297397293;102.814847925629;102.783938697749;104.760517481312;105.975155874565;108.773715042453;112.575013578419;115.822899358628;119.059213508046;116.68323622219;117.259767207607;113.828257856083;115.328050092074;119.370086093767;130.724505187584;135.745980774802;141.062792466531;143.902686008407;148.205211706089;153.963103794715;161.175639967715;167.082122871829;183.64531294656;185.92523444802;137.089784931224;132.480208627057;127.615954070796;123.875951568287;120.700897777558;116.262745360789;107.934757990089;104.117561996531
