"scenario";"SYSTEME_CHAUD";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S5 AMS2";"nr";0.753524758560145;0.752218616219375;0.750913805472258;0.74961158796954;0.748312155692253;0.747014303144121;0.745301937019958;0.7432010337145;0.741111186138;0.739159570994;0.73722482016;0.73560035095;0.733458516035;0.731400771948;0.729251444189;0.727312868337;0.725160094263;0.723237830147;0.721352484751;0.719327103831;0.7173316546274;0.715425239186354;0.7135150257002;0.711487720761;0.7095881654215;0.707871125845;0.7060548326906;0.704348030970552;0.702680954404;0.701047022079;0.699408388071603;0.696593404976;0.692736657178;0.92293402222;0.92001331269;0.9199560249;0.91941209352;0.91935074238;0.91931749594;0.9510985255;0.9512900421
"S5 AMS2";"Autre système centralisé performant";0.000188371935677117;0.0153470334504802;0.0245055066669891;0.0794032475812474;0.190418256102976;0.18514120256077;0.174127469365031;0.175660938317142;0.072598069078;0.168432323424503;0.155491708436414;0.192612322461589;0.243452767090829;0.294488892381834;0.359288077046497;0.413279362213801;0.451003950266686;0.528375109861809;0.58483493915062;0.705305710430348;0.752975620959268;0.746025393912007;0.780402244883225;0.882742513254811;0.962044917063767;1.12502668637814;1.22998093645323;1.30636879348196;1.4156121771389;1.478647030177;1.55458997405741;1.58643168422404;1.68258705466601;1.56073431764036;1.49193079880031;1.44032304697374;1.39612451134954;1.32623733504323;1.24486554939629;1.04856924720783;1.04689915775624
"S5 AMS2";"Autre système centralisé";1.56934031737296;2.01564842638097;2.31883931102013;2.20036549724143;1.89654199224559;2.03226041448786;1.9090215754256;2.08968979580161;1.388778685569;1.43459200383475;1.65524363914716;1.82050610490479;1.78786832600129;1.79090648608865;1.79740915373929;1.87711964621025;1.90223228248418;1.94062170861367;1.96766142446347;2.10666862069458;2.15386094332812;2.23044612600814;2.19393189215585;2.21838123472609;2.1959644153118;2.34081800777677;2.39174410119773;2.39141686445507;2.40826671500779;2.4888123341024;2.58923242881689;2.62744214699848;2.53200193001986;2.85151880034331;2.75178932320498;2.73537832334141;2.63396609150982;2.49357716881087;2.30171500982528;2.09481936688288;1.85679826268969
"S5 AMS2";"DRV performant";0.05130995757;0.09416212649;0.08743171079;0.0856483362;0.08154829199;0.07011593672;0.0667630497669598;0.0677032462740791;0.0712154325975;0.112045543284111;0.108013500285212;0.0842038400515303;0.102065255647048;0.101085779477933;0.108258513029512;0.110660072697459;0.120196233494057;0.135325422449654;0.173877237994378;0.198968722547385;0.224092302126904;0.216966267750819;0.192741104402641;0.220113858257543;0.213243112306184;0.218138724090051;0.216773355582353;0.214588861369292;0.214686554036616;0.195745732920288;0.191716473890344;0.185351415566808;0.174220930025322;0.118821704605949;0.130276973663276;0.123374705307263;0.113320139527181;0.101075626364027;0.0870172871;0.0750073736371355;0.0566861022905332
"S5 AMS2";"DRV";NA;NA;8.1319697e-05;0.00049348836588018;NA;NA;0.0005623219;0.0006098504;0.00173329736565457;0.003926083093089;0.0107393845548903;0.0144089515383775;0.0210616253528155;0.0320273947548216;0.0326624309552134;0.0472625145381546;0.0598138492617971;0.0679130880032064;0.0983414527986892;0.160336488013522;0.226764724638876;0.227715651999177;0.217552251931739;0.170450132260803;0.174080750332138;0.176817065796442;0.175863754155114;0.171409743618437;0.168328045592239;0.175946426685317;0.170336971659161;0.162802951701487;0.155566791238624;0.1183220289062;0.10737016496;0.0919662583536485;0.083051827646088;0.0701516062421525;0.05650291277891;0.0354064888;0.0248808957666067
"S5 AMS2";"Cassette rayonnante performant";NA;NA;NA;NA;NA;NA;NA;2.63250794100231e-05;0.0002489;0.0001806199;0.000351652760609124;0.000497226552989265;0.00189303321070676;0.00213497604331793;0.00231578466193053;0.00223638037108957;0.00354078561960029;0.0078104733395797;0.010195191285;0.0124943091959091;0.0210605677961709;0.0239771104831926;0.0222773316277043;0.022435162062391;0.0174589577674331;0.0183837679643084;0.0132499485578305;0.0122239601383788;0.012712351621;0.0138580650570909;0.0141418647924766;0.014917362811804;0.0134012020323316;0.0146206308888724;0.0151579118020458;0.0136929523;0.0114861712531219;0.00821619006;0.0078254365;0.00770313337781454;0.00425942918
"S5 AMS2";"Cassette rayonnante";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.59045446218938e-05;2.302614616841e-05;1.69043902966941e-05;0.000614136448073138;0.0006281964;0.00064701;0.000660539113367909;0.000527235;0.0012458666;0.00210149761464508;0.00381440077075684;0.0041207746034168;0.00445510906087189;0.004354675741;0.00452487839;0.005036095184;0.005056554839;0.004763444686;0.00553442741853555;0.00635833082131192;0.00564101594138536;0.00720391622445205;0.0073602956;0.00591216455755707;0.00496146733716611;0.00414682663543444;0.00396693519896126;0.00503637915711955;0.00310728137498025
"S5 AMS2";"Tube radiant performant";0.4678710906;0.4515316674;0.44246045;0.4326245552;0.4272375094;0.4409860319;0.4303559253611;0.4149610982154;0.380756103012;0.331026449039658;0.29518643643077;0.299115084474639;0.287835443330356;0.267590411908275;0.262993111117106;0.243830762782828;0.222249572011458;0.203042274754121;0.181690610289427;0.15443317810448;0.13126792073254;0.126226674779141;0.120934253514002;0.117305675197495;0.112746839321855;0.110451102317599;0.109894166434013;0.101976109751327;0.098901654939639;0.095427141828352;0.0942737255891717;0.0981333949743549;0.10578530591746;0.203799658946824;0.213936325840673;0.224638400530693;0.238569496306636;0.257610126883675;0.297835611178498;0.2520030603;0.3806353248
"S5 AMS2";"Tube radiant";0.09065069881;0.07640409343;0.0455656647680327;0.0638695723517914;0.0827359328005635;0.085013552864429;0.078089470970684;0.0697219027679203;0.0718084964920722;0.0756747623665894;0.0741683298148956;0.0709029267912692;0.0660253929238361;0.0619712818418844;0.054841973293995;0.0493623961667079;0.0429988614718211;0.0388841315804818;0.0327472219225831;0.032863373358269;0.0299083891469895;0.0304934828843977;0.0313473041106944;0.0294859098693393;0.0303914254780368;0.0300746906710874;0.0310108859384903;0.0339001916547473;0.033394394353129;0.0338380322768059;0.0337645246253514;0.0349342385298736;0.0377583709686966;0.0576553746733434;0.0579760384977948;0.0571149922597888;0.0632999777584455;0.0688444997483335;0.0707480888283927;0.18241196136;0.0806305566498314
"S5 AMS2";"Rooftop performant";0.866234216373592;0.846427552259971;0.83790859106955;0.837249938895886;0.846845177394201;0.859582416318619;0.9283173528445;0.921641733403059;0.92143437682575;0.862325850823374;0.906384276805045;0.960838323872491;0.970781432005042;0.991062627768407;1.02335871131508;1.0951400858751;1.12295461511832;1.15185354521311;1.16861982569235;1.38228438210987;1.62715245891444;1.71003973562668;1.81411322179245;1.79447944884364;1.76233433592268;1.68199165217252;1.64248516784733;1.62123491071101;1.60428771400117;1.58683060996566;1.57322827422179;1.57830180866344;1.55504941197248;1.88975129912139;1.8265694210414;1.81702011874544;1.80336267036441;1.76017743608657;1.73328550668467;1.5855716578521;1.55533605541007
