"scenario";"Type_Inv";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S6 AMS2 GJ";"Changement de système seul";0.69579319004206;0.725896370368174;0.747303006514141;0.743761659921261;0.737030870801812;0.737903275346149;0.712618166323148;0.716809611048852;0.739238992438098;0.727147204176921;0.722022910510336;0.700874375435934;0.707717298165648;0.710488480472291;0.709411704689007;0.710772273063256;0.710294349036627;0.711312166564567;0.715700834727562;0.725284896175276;0.738565490002134;0.741045218091681;0.742614762025632;0.749620679785476;0.753887445994223;0.761219709899098;0.762233651595618;0.760028359540403;0.766730919373527;0.765549125025627;0.765517399847914;0.766059819606602;0.767109961979588;1.02672501259007;1.02465687797158;1.02656839529315;1.02458796407388;1.02489765266117;1.02212321769352;0.943248994842887;0.943315937944326
"S6 AMS2 GJ";"Geste sur le bâti";0.518236118471562;0.396967861142593;0.346863635911457;0.329795356594416;0.329254097514328;0.357467688111819;0.97406283264382;0.988392701376879;1.1380477926729;1.03873997907608;0.993290723451777;1.24678879999491;1.22779995157784;1.21082160222159;1.18549634765263;1.17500956125457;1.13282507393672;1.15358549853852;1.14512837650392;1.15642012173091;1.16601540081781;1.20257309291459;1.22380927844003;1.26237977574249;1.31337166691282;1.37716482650639;1.31021470014044;1.31438890058458;1.31528918636844;1.32862556456832;1.7490877848783;1.60528497333441;1.60288727033965;1.55960106349929;1.55442356986775;1.60928649986473;2.50898156843997;2.55991500350728;2.66868493007146;2.78986283498529;2.89195263630247
"S6 AMS2 GJ";"Geste sur le bâti et Changement de système";0.00184775791;0.0005324160944;3.88076535e-05;2.28233325e-05;1.24304246e-05;0.0005351840564584;0.337001936264758;0.322276714338619;0.29865170427455;0.348556823323732;0.343233283331502;0.453764550030494;0.434315684625962;0.415241589848189;0.399761877636702;0.392144746361249;0.38174017584206;0.371715350711851;0.358521764092363;0.336764479243175;0.313343441057892;0.301013441493441;0.295419255803517;0.270831670251224;0.256166158980974;0.247199343260017;0.243289643372022;0.240422939568614;0.225579819272975;0.228781991938621;0.236495420521447;0.232496841646937;0.231152266642451;0.0266897384527936;0.0218378371080549;0.021427661410462;0.0497063352680334;0.0508680119952583;0.0534166505874115;0.040343938741151;0.0395167086914746
