"scenario";"SYSTEME_CHAUD";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S1 AME";"nr";0.753524758560145;0.752218618319375;0.750913824222258;0.74961164177954;0.748312131512253;0.747013913174121;0.745043817952958;0.7430821300605;0.741128151055;0.739175126569;0.737242525827;0.735306457162;0.733367651474;0.731425822732;0.729526277031;0.727549869635;0.725617998235;0.723699893074;0.721757272461;0.719817731745;0.7179518161562;0.716057247002654;0.7142294593332;0.712377860778;0.7105724882232;0.708739751832;0.7068349654136;0.7050003000924;0.703095271827;0.701161458382;0.699104970199541;0.696372010558;0.692180203891;0.92262263318;0.92010369091;0.919963845531761;0.91899591422;0.9188998931;0.91883853699;0.9503776287;0.95067005151
"S1 AME";"Autre système centralisé performant";0.000188371935677117;0.0142534540315688;0.0261511932455754;0.0865321612211058;0.188692988676984;0.180617871712021;0.113099394477731;0.121109344039307;0.07288157263;0.08830006541;0.09410524047;0.228548749607897;0.272415738974764;0.304405294941168;0.325431398743363;0.373161826443113;0.419665775572412;0.51837389055176;0.569952960636867;0.678522183091921;0.767203647854852;0.820541298212661;0.952741680103134;0.980071785500903;1.05092468793042;1.04645297264706;1.1334726278872;1.25354687336415;1.31338965527637;1.39004856388405;1.45848188168491;1.4805271864628;1.46716301237349;1.2086806746999;1.19788738957961;1.0994545886803;1.06972937149636;1.08715575424247;1.06828791036914;0.895548689705788;0.87454000730146
"S1 AME";"Autre système centralisé";1.56934030737296;2.01912407908097;2.32150207412013;2.19845145114143;1.90419632824559;2.04331472530019;1.98772386830493;2.16016821553357;1.39801545887;1.460490531789;1.72589053507919;3.75014855636964;3.6635483987732;3.28543043619;3.04447058525875;2.79407846958233;2.71261157010059;2.55315735094825;2.67371680322406;2.63657889675501;2.59993675288454;2.54496748536052;2.53061865615657;2.50718057045294;2.47764986263758;2.42769365140269;2.40032261333279;2.36822787614465;2.37566789987572;2.37487128052188;2.43434453970865;2.41112443473721;2.39592793228123;2.86647914819893;2.82308121007967;2.84276996660303;2.76223072707029;2.55471353635841;2.3949325662496;1.80449986880527;1.75701133421402
"S1 AME";"DRV performant";0.05130995757;0.09463193449;0.0879684038;0.08630741417;0.08249357314;0.07124974373;0.0721705548418304;0.0729559020713506;0.077454061441;0.0815636373522771;0.077838357418866;0.070954461569566;0.0669311238064051;0.063881510628;0.0633355126470795;0.0601044403954087;0.0628741168691076;0.0668418679023844;0.0700271352139822;0.0752241857392481;0.0828386884686062;0.0963386275234645;0.0960570552422692;0.118523329698833;0.127645205591336;0.12863061922782;0.126197185295832;0.123547393604852;0.116874957394402;0.112913246331;0.110156869951861;0.105533237483;0.103917989779;0.1274605655;0.144064663001003;0.1364618864;0.1345296256;0.131742619;0.1265047834;0.1194822068;0.1171907809
"S1 AME";"DRV";NA;NA;7.8920955e-05;0.00049348836588018;NA;NA;0.0005623218;0.0006098505;0.001714786;0.0028012748;0.00686658732;0.00969833555210499;0.0152327005872984;0.018471895701;0.020206480697;0.029209775176601;0.0322947887540868;0.0382567419533408;0.0403864688755446;0.0454384794554041;0.0582919626071275;0.0737218090008062;0.0952921989878411;0.106206115440414;0.105431143830472;0.102302338278659;0.0999733064546837;0.0964937623725549;0.0911363247768938;0.0870615480494931;0.0819795333813201;0.0748571833037013;0.064469870465;0.09157391488;0.091546006548772;0.0840501926;0.08014302984;0.0782019896;0.07430656261;0.06423951283;0.06123978717
"S1 AME";"Cassette rayonnante performant";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.47206955458967e-05;0.00196516363;0.0022066219;0.0023678006;0.0025703636;0.00269083467263948;0.00293054655;0.00725871282;0.0109295443681363;0.0124618197442668;0.0148751389;0.0144383959367;0.0144329773245341;0.01332394476;0.01333551685;0.01313020099;0.01280199254;0.01188850422;0.01139720372;0.01050899145;0.00844513481;0.01228949374;0.01197451501;0.01835314643;0.0207060221188663;0.01823625059;0.0163354032456267;0.01831061093;0.02092258063;0.024641419384658;0.0256109993639376
"S1 AME";"Cassette rayonnante";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0004376754;0.0002704288;0.000278667485886447;0.000240664871882837;0.0001428022;0.0001267135;0.000648257546909199;0.00161058869924879;0.00240577607685099;0.00393650495;0.00409065554182039;0.00432262433894193;0.00484723157920952;0.00509216114937947;0.00495299874203376;0.00468156860772795;0.00689772164;0.00658791345901783;0.00792138986985389;0.00887625857861089;0.00860990551;0.00928461753;0.0107118436394276;0.0127173210339261;0.01589979779;0.01563546032
"S1 AME";"Tube radiant performant";0.4676566906;0.448555392;0.4380527311;0.4270921575;0.4268728189;0.4415660105;0.4280012775;0.41300370666;0.38112125811;0.339655718314;0.30006367925;0.30914412873;0.30090638195;0.2941457998;0.28319083199;0.27722957414;0.26383865361;0.24678994167;0.228046430624;0.222616418702;0.20966648373817;0.206469725409645;0.207199777566567;0.210410759535;0.208841169892049;0.2095984392905;0.210027888381357;0.213510471909798;0.213144251843711;0.209880998425359;0.211391072674124;0.21093008271416;0.217940036878007;0.348530985246678;0.357280343485588;0.36336099145435;0.364319088219121;0.365807728027095;0.380758392217305;0.31642692174796;0.423985574448311
"S1 AME";"Tube radiant";0.09086509871;0.07938043583;0.0500213459680327;0.0694654858517914;0.0831744187005635;0.0843993823044289;0.0804157629935855;0.0719573780201778;0.0724759653750331;0.0714597496918798;0.0686485359006294;0.0775719763796338;0.0792065613210358;0.0765529681533856;0.0755847543674699;0.0745257046634871;0.072944402662389;0.0706824787065113;0.06791782214;0.06405978731;0.0603926881410776;0.0625091469524001;0.06193139073;0.060198941758016;0.0599018940395929;0.0582944585433729;0.0564041095012165;0.0549293313703765;0.054680628560823;0.0575280112461655;0.0626821699837179;0.0612075603487328;0.0565743537793784;0.10571638017344;0.103569993874077;0.0987157666458169;0.103109966994936;0.108831332659142;0.101286728433196;0.197408962244481;0.0875032193512398
"S1 AME";"Rooftop performant";0.866234216373592;0.848374127831846;0.837657277430812;0.837034294185865;0.846630337221451;0.859305447848619;0.927684807740355;0.918238119856224;0.919713755348513;0.917499706212219;0.94993739695714;0.913413811812752;0.921113867087949;0.94230866451;0.965627252748503;1.00610995364311;1.04732104871989;1.07907075283225;1.10118259316333;1.11660355348212;1.18225703443763;1.25684096814118;1.35316198107999;1.43092267655006;1.43279877209735;1.40876893690231;1.37944544327277;1.3274613021102;1.31029230935455;1.28059528775742;1.25135056071072;1.24661527724818;1.18862135840071;1.33382680817144;1.26569904425045;1.23641444941344;1.23069265199278;1.24923567341967;1.23594858417798;1.08788425325055;1.10308163176752
