"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"P0_Nopol";"Enseignement Recherche";"ECS";9.96292613456791;10.0292967100919;10.1043349651398;10.1708195746764;10.3641833011957
"P0_Nopol";"Enseignement Recherche";"Eclairage";11.370798276176;10.8610084624007;10.50281314592;10.1536073952237;8.97593429371295
"P0_Nopol";"Enseignement Recherche";"Froid_alimentaire";1.31000407903378;1.24198911635471;1.18831914428154;1.13726532560614;1.09917055838265
"P0_Nopol";"Enseignement Recherche";"Process";1.09792112182684;1.09248547316417;1.08943973795263;1.08645561382077;1.07610373575373
"P0_Nopol";"Enseignement Recherche";"Ventilation";1.22138078443363;1.22146697783713;1.22174932645996;1.22210183069933;1.22113466359109
"P0_Nopol";"Habitat Communautaire";"Autre";9.48010968737018;9.42820310766974;9.3977991962499;9.36800590006741;9.2636633145159
"P0_Nopol";"Habitat Communautaire";"Auxiliaires";4.54942820381916;4.16224391725091;3.88330965281863;3.53999207676091;2.71416788582104
"P0_Nopol";"Habitat Communautaire";"Bureautique";1.07280412987468;1.12252887621901;1.17518233970646;1.22995163074894;1.20410313137457
"P0_Nopol";"Habitat Communautaire";"Chauffage";87.9518083772835;80.5895131128091;75.3566190525207;69.4667359243797;54.7017113624049
"P0_Nopol";"Habitat Communautaire";"Climatisation";7.48103079487391;8.97039556112714;9.77432378918284;10.6313755848758;11.9400790576282
"P0_Nopol";"Habitat Communautaire";"Cuisson";25.0025126934087;24.8142621786035;24.7938904040965;24.7035478990046;23.9920380401754
"P0_Nopol";"Habitat Communautaire";"ECS";27.2511625126011;27.3571954488777;27.5405220047183;27.74713296555;28.4662398881619
"P0_Nopol";"Habitat Communautaire";"Eclairage";16.3313314661268;15.5441215716247;14.9772432618361;14.3841010766875;12.6110540396998
"P0_Nopol";"Habitat Communautaire";"Froid_alimentaire";3.82795223073395;3.62426763447829;3.46321340022165;3.31021848482628;3.18461535936974
"P0_Nopol";"Habitat Communautaire";"Process";6.03855149466625;6.00548860139355;5.98612237402104;5.96714513282699;5.90068101711928
"P0_Nopol";"Habitat Communautaire";"Ventilation";6.6706638749267;6.67328995665824;6.6776608575527;6.68950942176347;6.68416461545283
"P0_Nopol";"Santé Action Sociale";"Autre";15.9822013793963;15.8702178683633;15.7704148383085;15.6766781356395;15.3763380500458
"P0_Nopol";"Santé Action Sociale";"Auxiliaires";5.57511608792452;5.04880308078439;4.52346465734562;3.91445168376233;2.13756883557107
"P0_Nopol";"Santé Action Sociale";"Bureautique";1.06408997302795;1.11192519513551;1.1590352279691;1.20770308357774;1.15843249606884
"P0_Nopol";"Santé Action Sociale";"Chauffage";106.971500959281;97.968721973938;90.6463383090732;83.0261807752375;56.5155185543749
"P0_Nopol";"Santé Action Sociale";"Climatisation";12.7589322074897;13.6929372430268;14.0013222676195;14.3234348366149;14.9536904725225
"P0_Nopol";"Santé Action Sociale";"Cuisson";11.9105270508496;11.6288233139496;11.3548817566245;11.0796530250322;10.0856258447826
"P0_Nopol";"Santé Action Sociale";"ECS";27.431075381271;27.6542713916029;27.770773682462;27.9034644271273;28.031762042116
"P0_Nopol";"Santé Action Sociale";"Eclairage";19.2451312024613;18.0930188239427;17.0426371062475;16.0109014043753;12.5093949504312
"P0_Nopol";"Santé Action Sociale";"Froid_alimentaire";7.53036508397578;7.07326838552263;6.66997547250961;6.29813557907503;5.85471259315381
"P0_Nopol";"Santé Action Sociale";"Process";3.9835816668681;3.95566901155752;3.93079294400935;3.90742906960546;3.83256855749061
"P0_Nopol";"Santé Action Sociale";"Ventilation";29.4618790796491;28.8756617966242;28.3750276791214;27.9443331283761;26.3129791046458
"P0_Nopol";"Sport Loisir Culture";"Autre";1.00717506584761;1.01383278340682;1.01756429262346;1.02122167329428;1.033903760595
"P0_Nopol";"Sport Loisir Culture";"Auxiliaires";6.30646826968112;7.78808024160919;9.26554494589494;10.4393355645187;9.08893585582802
"P0_Nopol";"Sport Loisir Culture";"Bureautique";3.80603127193542;3.9983461027537;4.19582684677836;4.40168852144495;4.34706192494025
"P0_Nopol";"Sport Loisir Culture";"Chauffage";95.9935507080256;88.0287003964939;83.3303945044716;78.6798471874449;63.3349417544537
"P0_Nopol";"Sport Loisir Culture";"Climatisation";44.1779465533915;50.2619459758227;54.3907603565398;58.5674983589891;66.6160103353296
"P0_Nopol";"Sport Loisir Culture";"Cuisson";5.58426578995627;5.564138386001;5.57692132376746;5.573447124092;5.47472367282631
"P0_Nopol";"Sport Loisir Culture";"ECS";52.9572183054241;53.4355128545588;53.9129913459915;54.3832675552719;55.6310462401718
"P0_Nopol";"Sport Loisir Culture";"Eclairage";27.1152215767997;25.9411502658268;25.122656084735;24.3206917868389;21.527981924078
"P0_Nopol";"Sport Loisir Culture";"Froid_alimentaire";1.9056999553454;1.81408367651539;1.73988191185696;1.6691707897841;1.62799873915997
"P0_Nopol";"Sport Loisir Culture";"Process";17.3686149475167;17.2857634221241;17.2395029073039;17.1944396905657;17.0374702160406
"P0_Nopol";"Sport Loisir Culture";"Ventilation";4.13976572999228;4.16947291153125;4.18370046677461;4.19740739425272;4.21862527915197
"P0_Nopol";"Transport";"Autre";56.2993745925105;56.0160577804072;55.8521652246377;55.691545161496;55.1304682623418
"P0_Nopol";"Transport";"Auxiliaires";0;0;0;0;0
"P0_Nopol";"Transport";"Bureautique";1.06460899316261;1.11442588618293;1.16705225851066;1.22181745450839;1.19771607835332
"P0_Nopol";"Transport";"Chauffage";145.662358561963;135.954189022582;129.698857459184;123.247242266403;103.511821294728
"P0_Nopol";"Transport";"Climatisation";5.80368572176693;5.84484874574363;5.98648108445448;6.12411090443666;6.60092746277812
"P0_Nopol";"Transport";"Cuisson";8.32939530715942;8.21925928685764;8.1757906605162;8.11805314314578;7.83218489932283
"P0_Nopol";"Transport";"ECS";13.652831839722;13.7858022279513;13.9452534583997;14.0966472202287;14.5834339968105
"P0_Nopol";"Transport";"Eclairage";62.011217851705;59.2401073720946;57.2657345857384;55.3523967954267;48.8669311289414
"P0_Nopol";"Transport";"Froid_alimentaire";9.49834513228066;8.99836889113014;8.60284593047971;8.22692671321872;7.92940982442617
"P0_Nopol";"Transport";"Process";0;0;0;0;0
"P0_Nopol";"Transport";"Ventilation";15.0629671112315;15.0624517735633;15.0663151140824;15.0707842171487;15.0625545238567
