COD_BRANCHE;ANNEE;COD_PERIODE_SIMPLE;USAGE;COD_SYSTEME_CHAUD;COD_ENERGIE;CONSO_TOT;BESOIN_TOT
08;2034;02;Chauffage;08;02;2030799.8513999998;2132339.89
08;2034;02;Chauffage;08;03;5257526.3613;5520402.681100001
08;2034;02;Chauffage;08;04;73430268.7743;79083552.1038
08;2034;02;Chauffage;08;06;506515.42260000005;531841.1817
08;2034;03;Chauffage;08;01;246392618.65870002;269978547.2705
08;2034;03;Chauffage;08;02;63192746.802700005;66352381.2636
08;2034;03;Chauffage;08;03;189048176.5331;198500585.3021
08;2034;03;Chauffage;08;04;1806760072.3051;1947195821.7778
08;2034;03;Chauffage;08;06;33132639.256000005;34789272.56360001
08;2034;04;Chauffage;08;01;3634469.7166999993;3816193.1177000008
08;2034;04;Chauffage;08;03;3540224.1914999997;3717235.3090000004
08;2034;04;Chauffage;08;04;101855746.72710001;106948535.70400003
08;2034;04;Chauffage;08;06;4223650.8484000005;4434833.497600001
08;2034;05;Chauffage;08;01;1306524.0995000002;1371850.3139000002
08;2034;05;Chauffage;08;03;5839347.1167;6131314.381399999
08;2034;05;Chauffage;08;04;45527470.548200004;47803845.93520001
08;2034;05;Chauffage;08;06;2153494.1094000004;2261168.9031
08;2034;06;Chauffage;08;01;4930960.6395999985;5177508.607999999
08;2034;06;Chauffage;08;02;18765.9897;19704.2883
08;2034;06;Chauffage;08;03;4232345.210500001;4443962.6487
08;2034;06;Chauffage;08;04;43725594.73419999;45911872.91399999
08;2034;06;Chauffage;08;06;5202018.6285;5462119.426999999
08;2034;07;Chauffage;08;01;3250866.062;3413409.314799999
08;2034;07;Chauffage;08;02;28513.5535;29939.2311
08;2034;07;Chauffage;08;03;882397.1869999998;926517.0509
08;2034;07;Chauffage;08;04;12378970.189800002;12997919.6193
08;2034;07;Chauffage;08;06;3220554.4670000006;3381582.1741000004
08;2035;01;Chauffage;08;01;12063318.668299997;13233472.3514
08;2035;01;Chauffage;08;02;2198684.9363999995;2308619.1467
08;2035;01;Chauffage;08;03;6565265.4856;6893528.8343
08;2035;01;Chauffage;08;04;89832505.802;96899323.10429999
08;2035;01;Chauffage;08;06;1976914.6221;2075760.3435
08;2035;02;Chauffage;08;01;8913869.427599998;9783903.6045
08;2035;02;Chauffage;08;02;1760602.7797;1848632.8759
08;2035;02;Chauffage;08;03;4540901.082300001;4767946.1758
08;2035;02;Chauffage;08;04;72038395.542;77665727.7211
08;2035;02;Chauffage;08;06;436910.3958;458755.9467
08;2035;03;Chauffage;08;01;274233060.79109997;300898139.3009
08;2035;03;Chauffage;08;02;54779351.5849;57518315.5394
08;2035;03;Chauffage;08;03;162871668.65029997;171015252.7719
08;2035;03;Chauffage;08;04;1780497013.9494;1920673848.8039002
08;2035;03;Chauffage;08;06;28592039.860099997;30021640.867399994
08;2035;04;Chauffage;08;01;3618248.245900001;3799160.7009
08;2035;04;Chauffage;08;03;3493448.1354;3668120.531600001
08;2035;04;Chauffage;08;04;100976531.881;106025356.8363
08;2035;04;Chauffage;08;06;4194339.5196;4404056.307699999
08;2035;05;Chauffage;08;01;1302718.8794999998;1367854.8069000002
08;2035;05;Chauffage;08;03;5810683.5282000005;6101217.504700001
08;2035;05;Chauffage;08;04;45303992.8106;47569189.5837
08;2035;05;Chauffage;08;06;2147222.0141;2254583.0879999995
08;2035;06;Chauffage;08;01;4916598.6735000005;5162428.7105
08;2035;06;Chauffage;08;02;18673.8785;19607.5682
08;2035;06;Chauffage;08;03;4211570.017999999;4422148.486
08;2035;06;Chauffage;08;04;43510957.9084;45686505.7761
08;2035;06;Chauffage;08;06;5186866.917299999;5446210.172900001
08;2035;07;Chauffage;08;01;4217005.571699999;4427855.612000001
08;2035;07;Chauffage;08;02;28373.584899999998;29792.264600000002
08;2035;07;Chauffage;08;03;1077024.0351999998;1130875.2511999998
08;2035;07;Chauffage;08;04;15251764.810200002;16014353.671000006
08;2035;07;Chauffage;08;06;4102136.5002000006;4307243.2352
08;2036;01;Chauffage;08;01;13541267.035100002;14873020.7959
08;2036;01;Chauffage;08;02;1866263.7574999998;1959576.9424
08;2036;01;Chauffage;08;03;5545790.5652;5823080.076199999
08;2036;01;Chauffage;08;04;88234786.91230002;95265674.8817
08;2036;01;Chauffage;08;06;1670070.9878;1753574.5477
08;2036;02;Chauffage;08;01;9994237.9163;10981698.521
08;2036;02;Chauffage;08;02;1495247.3313;1570009.5792
08;2036;02;Chauffage;08;03;3840897.9117;4032942.853900001
08;2036;02;Chauffage;08;04;70591461.24059999;76184070.9125
08;2036;02;Chauffage;08;06;370139.2368;388646.1523
08;2036;03;Chauffage;08;01;303023120.7151;332859972.2561
08;2036;03;Chauffage;08;02;46507124.32439999;48832481.2689
08;2036;03;Chauffage;08;03;137185763.9368;144045048.24780002
08;2036;03;Chauffage;08;04;1751355531.0323;1890939201.5637004
08;2036;03;Chauffage;08;06;24869485.068499997;26151559.7679
08;2036;04;Chauffage;08;01;3601776.7566999993;3781865.5563000008
08;2036;04;Chauffage;08;03;3445806.9709999994;3618097.3068
08;2036;04;Chauffage;08;04;100089082.58980004;105093535.35339996
08;2036;04;Chauffage;08;06;4165950.633599998;4374248.293400001
08;2036;05;Chauffage;08;01;1298922.3557999998;1363868.5247
08;2036;05;Chauffage;08;03;5779070.4441;6068024.1222
08;2036;05;Chauffage;08;04;45080538.181;47334563.4502
08;2036;05;Chauffage;08;06;2140560.4969999995;2247588.5379000003
08;2036;06;Chauffage;08;01;4902278.754500001;5147392.769699998
08;2036;06;Chauffage;08;02;18582.2032;19511.3163
08;2036;06;Chauffage;08;03;4190896.3737999992;4400441.090099999
08;2036;06;Chauffage;08;04;43297372.7934;45462239.497299984
08;2036;06;Chauffage;08;06;5171759.646699999;5430347.4478
08;2036;07;Chauffage;08;01;5244167.951699999;5506376.367400001
08;2036;07;Chauffage;08;02;28234.3049;29646.021200000003
08;2036;07;Chauffage;08;03;1258642.0039000001;1321574.1039
08;2036;07;Chauffage;08;04;18026971.8723;18928320.464
08;2036;07;Chauffage;08;06;5024481.1709;5275705.3955999985
08;2037;01;Chauffage;08;01;15062360.460599998;16559990.8087
08;2037;01;Chauffage;08;02;1540192.1680999997;1617201.7922
08;2037;01;Chauffage;08;03;4552806.6998000005;4780447.2699
08;2037;01;Chauffage;08;04;86588638.7654;93574033.7642
08;2037;01;Chauffage;08;06;1427738.6776;1502162.4274
08;2037;02;Chauffage;08;01;11119939.1253;12229330.9224
08;2037;02;Chauffage;08;02;1234212.0917000002;1295922.5954
08;2037;02;Chauffage;08;03;3151785.1054;3309374.466
08;2037;02;Chauffage;08;04;69113499.43050002;74663755.7209
08;2037;02;Chauffage;08;06;357852.2691;378507.2698
08;2037;03;Chauffage;08;01;331384663.1555;364344275.6412
08;2037;03;Chauffage;08;02;38388685.7579;40308117.2409
08;2037;03;Chauffage;08;03;112182902.57130001;117792051.99970001
08;2037;03;Chauffage;08;04;1722035780.9925005;1860924955.1226
08;2037;03;Chauffage;08;06;22799153.456399996;24098274.820499998
08;2037;04;Chauffage;08;01;3585399.561799999;3764669.5974
08;2037;04;Chauffage;08;03;3396936.5175999994;3566783.4168999996
08;2037;04;Chauffage;08;04;99290168.25940005;104254680.6651
08;2037;04;Chauffage;08;06;4137307.9559000004;4344173.320600001
08;2037;05;Chauffage;08;01;1295126.8631;1359883.2619000003
08;2037;05;Chauffage;08;03;5744337.796699999;6031554.6579
08;2037;05;Chauffage;08;04;44900112.5252;47145116.44500001
08;2037;05;Chauffage;08;06;2133480.0812;2240154.0794999995
08;2037;06;Chauffage;08;01;4888000.5658;5132400.602899999
08;2037;06;Chauffage;08;02;18490.9917;19415.5415
08;2037;06;Chauffage;08;03;4170324.1172999996;4378840.423399999
08;2037;06;Chauffage;08;04;43128048.78320001;45284451.12909999
08;2037;06;Chauffage;08;06;5156696.0623;5414530.9189
08;2037;07;Chauffage;08;01;6331933.8046;6648530.7742
08;2037;07;Chauffage;08;02;28095.7065;29500.4933
08;2037;07;Chauffage;08;03;1425997.1537999997;1497297.0091999995
08;2037;07;Chauffage;08;04;20726266.9757;21762580.101
