"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"AMS2";"Bureaux Administration";"Autre";24.5738969108903;24.472955819452;23.5478299871855;22.669157426999;19.5482278499673
"AMS2";"Bureaux Administration";"Auxiliaires";4.51784838594335;3.79418561985435;2.87074352356591;1.83969389605684;0.960259791676691
"AMS2";"Bureaux Administration";"Bureautique";38.8485916517291;40.697489851258;36.6259326725784;33.0016999933795;24.6653236940737
"AMS2";"Bureaux Administration";"Chauffage";109.90484224337;94.3340202977055;76.6615560061129;57.8589984031775;35.07574856628
"AMS2";"Bureaux Administration";"Climatisation";36.4143047021001;38.3795706924037;39.976334567514;41.5630976112535;45.7927183591771
"AMS2";"Bureaux Administration";"Cuisson";3.97989732375323;3.88959675820882;3.69739464146075;3.51656678365356;2.80353168419319
"AMS2";"Bureaux Administration";"ECS";5.51793750429012;5.33622310362082;5.17167153375794;5.04461581003485;4.4314488042847
"AMS2";"Bureaux Administration";"Eclairage";19.5866442881759;17.4732500559539;13.8171540235845;10.3070194749308;6.46529309530021
"AMS2";"Bureaux Administration";"Froid_alimentaire";0.611386018580069;0.580073181476894;0.551275431098757;0.524217141874258;0.436983759831372
"AMS2";"Bureaux Administration";"Process";0.520433373873279;0.518295748636399;0.498703080158885;0.480094347647982;0.413998381432645
"AMS2";"Bureaux Administration";"Ventilation";4.00265967764855;4.03203539515353;4.07160096406399;4.16007597832823;4.08823167524937
"AMS2";"Café Hôtel Restaurant";"Autre";5.39942486508321;5.3677002406789;5.16808086127576;4.97749419627713;4.28261685537267
"AMS2";"Café Hôtel Restaurant";"Auxiliaires";12.1334698975895;14.223524366569;16.1211712016929;17.4026759323422;14.0363336761378
"AMS2";"Café Hôtel Restaurant";"Bureautique";3.17143825200517;3.31962688376366;2.99007447797945;2.6955078946794;2.01122331507471
"AMS2";"Café Hôtel Restaurant";"Chauffage";109.710054446831;100.950865125762;95.8423177767533;90.6197416105203;68.0621981034732
"AMS2";"Café Hôtel Restaurant";"Climatisation";29.715318660261;32.2343026714247;33.6599054603974;35.0239723226358;38.9907014822867
"AMS2";"Café Hôtel Restaurant";"Cuisson";98.4156369229182;95.7596216063016;91.4898779578222;87.4301645807887;69.6252776042982
"AMS2";"Café Hôtel Restaurant";"ECS";32.6131951910812;31.8289753475862;31.04273872073;30.2656749328678;26.9417164425606
"AMS2";"Café Hôtel Restaurant";"Eclairage";23.4998712321019;21.3030793621328;17.3947106319814;13.5740474009868;8.21248615204882
"AMS2";"Café Hôtel Restaurant";"Froid_alimentaire";14.1418016309069;13.3705923327955;12.7607455892425;12.1822154114474;10.1505255577265
"AMS2";"Café Hôtel Restaurant";"Process";1.98333121771122;1.97300337166113;1.90039554661793;1.83104762216214;1.57767710476982
"AMS2";"Café Hôtel Restaurant";"Ventilation";10.3853309516559;10.3928026894956;10.3799541034312;10.3673266533644;10.1979463035184
"AMS2";"Commerce";"Autre";15.5594203899565;15.4653393979841;14.8623501167098;14.2879499323161;12.2336413476822
