branche;occupation;periodeSimple;energieUsage;usage;usageSimple;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;01;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Autre;Autre;7.072191862E9;7.0620094536E9;7.0518387378E9;7.0416827848E9;7.0315426146E9;7.0214171698E9;7.011306817599999E9;6.9961618848E9;6.981051577599999E9;6.9659728394E9;6.950924983400001E9;6.9359120998E9;6.920930438400001E9;6.905983402599999E9;6.8910672558E9;6.8761819946E9;6.8613277142E9;6.8465084198E9;6.831719072599999E9;6.816960515799999E9;6.8022323652E9;6.7875381602E9;6.7728725594E9;6.7582386602E9;6.743633436599999E9;6.7290651812E9;6.714531208E9;6.7000284298E9;6.685556190400001E9;6.6711144932E9;6.6567039876E9;6.6423240242E9;6.627974603E9;6.613659804E9;6.5993755472E9;6.5851217986E9;6.5708989356E9;6.556706271400001E9;6.542544792E9;6.5284135148E9;6.5143127832E9;6.500242559799999E9
01;01;01;02;Bureautique;Electricité Spécifique;1.09029612438E10;1.0996288680199999E10;1.1090415715E10;1.11853512358E10;1.1281097704199999E10;1.13776646708E10;1.14750573104E10;1.15650210384E10;1.16556924288E10;1.17470721718E10;1.18391701784E10;1.1931991286800001E10;1.2025537248E10;1.2119816919E10;1.2214835141400002E10;1.23105980828E10;1.24071135224E10;1.2504383996599998E10;1.26024172812E10;1.27012187652E10;1.28007944904E10;1.29011482784E10;1.2873275115800001E10;1.28454633402E10;1.28177044856E10;1.2790018578E10;1.2762389974E10;1.2734821699599998E10;1.2707314132199999E10;1.2679867265E10;1.26524777048E10;1.2625148168199999E10;1.2597875935199999E10;1.2570664405800001E10;1.25435129034E10;1.2516418021199999E10;1.24893804392E10;1.2462402850199999E10;1.2435485958E10;1.24086253528E10;1.2381821701E10;1.2355078042199999E10
01;01;01;02;Cuisson;Cuisson;1.21697692395E9;1.25781720393E9;1.29676237527E9;1.33389466275E9;1.36929227037E9;1.40303057721E9;1.435181283E9;1.46477914803E9;1.49288009274E9;1.51954990653E9;1.5448517226000001E9;1.56884637021E9;1.59159107337E9;1.6131414840299997E9;1.63355015676E9;1.6528676403000002E9;1.67114234931E9;1.6884201112199998E9;1.70474488671E9;1.72015876914E9;1.73470239723E9;1.7484138726299999E9;1.76133062154E9;1.7734875803999999E9;1.78491822246E9;1.7956564718400002E9;1.80573219255E9;1.81517460507E9;1.8240121638E9;1.83227098272E9;1.83997750926E9;1.84715629446E9;1.85383074081E9;1.86002373609E9;1.86575592399E9;1.8710485187699997E9;1.8759210189900002E9;1.88039216397E9;1.8844804063200002E9;1.88820266421E9;1.8915751438799999E9;1.89461366511E9
01;01;01;02;Froid_alimentaire;Electricité Spécifique;1.9448525432599998E8;1.929086310406E8;1.913447737624E8;1.8979360456000003E8;1.8825499959859997E8;1.8672887479279998E8;1.852151307096E8;1.835802918252E8;1.819598931692E8;1.8035378607319996E8;1.7876186560979998E8;1.771839889892E8;1.756200419884E8;1.740699007998E8;1.725334404904E8;1.710105389186E8;1.69501083983E8;1.680049575098E8;1.665220020416E8;1.6505213929E8;1.635952422854E8;1.6215119027E8;1.618008260398E8;1.614512425108E8;1.6110235522019997E8;1.60754374322E8;1.6040714489180002E8;1.600606653078E8;1.597149343222E8;1.593699502588E8;1.5902571114900002E8;1.586822157654E8;1.583394619388E8;1.57997448945E8;1.5765617416939998E8;1.573156370714E8;1.569758353662E8;1.56636767653E8;1.562984324834E8;1.559608279976E8;1.5562395267580003E8;1.552878050084E8
01;01;01;02;Process;Electricité Spécifique;1.5617752314200002E8;1.55952601106E8;1.55728028726E8;1.5550376523599997E8;1.5527984456800002E8;1.5505623959E8;1.54832943434E8;1.5449849991799998E8;1.5416477699799997E8;1.5383176406599998E8;1.53499474858E8;1.53167926578E8;1.5283709511999997E8;1.52506977118E8;1.52177572538E8;1.5184888138E8;1.5152089834000003E8;1.51193592002E8;1.5086698249400002E8;1.5054107087E8;1.5021586280800003E8;1.49891349774E8;1.49567504262E8;1.49244343204E8;1.48921836442E8;1.4860017458E8;1.4827919214E8;1.4795891248E8;1.47639339442E8;1.47320438924E8;1.47002241628E8;1.46684716886E8;1.4636790175800002E8;1.4605174895000002E8;1.4573626498999998E8;1.4542145695000002E8;1.45107345264E8;1.44793902358E8;1.44481159206E8;1.44169088234E8;1.43857679582E8;1.4354693634399998E8
01;01;01;03;Cuisson;Cuisson;2.0664203152649996E8;1.9773436951999998E8;1.8921071673569998E8;1.810544725266E8;1.7324981970670003E8;1.657816056091E8;1.586353202163E8;1.5168285936219996E8;1.4503511332E8;1.3867870693890002E8;1.326008936255E8;1.2678944632049999E8;1.212326771191E8;1.159194467018E8;1.1083907859E8;1.059813716662E8;1.0133657212550001E8;9.68953446954E7;9.264872136260001E7;8.858819847230001E7;8.47056519323E7;8.099324791849999E7;7.74435313564E7;7.40493899052E7;7.08039974814E7;6.77008847188E7;6.47337668293E7;6.18966970431E7;5.91839582629E7;5.659013948590001E7;5.410997821730001E7;5.1738508788600005E7;4.94709742013E7;4.73028298667E7;4.52297231183E7;4.324744665400001E7;4.135205216639999E7;3.95397336502E7;3.78068330661E7;3.61498779556E7;3.45655490294E7;3.30506501948E7
01;01;01;04;Autre;Autre;9.76363231145E7;9.749571964149998E7;9.735533537499999E7;9.721512911000003E7;9.7075139981E7;9.693534957900001E7;9.679575355800001E7;9.658668104849999E7;9.63780554595E7;9.6169878841E7;9.59621512135E7;9.57548704655E7;9.554803868800001E7;9.534165385149999E7;9.5135717965E7;9.49302269285E7;9.472518186950001E7;9.452058596549998E7;9.4316403567E7;9.411265976599999E7;9.390935856E7;9.3706471454E7;9.35040051925E7;9.33019899105E7;9.31003665885E7;9.28992742165E7;9.26986059485E7;9.249838046E7;9.229857706650001E7;9.209922032699999E7;9.19002858875E7;9.1701773502E7;9.150368317050001E7;9.13060374635E7;9.110880971050002E7;9.091202861149998E7;9.071566751650001E7;9.051972437550001E7;9.03242075935E7;9.0129108786E7;8.99344278915E7;8.974017091650003E7
01;01;01;04;Cuisson;Cuisson;2.3719173342999997E9;2.269671802235E9;2.1718343759449997E9;2.0782136239699998E9;1.988628606135E9;1.90290482193E9;1.8208773224099998E9;1.7410744703850002E9;1.6647693863750002E9;1.59180793047E9;1.52204426526E9;1.455338140815E9;1.3915554723749998E9;1.330568324565E9;1.272254054495E9;1.2164952984350002E9;1.16318036029E9;1.11220201563E9;1.063457686965E9;1.016849645465E9;9.7228435988E8;9.296720029E8;8.88926964475E8;8.499677474699999E8;8.1271566776E8;7.770970016049999E8;7.430394885550001E8;7.1047459014E8;6.793367248100001E8;6.4956367937E8;6.21095377135E8;5.938748389699999E8;5.6784726243E8;5.42960306505E8;5.19164255415E8;4.9641109180499995E8;4.7465509309E8;4.5385260739E8;4.33961678995E8;4.1494270744E8;3.9675713202E8;3.7936856195500004E8
