branche;occupation;periodeSimple;energieUsage;usage;usageSimple;facteurEnergiePrimaire;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Chauffage;Chauffage;1.0;2.7886868709999997E7;2.6729174729999997E7;2.5575103029999997E7;2.442463369E7;2.327775394E7;2.2134449299999997E7;2.0994709000000004E7;1.980316595E7;1.862161827E7;1.744999885E7;1.628824072E7;1.514184845E7;1.4012310400999999E7;1.289382684E7;1.1786522463000001E7;1.0692964006000001E7;9613580.615;8546320.74;7506177.829900002;7295732.6791;7395866.8692;8577848.9612;9967627.1663;1.15894208416E7;1.3465318825299999E7;1.6036635467300002E7;2.06000229187E7;2.5629380794399995E7;3.12264051817E7;3.726799729269999E7;4.36829300525E7;5.06296236723E7;5.789102942519999E7;6.542700897849999E7;7.325694964639999E7;8.1374280737E7;8.97971673243E7;9.84928984621E7;1.0743015108359997E8;1.1668501777880001E8;1.2620626955710003E8;1.360132372703E8
01;01;01;01;ECS;ECS;1.0;2033374.6694999998;1951195.9708999998;1869016.2602000001;1786836.5473999996;1704656.8317;1622477.8158;1540298.4960000003;1453879.6065;1367460.8088999998;1281042.3094999997;1194623.6140999997;1108204.7778;1018394.188;928583.4162;838772.6643999999;748961.9334000001;713881.9757;678802.018;643722.0623000001;608646.1719000001;573574.2226999999;538506.7643999999;507007.8004;475515.1406;444026.84150000004;412545.2624;381069.1369;352995.1426;324930.83209999994;296876.2819;268836.9184;257682.15449999998;246283.15060000002;234891.0458;223503.3885;212136.97009999998;200798.48150000002;190152.26380000004;179518.98429999998;168891.3672;158314.0532;147853.8399
01;01;01;02;Auxiliaires;Electricité Spécifique;2.58;1546960.747;1482903.8104000003;1419031.8548;1355344.4328;1291841.0732999998;1228521.3329;1165384.7580000001;1098257.5557999997;1030768.7905;965047.0497000002;899986.5933000002;835582.2673999999;771833.6984999998;708730.1097;646266.4576999999;584437.7171;523238.9466000001;462198.9908;401900.47630000004;342336.5177999999;283492.63589999994;225146.4137;167829.93589999998;111199.64980000001;55259.4304;97.6104;97.0186;96.4303;95.8458;95.2646;94.6871;94.113;93.6363;93.0686;92.5045;91.9436;91.3864;90.8324;90.2816;89.7343;89.1903;88.6496
01;01;01;02;Auxiliaires;Electricité Spécifique;2.58;1.33480339283E7;1.3485262524000004E7;1.3549746524699999E7;1.35165360944E7;1.3590076247299997E7;1.38581119234E7;1.42062453249E7;1.44248191643E7;1.4687232238700002E7;1.4951782940600002E7;1.5214725507000001E7;1.5468004845200002E7;1.5723064538999999E7;1.5961038042799998E7;1.6170616181899998E7;1.6372678732899996E7;1.6560291995999997E7;1.6721959099100003E7;1.68702408557E7;1.69665441433E7;1.7020344408699997E7;1.70005743646E7;1.70086366858E7;1.7005390465800002E7;1.6988983649699993E7;1.69545923517E7;1.6709534756200004E7;1.6505379910399998E7;1.6357161289300002E7;1.6095530772800002E7;1.5649394128900003E7;1.5113981793E7;1.4581595719599998E7;1.4032256908899995E7;1.3465652988800004E7;1.2886206490199998E7;1.23001791218E7;1.1699254833700001E7;1.1099412285800003E7;1.0500439335500004E7;9905043.434399998;9291069.756999997
01;01;01;02;Auxiliaires;Electricité Spécifique;2.58;6021258.406399999;5768349.973699999;5516503.965899999;5265712.3157;5015967.0394;4767260.3537;4519584.525800001;4231164.115700001;3960889.0978999995;3695069.3200000003;3433643.5021000006;3176550.2467;2924565.9279;2676641.6772000003;2432726.3056;2192767.9954;1956716.6171;1722778.7216999999;1493111.411;1267653.9858999997;1046345.8833999999;828294.0199;617385.8336;409049.9953;203262.58500000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Auxiliaires;Electricité Spécifique;2.58;1653588.8371;1585039.4006;1516695.0396000003;1448555.1886;1380619.2112000003;1312886.5017999997;1245356.4469000003;1173568.8578000003;1102506.8003;1032164.4936;962536.3082;893616.3825999999;825422.2859000001;758043.1894999999;691509.6227000001;630680.8926;572143.747;514934.892;460108.35290000006;414444.52600000007;378694.7779;353450.39530000003;334776.1352;319662.39009999996;308250.3301;300497.13829999993;359641.3679;422969.6720000001;490498.02189999993;561175.1853;634333.1543;709867.9964999999;787688.7960000002;868316.3737;950836.9529;1034770.4138999999;1120072.204;1206877.1117999998;1294447.7838000003;1382448.5202000001;1466918.7772000001;1548208.5254
01;01;01;02;Auxiliaires;Electricité Spécifique;2.58;1003727.0841000001;962058.959;920520.9778;879112.6397;837833.4569;796682.9631;755660.6886000001;712773.8439999999;670246.7176;628076.9606;586262.0495999999;545002.7796;504352.83999999997;464101.5108;424253.2983000001;384901.7788999999;346062.74580000003;307661.30489999993;270239.07010000007;262620.1285;266198.26080000005;308723.7502;358728.69590000005;417085.2484;484594.41099999996;577985.9746999999;743664.5828999999;926565.3792999997;1130851.7524999997;1351318.9539999997;1585345.1105999995;1839156.5287;2104582.0865;2380170.8118000003;2666643.0396999996;2963768.2924000006;3272215.6142000007;3590809.7018;3918416.066000001;4257813.660700001;4607018.7596;4966654.9712000005
01;01;01;02;Chauffage;Chauffage;2.58;1.3977260778E8;1.4505568765000004E8;1.5170395032E8;1.6019530192E8;1.6660904307E8;1.6926370511E8;1.7033659623999998E8;1.70730183136E8;1.7101739511799997E8;1.7117614658600003E8;1.7127513651800004E8;1.714609834351E8;1.7156583207989997E8;1.718483635184E8;1.725735929584E8;1.7311006035499996E8;1.7343659682729995E8;1.739360921139E8;1.7450761152749997E8;1.7472683342660004E8;1.7505039522229993E8;1.754361192861E8;1.7556224345359996E8;1.755459045458E8;1.7539775691770002E8;1.748727450321E8;1.6984720772040004E8;1.6351983675969997E8;1.5551667102750006E8;1.4924285818229997E8;1.4614563169470003E8;1.4428582675090003E8;1.4236057361599997E8;1.4043633721420002E8;1.3851617344459996E8;1.3656317035250002E8;1.3445482788120002E8;1.32337224976E8;1.3003068547610001E8;1.2719605765350002E8;1.2438977349319999E8;1.2169441425460005E8
01;01;01;02;Climatisation;Climatisation;2.58;1.454163843E8;1.44846879974E8;1.442841592606E8;1.437296083572E8;1.4318325776610002E8;1.4264543728E8;1.42116339129E8;1.414334362718E8;1.406745002205E8;1.3983854828579998E8;1.3892462539560002E8;1.379317247107E8;1.360374194817E8;1.340532494243E8;1.3197796892249998E8;1.2981034160269998E8;1.2917917669319999E8;1.2861102717289999E8;1.281063922873E8;1.276658637834E8;1.272900421548E8;1.269795359743E8;1.266309773205E8;1.262667541528E8;1.2588663523550001E8;1.2549038345869999E8;1.2507776235759999E8;1.2532135887959999E8;1.25556408185E8;1.257827760648E8;1.2600032575059998E8;1.2621616086809999E8;1.2584021295079999E8;1.254529614658E8;1.250542405318E8;1.246438827465E8;1.2422172155499999E8;1.24427773353E8;1.24635279253E8;1.2484425368E8;1.2505471045499998E8;1.25266665345E8
01;01;01;02;ECS;ECS;2.58;2.557158052E7;2.5658690344E7;2.5745799258E7;2.5832918083000004E7;2.5920027007999998E7;2.6007142033E7;2.6094255727999993E7;2.5947998402E7;2.5801581379000004E7;2.5655004097999997E7;2.5508429014E7;2.5361854130000003E7;2.4981642210999995E7;2.4667265204E7;2.4352888097E7;2.4038371619000003E7;2.3604401247999996E7;2.3170403522E7;2.2736377339999996E7;2.2535751529899996E7;2.23351736741E7;2.21346496139E7;2.1815232127799995E7;2.14959084526E7;2.14102121427E7;2.13144217514E7;2.12186339396E7;2.11230830013E7;2.1035638722E7;2.0948245871E7;2.0861102713E7;2.07506516055E7;2.05212062508E7;2.02919090203E7;2.0181634675399996E7;2.0071739609899998E7;1.99623268006E7;1.98430418435E7;1.97240447229E7;1.96052340993E7;1.94952444632E7;1.93870881753E7
