"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"S2";"Bureaux Administration";"Autre";24.573900007698;24.4729647360071;24.3761637830069;24.2833705161036;24.0392448253838
"S2";"Bureaux Administration";"Auxiliaires";4.51733255337709;3.76736283670297;3.30985606677217;2.80037229465296;1.52042913765189
"S2";"Bureaux Administration";"Bureautique";38.8485913219531;40.6974889245037;42.545807145562;44.4614909431565;43.4665802878087
"S2";"Bureaux Administration";"Chauffage";109.902680609174;93.5888670969268;86.0690567470729;78.1954093096897;53.2605942435202
"S2";"Bureaux Administration";"Climatisation";36.4143048316064;38.3795690021659;39.9663633163785;41.5377399340778;46.0366281028822
"S2";"Bureaux Administration";"Cuisson";4.05228860799982;3.95842549169146;3.86840694557776;3.78211759127708;3.55509709201915
"S2";"Bureaux Administration";"ECS";5.51798666422011;5.5301438463934;5.54523706668342;5.56299894795862;5.57719829887729
"S2";"Bureaux Administration";"Eclairage";19.5865779364448;18.2264637868349;17.3449480073409;16.4488589656185;13.7391266886739
"S2";"Bureaux Administration";"Froid_alimentaire";0.611386018971046;0.580073182981331;0.551177093684062;0.524095264972644;0.502678344823304
"S2";"Bureaux Administration";"Process";0.520433385437685;0.518295760209419;0.516245653641285;0.51428047249765;0.509110353003019
"S2";"Bureaux Administration";"Ventilation";4.00266644673892;4.0363876616294;4.05033655156098;4.06965599607357;4.14421405222426
"S2";"Café Hôtel Restaurant";"Autre";7.46079805543464;7.42194729982872;7.39803546242099;7.37472651499023;7.29318923201471
"S2";"Café Hôtel Restaurant";"Auxiliaires";12.1339031920387;14.224655015562;16.1311004439356;17.5536828023049;15.8523511817593
"S2";"Café Hôtel Restaurant";"Bureautique";3.17143826719581;3.31962681487744;3.47481517299369;3.63607253337276;3.55351672784702
"S2";"Café Hôtel Restaurant";"Chauffage";109.70726437919;100.941164402551;96.4392702630133;92.1587153760837;77.2432983183121
"S2";"Café Hôtel Restaurant";"Climatisation";29.7153190674251;32.2343024130257;33.6468523284981;34.9964324905172;39.1294639762868
