ID_AGREG;EXIGENCE;GESTE;GAIN;COUT;CEE
0204161904;BBC renovation;ENSBBC;0.33846607;195.9043147;3872.64375
0204161904;BBC renovation;FENBBC;0.063939089;90.12189876;354.88125
0204161904;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;700.14375
0204162005;BBC renovation;ENSBBC;0.33846607;195.9043147;3872.64375
0204162005;BBC renovation;FENBBC;0.063939089;90.12189876;354.88125
0204162005;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;700.14375
0204162106;BBC renovation;ENSBBC;0.33846607;195.9043147;3872.64375
0204162106;BBC renovation;FENBBC;0.063939089;90.12189876;354.88125
0204162106;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;700.14375
0204162207;BBC renovation;ENSBBC;0.33846607;195.9043147;3872.64375
0204162207;BBC renovation;FENBBC;0.063939089;90.12189876;354.88125
0204162207;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;700.14375
0204162308;BBC renovation;ENSBBC;0.33846607;195.9043147;3872.64375
0204162308;BBC renovation;FENBBC;0.063939089;90.12189876;354.88125
0204162308;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;700.14375
0204310701;BBC renovation;FENBBC;0.069885936;69;362.7675
0204310701;RT par element;FENMOD;0.017705776;69;362.7675
0204310701;BBC renovation;FEN_MURBBC;0.09784031;76.29;777.0825
0204310701;RT par element;FEN_MURMOD;0.024788087;75.48;777.0825
0204310701;BBC renovation;ENSBBC;0.462601941;152.29;3949.5825
0204310701;RT par element;ENSMOD;0.105481221;75.48;777.0825
0204311102;BBC renovation;FENBBC;0.061931857;69;362.7675
0204311102;RT par element;FENMOD;0.015709024;69;362.7675
0204311102;BBC renovation;FEN_MURBBC;0.112178459;76.29;777.0825
0204311102;RT par element;FEN_MURMOD;0.028454082;75.48;777.0825
0204311102;BBC renovation;ENSBBC;0.464095279;152.29;3949.5825
0204311102;RT par element;ENSMOD;0.105946049;75.48;777.0825
0204311703;BBC renovation;FENBBC;0.069986741;69;362.7675
0204311703;RT par element;FENMOD;0.017715546;69;362.7675
0204311703;BBC renovation;FEN_MURBBC;0.097981437;76.29;777.0825
0204311703;RT par element;FEN_MURMOD;0.024801764;75.48;777.0825
0204311703;BBC renovation;ENSBBC;0.463269208;152.29;3949.5825
0204311703;RT par element;ENSMOD;0.105539423;75.48;777.0825
0204311904;BBC renovation;ENSBBC;0.33846607;195.9043147;3949.5825
0204311904;BBC renovation;FENBBC;0.063939089;90.12189876;362.7675
0204311904;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;777.0825
0204312005;BBC renovation;ENSBBC;0.33846607;195.9043147;3949.5825
0204312005;BBC renovation;FENBBC;0.063939089;90.12189876;362.7675
0204312005;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;777.0825
0204312106;BBC renovation;ENSBBC;0.33846607;195.9043147;3949.5825
0204312106;BBC renovation;FENBBC;0.063939089;90.12189876;362.7675
0204312106;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;777.0825
0204312207;BBC renovation;ENSBBC;0.33846607;195.9043147;3949.5825
0204312207;BBC renovation;FENBBC;0.063939089;90.12189876;362.7675
