ID_AGREG;ID;BESOIN
02182005;02182005170301;1767889.634
02195705;02195705170302;558732.663
07298101;07298101070104;0
07298206;07298206110203;0
02182205;02182205070101;595569.654
03242605;03242605110204;26255030.01
01014406;01014406110202;251937.3386
01024401;01024401170304;4879.237961
04105006;04105006030303;0
07299501;07299501170304;0
02182105;02182105070103;626983.6693
01018403;01018403170303;0
07085902;07085902170301;0
04098605;04098605120203;0
01024405;01024405070103;0
07293303;07293303070103;0
06173503;06173503120203;24003162.38
02195705;02195705170301;345965.6449
02195705;02195705070103;345639.6811
04118805;04118805030301;693262.3885
02263001;02263001170302;3232.399381
07134304;07134304170301;0
02185503;02185503070102;1997.822575
02185405;02185405110204;2496223.258
07084305;07084305170302;1173089.476
04105006;04105006180303;0
02185404;02185404170301;2863.662369
02182205;02182205070102;813694.4079
06050701;06050701080104;5149318.874
07296003;07296003110204;0
02185405;02185405070101;944755.9321
01018406;01018406170302;15288944.78
01014401;01014401110201;1290880.277
04100505;04100505180301;2184.088017
04100505;04100505180304;102.3556025
08306005;08306005170303;79958227.78
01014206;01014206170301;2256.079189
06050705;06050705120203;31955379.86
02182005;02182005170303;3552701.102
06030102;06030102120204;644864.9432
02185503;02185503070104;7839.278131
02197105;02197105170304;63880.3386
06173501;06173501120201;4213.833707
06030105;06030105120204;14937875.44
03060905;03060905070103;0
05258904;05258904080101;18578.94624
04104605;04104605120203;0
07298205;07298205110204;0
01024502;01024502070103;0
03067303;03067303170304;0
06030101;06030101080102;234382.3942
04091105;04091105180301;334301.2765
04091101;04091101030303;0
07206001;07206001070102;1338
04118803;04118803080102;1543388.387
07296003;07296003070101;0
08276005;08276005170302;1950902.877
04100506;04100506030301;58961.8799
04100405;04100405180301;14409.07964
01024203;01024203110204;1148.876412
07296101;07296101110201;0
03242801;03242801170304;2753284.638
03242804;03242804170302;5435.172
01014402;01014402110202;2155770.439
02046205;02046205170304;5205375.922
01028305;01028305110202;74477477.38
01028304;01028304070103;0
07086505;07086505170304;0
01024204;01024204070101;332940.8345
02182105;02182105170302;786666.7145
02195605;02195605170301;389824.4248
03161505;03161505110202;0
01028505;01028505070104;259622.5851
06030102;06030102170304;1428149.378
02267705;02267705070101;201614.1255
08276003;08276003070103;702215.9008
02262905;02262905070101;327085.2602
04104906;04104906030304;256294.2006
07298102;07298102170301;0
01018404;01018404170304;2818.671972
07083205;07083205070102;28221.69237
08346002;08346002110203;23166.64708
05225201;05225201100101;1349336.875
01024204;01024204070104;19368.29083
07293302;07293302070103;0
07084304;07084304170301;0
01014204;01014204110204;445.1969374
07081804;07081804070101;0
05141305;05141305060102;2737243.935
07081801;07081801070102;16089.23896
05225201;05225201090101;1208395.342
06151405;06151405140304;676160.1628
06030101;06030101120201;134337.8588
01014206;01014206110203;0
08356001;08356001070101;264367.7216
07299506;07299506070103;0
07298206;07298206070101;0
05141301;05141301120203;325846.019
04104705;04104705030304;988.5225281
06151403;06151403020304;534708.9151
04104905;04104905120203;0
01024502;01024502110202;13781.65678
01028502;01028502110201;3106.295988
07084301;07084301170301;0
03076605;03076605170303;0
05225202;05225202090103;8626.249164
07296002;07296002070104;0
08326004;08326004170303;219681973.9
06151404;06151404020303;9942.305816
06050704;06050704080104;28841.67725
02263004;02263004070104;0
05141302;05141302120201;188.9210136
08356005;08356005070102;109199.2666
06151402;06151402140304;50738.5259
01028301;01028301170303;0
08276004;08276004170301;1051570.872
06151404;06151404050101;616.8848931
01024401;01024401110203;0
07085903;07085903110204;0
04100202;04100202120204;4594.335811
06173504;06173504050102;8615037.917
03067405;03067405070101;0
02192405;02192405110201;7894.8673
04100506;04100506120201;10900.16639
02182105;02182105110202;239538.4523
04100202;04100202080102;1549657.81
04119403;04119403030303;0
04100202;04100202080103;0
01024201;01024201070103;0
03169205;03169205070102;0
07298203;07298203170302;21843.74657
07298106;07298106070103;0
07085905;07085905110203;0
07298102;07298102070103;0
07083205;07083205110204;0
03237505;03237505170302;0
01024404;01024404110203;0
08346004;08346004170302;42424.68679
07084305;07084305170304;0
01018402;01018402170304;168179.2049
02186905;02186905170303;343996.6332
04104706;04104706030302;389522.3698
07085903;07085903170301;0
07088003;07088003170301;0
01014203;01014203070103;0
07134305;07134305170303;0
02262905;02262905170302;2783128.518
01014206;01014206170302;56127.8772
01014205;01014205110204;3137.319163
02185405;02185405170303;8190734.343
06151404;06151404020302;1100
04118803;04118803120203;0
07134304;07134304070101;0
07298101;07298101110202;2542204.652
02041605;02041605170302;1515639.503
01024403;01024403170301;130215.4257
03067303;03067303110203;0
03236305;03236305070103;0
07081805;07081805170303;0
03067405;03067405110201;0
02047904;02047904170302;1561.393051
08326004;08326004110202;180607.9514
02195605;02195605110201;106709.4152
05258903;05258903120201;24345.59612
03161505;03161505170301;628531.3382
02197105;02197105070103;8679.3133
07085904;07085904110204;0
08276002;08276002170304;47.56940329
01014206;01014206070101;559.4544431
04119403;04119403080104;306211.5692
04090305;04090305180302;106243.2208
04118703;04118703180302;203785.4496
07299506;07299506070104;0
