ID_AGREG;ID;BESOIN
05225204;052252041001060202;19958006.5
05225204;052252041603010101;2610266.983
02185305;021853051703040204;44828007.68
05215101;052151010901040204;18358063.64
05225204;052252041001060102;4447623.788
05225201;052252011001090202;2362544.544
05225201;052252011202030103;1925778.828
05215104;052151040403060102;2207859.681
05215101;052151011001010201;872897.0607
05215104;052151040901010206;2014815.798
04105005;041050050303040204;76130841.28
02195605;021956051102090202;1840039.963
04104905;041049050801030203;24323430.69
05225204;052252041001010106;734135.341
05225201;052252011603090102;4998238.023
05215101;052151010403010201;2410174.948
05225201;052252010901060202;9866391.735
02185505;021855051102090102;1544621.867
02195605;021956050701010206;2785972.743
05225201;052252010403040104;3827421.08
05215101;052151011001060202;2395999.213
03066405;030664051703030203;206674752.5
03066405;030664051703010101;9358146.462
02046205;020462051102010206;1170155.417
03076605;030766051703060102;77280776.95
03076605;030766051102040204;187638899.7
03076605;030766050701010206;14717394.76
03076605;030766050701010101;5712310.731
02186705;021867050701100202;826968.7131
02186705;021867051703010101;1640070.571
02186705;021867051102010101;133128.0911
03067305;030673051703090202;35138550.52
03067305;030673050701040204;43136513.18
03067305;030673051703060202;45895882.79
03067305;030673051102040104;12439477.26
03237305;032373050701040204;3087963.218
03067305;030673050701040104;12838893.91
03067305;030673051703010106;5919953.457
03237305;032373051102060102;883055.3643
03237305;032373051703030103;1901112.818
03067305;030673051703010201;7221673.313
02197005;021970050701010206;2454298.984
02197005;021970051102100102;1242940.494
02197005;021970050701090202;1982452.152
02186805;021868051102040104;2016886.77
02186705;021867051703010206;2233805.804
02186805;021868051102040204;4155561.934
02197005;021970050701100202;3020343.938
02197005;021970050701040204;4041110.001
02186705;021867050701030103;878989.8983
02197005;021970050701100102;1412208.454
02197005;021970051102010101;119385.313
03247605;032476050701030203;102662680.2
03247605;032476051102040104;18675822.95
03237505;032375051703030103;9284691.882
03237505;032375051703010206;12888902.75
03237505;032375051102090202;6946704.996
03247605;032476051703030203;272572141.2
03247605;032476051703030103;38600581.47
03237505;032375051102040104;4511155.622
03237505;032375051102040204;14923243.67
03237505;032375050701060102;3730464.917
03247605;032476051703010101;5380941.803
03247605;032476051102010101;2605332.863
03067405;030674050701060102;3772736.51
03067405;030674051703060202;16599285.55
03237505;032375051102010201;3453066.296
03067405;030674051102090102;2798771.352
03067405;030674050701030103;4438169.397
03067405;030674051703010106;7485690.434
03067405;030674051102090202;4871691.708
03247601;032476011703030203;355308.2422
02267805;022678051703090102;5667368.45
02267705;022677051102100202;494066.8834
02267705;022677051703010106;6795125.304
02267705;022677051102090102;270475.5872
03247605;032476050701010206;13678916.93
02267705;022677050701090202;749362.3712
02267705;022677050701030203;3212858.068
03247601;032476011102060102;28795.84345
02267805;022678051102030103;1849564.66
02267805;022678050701010201;936535.1937
02267805;022678050701040204;8898423.42
02047905;020479051703040204;192539373.4
02047903;020479030701040104;1618545.348
02047901;020479011703030203;6005606.54
02047905;020479051703100102;9669048.659
02047905;020479050701060102;3549805.246
02047905;020479050701040204;47972183.27
