ID_AGREG;ID;SURFACES
01018404;010184040701040104;6983.969243
01018406;010184061703060102;35644.15575
06050702;060507020801090202;16018.87425
03161505;031615051703060202;18866.3128
02192305;021923050701100202;26185.44793
02183705;021837051703100102;8129.34
01014204;010142041703010106;470.1874418
01014405;010144051102030103;970.4789981
01024402;010244020701090202;1894.631183
01014404;010144040701010101;262.6737703
01024402;010244021102040204;6563.748197
05215101;052151011202030103;1832.75
04105005;041050051803010201;70490.18047
05225203;052252031001040104;1316
05225203;052252031202060202;2741.25
02047902;020479021703090202;165
06151403;061514030501090202;1309
06151403;061514031202060202;1101
03062601;030626011703040104;218.8834672
02262905;022629051102010201;2175
02043105;020431050701060202;3478.125
06173501;061735010501010201;500
01024504;010245041102010206;1572.380569
04104906;041049060303090202;225862.7418
04104906;041049061202060202;21568.07147
05258903;052589030801010201;13006.7443
05258903;052589031503030203;14947.86205
05258903;052589031202010201;7456.515862
06050704;060507040801030203;5145
01014402;010144021102030103;1558.225304
04104705;041047051202010201;2504.381219
04104706;041047061202030203;2610.326476
05225203;052252031603030103;2223.166667
02185305;021853050701010101;410.625
02047904;020479041703040204;825
05289003;052890031703010206;2209.166667
01024402;010244020701030103;582.8800344
01014404;010144041102090102;577.8770655
04104905;041049051202090202;17259.82566
08346005;083460051703080101;636474.8421
08346001;083460011703080102;21479.0626
08326004;083260041703080103;1346813.022
08276001;082760010701080104;323.3150991
08276005;082760050701080106;5251.943682
08276005;082760050701080103;31576.65369
08276005;082760051703080106;84931.98914
08346004;083460041703080104;12895.01396
08326004;083260041102080103;35537.73374
08336005;083360051102080104;1058.773974
08326004;083260041102080102;13357.68282
08306005;083060051703080101;6235.719758
08356004;083560040701080104;12995.85009
08316005;083160051102080104;452.6177597
08346002;083460021703080102;945.6405282
02047901;020479011102100202;956.25
08276003;082760030701080104;2538.320965
05258903;052589031503010206;3213.053136
07209101;072091011703040104;12806.16575
07299501;072995011703030203;696661.28
07299501;072995010701040204;320054.689
07299501;072995010701110204;318279.22
07299501;072995011102090202;83874.176
07299501;072995011102030203;213800.03
07299503;072995031102030203;2610.2
07299501;072995011102110204;217568.6
07209505;072095051703060202;166945.4245
07201605;072016051102030103;6157.5
07201605;072016051102090102;1485.125
07291601;072916010701030203;9682.345
07298101;072981011703010106;8643.855
07298201;072982010701030103;2922.44725
07298201;072982011703040104;130454.3813
07088001;070880011703060102;37345.23582
07088001;070880011703020202;125753.5332
07088005;070880051703020202;39351.47636
07298101;072981011703020202;141634.1342
07298101;072981011703040104;293773.8353
07298101;072981011703110104;253538.4385
07298102;072981021102110104;1745.665
07299101;072991011102110204;515529.1923
07299101;072991011102030203;157952.5498
07209101;072091010701110104;33566.256
07299101;072991011102010101;16227.714
07299101;072991011703090102;8241.8054
07209101;072091010701030103;16272.4655
07299101;072991011703020202;63342.7319
07299502;072995020701020202;1100.227
07299501;072995011703010206;113352.635
07298201;072982011703060202;81354.8375
07088001;070880010701090202;18826.30405
07088001;070880010701060202;57924.34007
07298102;072981021703110104;3344.5115
07298101;072981010701060202;350374.2495
07209101;072091011703090202;105098.9659
07209101;072091011703020102;9217.903
07209101;072091010701020102;17405.5973
07209101;072091010701040104;16054.76525
07299506;072995061102020202;1664.5
07293301;072933010701040204;1472647.022
07299105;072991051102030203;6412.905
07299105;072991051102060202;7713.136
07299101;072991011703090202;46085.9176
07293301;072933011102110204;194887.6551
07293301;072933010701090102;41516.50675
07293301;072933011703100202;12588.95338
07298201;072982011703090102;2771.138125
07298106;072981061703060202;4603.34895
07088005;070880051703010201;8215.270894
07293301;072933011102060202;73705.9985
07084305;070843051703010106;123753.3669
07088001;070880011102040204;109131.5635
07088005;070880051703060102;36331.07085
07088001;070880011102090202;15372.46499
07088001;070880010701010201;12144.5815
07299505;072995051102110204;5090.8
07299505;072995051703030203;34245.8
07298105;072981051703110104;27917.72575
07088005;070880051102040104;29468.97517
07299105;072991051102010101;347.359
07291601;072916010701090102;927.3013
07291601;072916011102100202;4436.935558
07291601;072916011102100102;350.1713229
07088001;070880011102010101;6950
07209105;072091051703020102;110.998
07299105;072991051102010206;189.2
07299105;072991050701010201;8347.965
07299506;072995061703060202;4107.51
07291601;072916010701090202;8241.3847
07291601;072916011102040204;41422.72
07291601;072916011703090102;442.4028
07201605;072016051102040104;5158.75
07298103;072981031102030103;660.165
07298102;072981021703110204;20313.7185
07201605;072016051703040204;125260
07081805;070818051703090102;221041.1345
07298105;072981050701020102;636.1065
07291601;072916011102030203;4775.495
07081805;070818050701060102;43931.83196
07299105;072991050701020202;6076.735
07299103;072991031703110204;12976.1455
07299503;072995031102010206;453.3
07081805;070818051102060102;32037.83735
07293301;072933011102010201;181810.484
07293301;072933011703020202;75155.49165
07083205;070832051703030203;2430.970749
07088001;070880011102030103;24696.37528
07291601;072916011703090202;1937.6072
07083205;070832050701040104;13911.41954
07293303;072933031703110104;2254.85325
07299102;072991021703010201;3122.705
07293302;072933021102030203;4433.663
07298103;072981031102030203;8142.135
07299105;072991050701060102;736.567
07134305;071343051703050202;317975.0882
07134305;071343050701030103;15046.81043
07085905;070859051102030203;64106.46752
07085905;070859051703020202;84120.39265
07293305;072933051102110104;2841.5205
07134305;071343051102010206;69740.62694
07134305;071343050701040104;22419.44579
07134301;071343010701050202;40147.23952
07085905;070859050701020202;21401.3589
07293306;072933061102090202;249.73
07084305;070843051102010206;89795.2812
07085901;070859011703060102;35540.42661
07085903;070859031703040204;18920.9702
07084305;070843050701010106;33011.2836
07084305;070843050701010201;21340.37489
07085901;070859011102090202;9752.757038
07134305;071343051102050202;97895.6107
07081805;070818051102010201;3221.28859
08346001;083460010701080102;218.5777087
07084301;070843011703010201;704.3311764
07293305;072933050701040204;25909.95225
07085903;070859031703040104;48705.93593
07081805;070818051102100202;6312.971702
07085901;070859011102060102;7465.94955
07085905;070859050701040104;56323.1659
07201605;072016051102010201;7236.25
07081805;070818050701100202;8912.229528
07085905;070859051102060102;13559.19108
07081801;070818010701020102;1261.518773
07293305;072933051703020202;1051.4504
07085903;070859031703010206;3508.820682
07085901;070859011102030103;9348.984654
07298201;072982010701010201;75266.06375
07085903;070859031703030103;37167.64728
07299506;072995061703090202;2101.3
07085905;070859051703010206;20027.97803
07296101;072961011703020102;163.049125
07201605;072016051102010101;913.75
07085902;070859021703020102;2099.278881
07296101;072961010701090202;4211.182
07296101;072961011703030203;29313.582
07086505;070865051703090202;6888.421232
07086505;070865051703090102;6194.004028
07086505;070865050701030103;10696.5924
07086505;070865050701010206;5033.106601
07083201;070832010701010106;108270.2255
07298202;072982021703030203;968.405
07293302;072933021102030103;1540.227
07298106;072981061102020202;1662.574
07085903;070859031703020102;9446.396335
07134304;071343041703060102;945.2602661
07083201;070832011703060102;118846.2698
07084304;070843041102030203;1607.570691
07299106;072991061102010201;6671.845
07299503;072995031102020202;488.76
07209103;072091030701040204;826.995
07299502;072995021102010206;811.2
07293303;072933030701060202;3288.9805
07293303;072933030701060102;1397.6495
07085903;070859030701090102;53111.81321
07299102;072991021703020202;335.484
07298103;072981031102110204;11992.53425
07134304;071343040701050102;118.2077987
07298105;072981051703030203;31179.38825
07085905;070859051102010206;14012.71353
07296101;072961011102100102;264.9335
07088001;070880011703100202;2203.423872
07298106;072981061102030203;4542.525
07298101;072981011102010206;7029.55
07086501;070865011703040204;382.2205103
07088005;070880051703010101;36023.03247
07086501;070865011703030203;2155.992601
07086505;070865051703010101;7585.916021
07299506;072995060701020202;589.986
07298205;072982051703040204;6875.443
07298103;072981031102040104;2351.17075
07299102;072991021703040204;5482.046
07299506;072995061102110204;1834.5
07296101;072961010701100202;3431.1945
07209105;072091051703030103;1885.835
07299105;072991050701010206;500.67
07299101;072991010701010106;2659.85
07299103;072991030701060102;296.971
07299106;072991061102040104;427.687
07209103;072091031703030203;1087.62
07084301;070843011102050102;319.9610854
07299106;072991061102020202;1158.272
07081805;070818050701010101;15616.76312
07299102;072991020701030103;133.005
07298103;072981031703010101;4725.23
07298105;072981050701010101;4903.67
07296101;072961010701090102;307.578
07298203;072982031703040204;5338.6715
07298201;072982010701010206;1189.56525
07298103;072981031703090202;1470.084
07298201;072982011703100202;2288.5503
07298102;072981021102090102;400.6292
07298201;072982010701100202;1132.84605
07086501;070865011102040204;1540.187088
07298202;072982021703040104;299.052
07085903;070859031703010106;638235.9699
07299105;072991051703060202;3033.2658
07088003;070880031703030103;111.9487816
07298106;072981060701040204;15418.918
07086501;070865011703090102;209.5079101
07209106;072091061703110104;113.42
07296101;072961011703100102;410.63835
07298103;072981031102060202;2492.607
07298206;072982061102010101;170.56
07299502;072995020701110204;4559.3
07081801;070818010701090102;1482.386552
07293306;072933061102010201;1100.19
07298102;072981021102010206;560.5
07209102;072091021102040204;928.72
07083205;070832051102030203;1372.087874
01014204;010142040701030203;517.8016429
01024203;010242031102010106;466.2839876
01024402;010244021102030203;5365.175849
03247603;032476031703040204;629.5180541
02186905;021869051102100102;899.7
05225201;052252010901010106;1582.6875
01018402;010184020701030203;104716.3843
04100805;041008051803010201;39034.38067
04090605;040906051202010206;1940.594441
03164105;031641050701010206;25277.05637
02182105;021821051703010201;15431.68145
01028504;010285041703060102;15116.64501
07298105;072981051102090102;1433.8618
07293305;072933051703110104;2655.313375
07293303;072933031102110104;550.2735
07298102;072981020701020102;176.082
07298105;072981051703010206;444.96
07084303;070843031703040104;135.9535967
01014406;010144061703010206;2923.046603
05258901;052589010801010206;424.034656
03242801;032428010701040104;934.520083
02195805;021958050701040204;993.5
01014202;010142021703010206;1467.139563
01028303;010283030701040204;6866.331045
07293302;072933021102040104;3542.955
04100406;041004061202060202;1316.072529
01018404;010184041102010106;2988.061284
05225203;052252031001060202;800.1
06151403;061514031202030203;3265.100732
06173503;061735031202010101;16275.70995
07293306;072933060701100202;473.6225
07085904;070859041703030103;4193.408747
07083205;070832050701090102;1624.031403
07298202;072982021703020202;238.695
07298103;072981031102010201;4783.855
07209102;072091020701060202;318.51
07293306;072933060701090202;701.8245
07081801;070818010701100102;370.596638
01028403;010284030701090102;31222.5984
02047902;020479020701040104;250
02197205;021972051703010101;335
02183805;021838051703010201;19988.51608
07134304;071343041102050202;2086.833929
07083205;070832051703010206;1173.994382
07083201;070832011102020202;1171.035185
02182004;021820041703030103;190
02185303;021853031703030103;139.8435484
08276004;082760041703080103;49782.02472
07293302;072933021703090202;432.276
08276004;082760041703080106;973.034299
07084303;070843030701040104;131.25
07085901;070859011102010206;13805.44769
07296105;072961051102110204;1392.51
07088003;070880030701030203;1080
01024201;010242010701010101;286.3404693
02185404;021854041703100202;174.375
03242801;032428011102040204;975.8946792
07084303;070843030701030103;108.75
07083201;070832011102100202;210.8086256
07086504;070865041703020202;283.5962252
07293306;072933060701110204;1546.4
07083201;070832010701030203;28828.1
05225203;052252031202060102;517.9166667
07086504;070865041703020102;121.5412394
07086501;070865010701020202;481.1017557
03247604;032476041703030203;425.0703085
01028503;010285030701040204;3556.532403
04090605;040906050801060202;314.9664
01028303;010283031703040104;57683.57545
01028503;010285031703040104;11260.9701
07134304;071343041703010206;376.8899403
06151401;061514011202010201;1800
04104706;041047061202010201;554.3581382
02197105;021971050701100202;120.825
05225202;052252021603030103;427
01018404;010184041703090102;2831.7294
02185301;021853011703060202;112.5
07296101;072961011102010101;253.83
07086501;070865011703020102;708.0383781
02047904;020479041703010101;137.5
07298203;072982031102020202;259.065
03247603;032476031703030203;659.0842573
02185505;021855050701010206;2765.153889
07081801;070818011102040104;3602.657829
07085904;070859040701030203;2711.015565
07088004;070880041102090202;563.847745
05225203;052252031603060202;6351.45
07085902;070859020701060102;814.347873
07293303;072933031703100202;112.476
07081801;070818010701040204;5064.731596
03161505;031615050701010106;595.461737
07086501;070865011102030203;338.5620547
02195805;021958051703010201;522
01018404;010184041703010106;546.4202427
07083205;070832051703030103;9723.882994
07081803;070818030701040104;309.6848811
02047904;020479040701040104;137.5
03247604;032476041703010206;141.6901028
02185503;021855031703100202;452.475
01028401;010284011703040104;7622.835495
06173502;061735021202040104;361.1320755
07209102;072091021703110104;190.632
02195805;021958051102030203;1057.5
07086504;070865041703010206;171.139069
02197001;021970011703030203;105
01014406;010144061102010101;148.8205136
07298205;072982051102090202;278.369
07298202;072982021703010201;326.664
02197105;021971050701010201;281.5
07209106;072091061703010106;127.92
07088004;070880040701060202;324
07083205;070832050701030103;6552.601427
07086504;070865041703010101;151.3576479
06030101;060301011202010201;805.1530047
03161505;031615050701010206;1135.287689
06173501;061735010203040104;3650
01018404;010184040701010201;3030.280324
08346002;083460021102080104;485.9912892
07083201;070832011102110104;5552.4
06030105;060301050801010206;1038011.48
06030102;060301021703060202;13603.97344
06030105;060301051703060202;422164.0751
06030103;060301031202040204;57037.91386
06030102;060301020801040204;93813.24049
06030104;060301041703040204;141623.0156
06030104;060301041202040204;121233.2543
06030102;060301021202090202;7362.079257
06030103;060301030801010206;26553.75945
04100202;041002020801010201;46055.08593
04100202;041002020303030203;89272.7486
04100202;041002020801090202;32029.90023
04090301;040903011202030203;67669.28395
04100202;041002020303060202;42800.34214
04100205;041002051202010206;17215.98567
04090305;040903050303010206;33511.38363
04090305;040903051803060202;1039.866799
04090301;040903011803010201;1517.783535
04090301;040903011803010206;27083.06339
04090601;040906010303060202;13389.66132
04090601;040906011803060202;2187.413979
04100406;041004060303010201;14064.67845
04100405;041004050303040204;11599.30174
04100405;041004051202030203;912.6099022
04100506;041005061202010206;4652.33493
04100406;041004061803060202;3636.31125
04090301;040903011202010201;2626.32043
04100205;041002051803090202;3413.03854
04090305;040903051803010201;422.8065854
04090305;040903051202010206;10011.15401
03060905;030609051703100102;84332.98803
03060905;030609050701060102;65582.56991
06050701;060507011703040204;1028212.515
06050705;060507051703040204;5206827.267
06050701;060507011202090202;44788.82749
06050705;060507051202090202;247003.6017
04100805;041008051202060202;69880.41905
04100805;041008050303090202;196387.1425
06050705;060507050801010201;65751.72693
06050701;060507010801010201;16320.41065
04091101;040911010801030203;2951577.919
04091105;040911051202040204;331877.1503
04091101;040911011202090202;96855.74066
04091101;040911010801090202;271394.822
04091105;040911051803090202;16969.73628
04111005;041110051202090102;85596.52238
04111005;041110050303040104;585895.999
04111005;041110051803010106;73428.71679
04111005;041110051803040104;186048.4223
04111003;041110031202010106;127994.2423
04111005;041110051202060102;77765.64965
04100805;041008050303010201;279694.3628
03121205;031212051703040204;1984400
03121205;031212051703100202;267300
03121205;031212050701040204;658500
05141305;051413051703040204;1334239.062
05141305;051413051703090202;129525.3204
05141305;051413051703010201;115634.4524
03121205;031212050701060202;84480
05141303;051413030601090202;20318.17899
05141303;051413030601030203;180929.6574
05141301;051413010601040204;256964.7762
03121205;031212050701030203;526200
05141303;051413030601060202;68980.79547
03121205;031212050701010201;69600
03121205;031212051703010201;257100
06151401;061514010203030203;146598.3983
06151401;061514011202040204;139676.4835
05141302;051413021703060202;875.5349341
03161505;031615051703090102;12326.65915
06151405;061514050203040204;566683.9778
02041605;020416051102030203;28181.25
06151405;061514050203060202;116177.9858
03161505;031615051703040204;96948.28722
06151405;061514050501090202;46264.69493
02041605;020416051703010206;50006.25
06151405;061514050203030203;289705.9384
03061705;030617050701030103;569836.5892
03061705;030617051102100102;314534.289
03061705;030617051703100102;627365.5782
03061705;030617051703040104;1223536.616
03061705;030617051102010206;28976.01211
03061705;030617051102010106;13424.0741
03071905;030719051102060202;257792.6215
02182205;021822050701010106;11474.22187
02182205;021822050701090102;20581.54168
02182205;021822050701030103;62973.3117
02182005;021820050701030203;93684.75186
02182105;021821050701060102;10188.20845
02182005;021820050701010206;21057.82488
03071905;030719051102060102;70866.6769
03071905;030719051703030203;2368938.65
03242605;032426051703040204;354711.8743
03242605;032426051703090102;68356.74135
02192305;021923051102040104;24633.50554
03062605;030626051102030103;90044.77918
03062605;030626050701060102;71633.90894
03062605;030626051102060102;63147.69895
03062605;030626051703090102;141176.905
03062605;030626051703090202;292458.4329
03062605;030626051703010101;24924.21227
02182205;021822051102090202;26472.3544
02192305;021923051703100102;43936.42598
02192305;021923050701030103;15631.961
02182205;021822051102030203;76230.50751
02192405;021924050701100202;3239.775
02182205;021822051102040204;93521.02429
02192305;021923051102030103;9780.214018
03071905;030719050701010201;119449.1784
03071905;030719051703010101;74685.21171
03242805;032428051102010101;9878.001008
03242805;032428051102060202;246187.7857
03242605;032426050701010206;10611.83802
03062705;030627051102090202;27229.72646
03242805;032428051703010101;22709.55883
03242805;032428051703060102;118515.4556
02263005;022630051703040104;1409800
02263005;022630051102030103;67050
02263005;022630051102040104;140087.5
02262905;022629051703040204;631912.5
02263005;022630051703030103;668487.5
02263005;022630051102100202;51525
02262905;022629050701030203;65850
03062705;030627051703090202;97675.43156
03062705;030627050701040104;38596.62182
03062705;030627051703010201;22432.27938
03062705;030627051703010206;30375.58578
02263005;022630051703090102;223656
02263005;022630051102060102;81907.5
02263005;022630051102090202;34350
02263005;022630051703010201;125475
02262905;022629051102040204;47812.5
06173503;061735031202090202;151673.9727
06173503;061735030203030103;577454.2422
06173603;061736031303090202;600319.2101
06173504;061735041202030203;621894.8432
06173504;061735040203090202;433613.3341
06173503;061735030203090102;167077.5665
06173404;061734040103030203;255883.6402
06173504;061735040501090202;366935.0584
06173503;061735030203040204;1449003.872
06173504;061735040203010106;143085.6639
06173504;061735041202060202;221872.4577
06173604;061736041303060202;172655.0315
06173504;061735041202010206;304140.3688
06173504;061735040501010106;121498.1869
02043105;020431051703030103;26062.5
02043105;020431051703060102;7868.75
02043105;020431051703040104;40956.25
02043105;020431051703010206;14756.25
02043105;020431050701040204;18712.5
02043105;020431050701060102;1409.375
01024205;010242051102040204;1794906.071
01024205;010242050701050202;283724.8308
01014201;010142011703050102;463115.9481
01014201;010142011703030103;346498.704
01014203;010142031703040204;455985.5786
03164105;031641050701030103;256200.9403
01014201;010142010701040204;235637.3456
01014201;010142011703030203;740389.2777
01014205;010142051102030103;2852.231253
03164105;031641051703040104;711915.1735
03164105;031641051703060202;237008.6179
02183805;021838050701060102;41887.92087
01024203;010242031102040104;2503.583349
01014203;010142031102010201;12563.36324
01024203;010242031102050102;1405.709701
01024203;010242030701050102;905.2729635
01014202;010142021703030203;8011.194354
01024204;010242041703060202;158604.7208
01014203;010142031703010101;13356.12543
01024203;010242031102060202;5598.935694
01014204;010142040701030103;278.4945706
01014205;010142051102060202;10898.2668
01014202;010142021102010101;279.0096372
01014202;010142020701040104;3252.10587
01014201;010142011703010206;4287.032537
01024203;010242031102030103;963.8954402
01024405;010244051102030103;217943.9467
01024405;010244051703010206;1598686.975
01014401;010144011703060202;1678802.749
01014401;010144011703030103;214043.5603
01024403;010244031703090102;4411.038703
01024405;010244050701010101;45851.64758
01014401;010144011102040104;88012.30448
01024404;010244041703040104;230026.6339
01024402;010244021703040104;4334.195445
01024403;010244031703090202;7536.117457
01024404;010244041703030203;371192.3078
01014401;010144011102030203;197371.7
01014403;010144030701030103;22647.60493
01024403;010244031703030103;3847.00932
01024404;010244041102090202;78838.31412
01014403;010144030701040204;315433.0138
01024404;010244040701030103;40327.77298
01024401;010244011703090102;3347.386798
01014405;010144051703090202;12241.84756
01014402;010144020701040104;10347.15231
01014405;010144051703060202;43483.83742
01014402;010144021102090102;3952.14019
01024403;010244031703010106;2369.229009
01024403;010244030701030103;1955.97413
01014406;010144060701090202;1751.13351
01014405;010144050701040104;4206.287491
01024403;010244031102090102;959.1063888
01014401;010144011102010201;20836.63058
01024504;010245041703060202;161841.5586
01024501;010245011703060202;14777.07787
01014401;010144010701010201;27666.40316
01024401;010244011102030203;2807.797146
03236305;032363050701060202;86254.12883
03236305;032363050701090102;31900.1901
02046205;020462050701100102;13564.5
02046205;020462051102030203;24637.5
02046205;020462051703040204;464250
02195605;021956051703030103;8892.683869
03236305;032363051102060202;85959.8477
03236305;032363051703010206;99279.22411
02046205;020462050701040204;115252.5
03236305;032363050701030203;87203.91517
03236305;032363051703010101;30777.74175
02195605;021956050701060102;21468.52156
02195605;021956050701100102;12881.11294
02195705;021957051703090102;26043.21071
02195705;021957051703060202;88169.97076
02195605;021956050701040204;98634.45503
02195705;021957051102100202;10337.78535
02185505;021855051102060202;48119.12975
02195705;021957050701100202;15026.50808
04104705;041047050801010206;20377.42731
04104605;041046050303090202;1448.656759
04104705;041047050801010201;5461.831871
04104706;041047060801060202;4313.066324
04104705;041047051803060202;1173.07993
05225204;052252040901060102;37197.69722
02185305;021853051102060102;7453.915725
05215101;052151011603040104;71208.96034
05215104;052151040403040104;109459.0732
05215104;052151041603040204;663415.2743
05215104;052151040403040204;564143.8935
05215101;052151010403030103;44967.13274
02185405;021854050701010101;11644.04958
02185405;021854051102100102;35906.40473
02185405;021854051703030203;544574.5111
02185405;021854051102060202;86092.74453
02185405;021854051703010206;35471.41735
05225201;052252011001030103;93057.85288
05215104;052151040901030203;81705.34375
05215101;052151010901030203;85777.75
05225204;052252041202090202;38778.95341
05225204;052252041001030203;747508.2782
05215104;052151040403090202;22930.8375
05215104;052151040403030203;256296.4002
02185405;021854051102100202;51655.64672
05225204;052252041202040204;647384.5437
05215104;052151040403060202;113771.3646
05225201;052252010403060202;170198.6667
02195605;021956050701100202;28317.98119
04105006;041050060303040204;4090227.775
05225204;052252040901090202;27129.875
05225201;052252011202060102;19695.66957
04104906;041049061803040204;3024025.957
04105006;041050060303090202;254270.4199
05215104;052151040901010201;5640.75
02195605;021956051703010106;13600.73043
04105006;041050060801060202;207342.3386
05215104;052151040901090202;5332.06125
02195805;021958051703030103;11169.91377
05215103;052151031603030203;2169.75
04105006;041050061803030203;508006.8374
02195605;021956051703030203;13755.44314
05215104;052151041603010206;81530.42946
03066405;030664051102060102;390126.7064
03066405;030664051102030203;862431.023
03066405;030664051102090102;166455.3199
03066405;030664051102040104;462381.4436
02046205;020462051102010201;9270
02046205;020462050701010201;20692.5
03076605;030766051703030103;971720.3824
03076605;030766051102060202;1128152.868
03076605;030766050701040104;604065.2098
03076605;030766050701060202;1139581.483
03076605;030766051703100102;896862.1545
03076605;030766050701030103;346281.7273
03076605;030766050701010201;225868.0865
02186705;021867051102030103;4200.029762
03237305;032373051703090202;51238.55417
03237305;032373051703060202;62624.89961
03237305;032373050701030103;9658.181961
03067305;030673050701010101;17431.51769
03237305;032373051703060102;33846.31039
03067305;030673051102090202;181391.5568
03067305;030673050701030103;114484.6925
03067305;030673051102060102;102491.9828
03067305;030673051703010101;36366.89188
02197005;021970051102100202;9663.574478
03237305;032373051703040204;70563.08704
03237305;032373051102010201;9647.534931
02197105;021971051703090102;2149.2
02197005;021970051703090202;25910.83913
02197105;021971051703030103;1860.916667
02197205;021972051703040104;1316.75
02186805;021868051703060202;64667.9375
02186905;021869050701040204;11655.75
02186905;021869051102100202;1699.2
02197005;021970051102060202;16105.95746
02197005;021970051102010106;4714.624712
02186905;021869051703040204;43869.375
02197005;021970051102010206;14143.87414
03247605;032476051102060202;801657.3433
03247605;032476050701060102;139472.711
03237505;032375050701010101;10964.35939
03237505;032375050701030203;71319.41494
03247605;032476051102060102;144757.4166
03067405;030674051102040204;151303.1846
02267805;022678051102090202;7893.6
02267705;022677051102060102;9768.75
02267805;022678050701100102;26406.6
03247601;032476011102090202;642.0004822
02267805;022678051703010201;21851.25
02047905;020479050701040104;216192.5
02047905;020479051102090202;12126.75
02047905;020479051703030203;915217.5
02047905;020479050701010206;38617.5
02047901;020479011703040104;19712.5
02047903;020479031703040104;42087.5
02047903;020479031703060102;6259.375
02047903;020479030701090102;617.5
02047901;020479010701040204;12712.5
03069605;030696050701040204;289730.1547
06030101;060301011703010206;17090.43491
03169205;031692051102010201;7106.060095
06030102;060301021202030203;16273.25985
01028305;010283051703040104;1227711.62
02047905;020479051703010201;95921.25
01028305;010283050701010106;221469.1309
02047903;020479030701060102;1543.75
01028405;010284051102090102;348301.0356
01028405;010284051703030203;152543.1525
01018403;010184031703030103;803517.6783
01018401;010184011703060102;928480.1477
01028405;010284051703040104;786677.889
05289001;052890011703040204;264414.3112
04098601;040986010303060202;246460.1746
01028405;010284050701090102;621266.4558
01018401;010184010701040204;1118414.763
05289001;052890011703030203;97030.76877
05258904;052589041202040204;182874.8783
04118805;041188050801040104;233850.4443
05258904;052589041202090202;4718.902513
01028405;010284051703030103;223320.4543
04098601;040986010801010206;192998.135
01028305;010283051703090102;1548863.918
01028505;010285050701030203;232615.8069
05289004;052890041102090202;11681.82946
04118805;041188050801010101;73066.47927
01018403;010184031703030203;505974.8767
01028405;010284050701040204;373267.8087
01028305;010283050701030103;225876.8773
05258904;052589040303090202;3652.776783
01018401;010184011703030103;1000010.902
05289001;052890010701060202;14610.01711
01018402;010184021703040204;447922.4609
01028405;010284051102010106;138389.6584
01028305;010283050701030203;213480.6266
01028505;010285050701010206;211444.0794
01018403;010184030701040204;822312.214
04098605;040986050303060202;14910.8122
01018402;010184020701090102;192324.8035
01018405;010184051703040104;170141.7776
03169305;031693051102030203;509301.3516
03169305;031693051102010101;118198.0098
03169305;031693050701030203;403523.5084
03169305;031693051703030103;630212.152
04119403;041194030801030103;845717.4133
03169305;031693051102010206;22022.484
04119403;041194030801040104;3968261.876
01028405;010284051102060102;126352.1972
04119403;041194030801010101;342704.631
05289001;052890011102040204;28010.23264
01018405;010184051102010206;5347.59238
06151405;061514051202010201;2908.599435
04100205;041002051803060202;2981.505858
04100205;041002051803010206;11312.06964
04100506;041005061803060202;2086.258267
04100506;041005061202010201;1563.574773
04111003;041110031803090102;22847.9451
05141303;051413031202010206;31416.00257
02043105;020431051703010201;5662.5
06173404;061734040103090202;81086.97333
02182105;021821051102100102;7599.947108
02192305;021923050701090202;17456.96528
02182005;021820051703010101;12409.53811
03242801;032428011703060202;6871.587448
02262905;022629051102010106;1500
01014202;010142021703060202;10634.49539
01014205;010142050701010206;2390.262734
01024203;010242031102050202;1260.760834
01014206;010142061703050102;512.8930853
01014402;010144021703010206;19759.91759
01014403;010144031703010201;29403.42581
01024503;010245030701060202;4459.723939
02185305;021853051102010106;5966.145523
04104605;041046050303010201;2696.70935
01024501;010245011102060202;1717.687374
04104602;041046021202030203;832.2112513
04104706;041047061202040204;7811.947206
04104705;041047050801040204;13475.5667
05225201;052252011202090202;22047.61591
05215101;052151011202090202;5696.1
05215101;052151010901090202;9251.49
04104905;041049051202010206;40218.26788
02185505;021855050701010106;921.717963
05215104;052151041202010106;425.625
02186705;021867051102010201;1695.75
02197105;021971050701040104;1107.166667
02186905;021869051102090202;1132.8
02197105;021971051102030203;828.75
03247603;032476030701060102;110.485731
06030104;060301040801010201;34650
05258904;052589041503090202;1883.824207
05258903;052589031202090202;12887.96608
04118805;041188051803010101;11310.05824
05258903;052589031202040204;263428.3708
05289001;052890011102060202;3645.599859
01018405;010184050701040204;60187.39901
01018401;010184010701010206;160446.7628
04098601;040986011803090202;48816.02956
04118703;041187030801060202;16961.5698
01018404;010184041703040104;19116.46975
01028404;010284041102010106;6179.734314
01028401;010284011703060102;1490
01018402;010184021102030203;25413.86495
01028305;010283050701010201;22986.57533
04100205;041002051202030203;3704.053816
04100505;041005050801040204;3309.393693
04090601;040906010801010201;1704.041572
04100802;041008020801010206;401269.2204
06173601;061736011303040204;242.8571429
06173603;061736031303010201;194973.9454
06173504;061735040203010201;108358.7919
02043105;020431050701010106;1500
02263001;022630011703040204;1387.5
02182205;021822050701040204;148045.3677
02192405;021924051102040204;5496.796875
01014205;010142050701030203;6538.479379
01014202;010142021102060202;1420.752284
01024203;010242030701030203;1274.820088
01014401;010144011102010206;16883.53347
01014405;010144051102060202;6907.689571
01024402;010244021703040204;16734.93741
02185405;021854050701010206;17679.46037
02185305;021853051102010101;1340
04104905;041049051803060202;126753.9751
04105006;041050060303010201;212513.4183
02195705;021957050701010106;1857.767349
02195705;021957051703010206;37495.47429
03067303;030673030701040204;869.483747
