ID_AGREG;ID;BESOIN
07298101;07298101070104;170531857.6
07298206;07298206110203;9912.634875
04105006;04105006030303;5493285.867
03242605;03242605110204;767269.9359
02182205;02182205070101;1466206.314
01014406;01014406110202;28815.57072
02182105;02182105070103;1990934.72
05215103;05215103040306;4211.762003
01024401;01024401170304;162399.5311
02195705;02195705170301;1818471.57
06173503;06173503120203;8782720.442
02195705;02195705070103;1088844.594
02182105;02182105170306;1877219.856
04118805;04118805030301;527754.8102
07134304;07134304170301;775.8902615
07085902;07085902170301;1245.670578
02185503;02185503070102;65888.56098
02185405;02185405110204;17940727
01024405;01024405070103;5675720.805
07084305;07084305070106;530700.7239
02047901;02047901110206;0
07296003;07296003110204;234661.29
02185405;02185405070101;4003602.232
04100505;04100505180301;5290.282982
04100505;04100505180304;4480.623652
07299501;07299501170304;346828110.5
08306005;08306005170303;2840614.018
02195705;02195705170302;18305517.12
07293303;07293303070103;175584.4095
04098605;04098605120203;258108.1172
02182205;02182205070102;10479538.07
02182005;02182005170301;3503479.75
02182105;02182105110206;1170376.437
02182005;02182005170303;8941583.491
02185503;02185503070104;0
01014203;01014203110206;95547.30633
07084305;07084305170302;1843159.441
06030105;06030105120204;44052625.43
06050701;06050701080104;16972039.53
01014401;01014401110201;116686.8197
03060905;03060905070103;1499725.489
04104905;04104905120206;300389.9549
04090605;04090605030306;47010.08734
02263001;02263001170302;10366.44
06151401;06151401050106;2548319.21
02185404;02185404170301;978.5979966
07088004;07088004070106;18956.10389
05258904;05258904080101;50304.28511
04104605;04104605120203;5367.508076
07298205;07298205110204;451726.0097
01024502;01024502070103;0
06050705;06050705120203;10188368.17
01018406;01018406170302;1283667.623
02197105;02197105170304;501815.8298
06030102;06030102120204;2245195.121
07299501;07299501110206;9360458.806
03247601;03247601070106;3195.456751
04091101;04091101030303;22617921.92
04091105;04091105180301;43459.44456
01018403;01018403170303;5800870.733
02185305;02185305070106;695513.6198
07206001;07206001070102;183532.236
04105006;04105006120206;216383.279
04118803;04118803080102;1776987.948
01014206;01014206170301;0
07296003;07296003070101;6518.175
04105006;04105006180303;2065785.246
06030101;06030101080102;1652574.215
03067303;03067303170304;10118.57153
04118805;04118805030306;1570620.926
06173501;06173501120201;0
07296005;07296005170306;0
08336002;08336002170306;0
08276005;08276005170302;8392814.738
04100405;04100405180301;32823.48955
07296101;07296101110201;35448.59827
03242801;03242801170304;264817.9089
01024204;01024204070101;20508.17041
02182105;02182105170302;17000517.15
07293302;07293302070106;0
02195605;02195605170301;888659.6244
01028405;01028405070106;622565.2392
08276003;08276003070103;30825.76348
01028304;01028304070103;104679.2898
02262905;02262905070101;631654.2
01028305;01028305110202;7623968.646
07298102;07298102170301;167246.7559
02183805;02183805110206;564623.0194
07299503;07299503070106;126447.6922
07083205;07083205070102;87982.20613
07086505;07086505170304;1261102.21
08346002;08346002110203;0
02267705;02267705070101;204381.72
05225201;05225201100101;1244693.887
01014204;01014204110204;16010.86186
07293302;07293302070103;119015.4682
07081804;07081804070101;0
01018404;01018404170304;161634.0363
02197105;02197105170306;0
07081801;07081801070102;64742.42404
06050705;06050705120206;3614116.475
01014402;01014402110202;264590.4596
06151405;06151405140304;1692077.554
06030101;06030101120201;17391.3049
04100506;04100506030301;78774.74351
05225201;05225201090101;870157.0072
05215104;05215104120206;59016.6651
07299506;07299506070103;197971.339
07298206;07298206070101;0
01024203;01024203110204;35375.52518
01028505;01028505070104;7809605.653
01024204;01024204070104;582791.8703
04104905;04104905120203;311337.6729
01028502;01028502110201;0
05141301;05141301120203;677195.9575
03161505;03161505110202;687016.2664
02046205;02046205170304;20310498
03076605;03076605170303;21615321.17
07298102;07298102110206;23244.79511
07084304;07084304170301;14.72928969
01018402;01018402170306;768110.9172
01014206;01014206110203;0
01028503;01028503070106;0
08326004;08326004170303;18759648.58
06030102;06030102170304;4517332.211
02263004;02263004070104;0
04104705;04104705030304;70273.53918
05141302;05141302120201;0
08356005;08356005070102;351498.7905
05258903;05258903030306;225312.655
01024502;01024502110202;2647.501404
03242804;03242804170302;9576.707451
05225202;05225202090103;0
07084301;07084301170301;1827.484081
01028301;01028301170303;0
05141305;05141305060102;19455988.39
06151403;06151403020304;1433183.216
04104906;04104906030304;38498989.19
08356001;08356001070101;2617.651931
07296002;07296002070106;0
07296002;07296002070104;68542.542
06151404;06151404020303;0
06050704;06050704080104;6945.75
08346004;08346004170306;0
06151402;06151402140304;244380.459
08276004;08276004170301;306745.6543
06151404;06151404050101;0
01024401;01024401110203;15065.54973
07085903;07085903110204;108415.9396
06173504;06173504050102;58798399.25
01014403;01014403170306;488907.0088
04100202;04100202120204;353689.1355
07299105;07299105170306;0
04100506;04100506120201;11678.32879
02186805;02186805170306;134375.1245
04100202;04100202080102;1054133.058
01024201;01024201070103;9953.693114
04119403;04119403030303;3449283.888
02192405;02192405110201;52970.23972
03169205;03169205070102;4114418.371
07298106;07298106070103;78717.70747
04091105;04091105180306;75769.23766
02195605;02195605070106;1107195.002
04100202;04100202080103;214655.8424
07298102;07298102070103;112066.0998
07085905;07085905110203;359522.1778
01024404;01024404110203;729110.7495
02182105;02182105110202;4822744.991
08346004;08346004170302;90589.63008
02186905;02186905170303;620579.7953
07083205;07083205110204;155346.2149
03067405;03067405070101;193757.0523
01014203;01014203070103;461846.7854
04104706;04104706030302;229668.7412
07134305;07134305170303;1143043.015
01018405;01018405170306;248563.9292
02262905;02262905170302;21966299.4
01014206;01014206170302;10643.92103
07298203;07298203170302;939895.0978
06151404;06151404020302;0
07134301;07134301070106;195325.8764
07085903;07085903170301;41808.20697
07134304;07134304070101;423.3606661
07298101;07298101110202;25388189.62
02185405;02185405170303;31233447.47
02041605;02041605170302;6164501.7
03067303;03067303110203;1419.734268
07081805;07081805170303;2739009.155
02047904;02047904170302;0
03161505;03161505170301;145790.4406
01024201;01024201070106;4350.034128
02197105;02197105070103;24771.82264
04118803;04118803120203;37761.19631
03236305;03236305070103;675275.3768
07084305;07084305170304;2119302.455
05289001;05289001110206;29421.6201
07085904;07085904110204;12216.50294
07088003;07088003170301;145.085621
03237505;03237505170302;10050334.36
03067405;03067405110201;213727.5872
08276002;08276002170304;11452.34755
04118703;04118703180302;188505.8124
04119403;04119403080104;52627485.58
07299506;07299506070104;1492642.913
01024504;01024504170301;48208.74908
08316005;08316005070101;0
04090305;04090305180302;97726.63068
05141301;05141301170306;3618.020494
05289004;05289004110206;218208.9027
05258903;05258903120201;103391.1776
07296002;07296002070102;120228.699
02195605;02195605110201;458884.9333
02182001;02182001170301;580.8607762
08276001;08276001110206;0
01014205;01014205110204;96658.18502
01024403;01024403170301;27345.25372
01018402;01018402170304;4509016.011
03247604;03247604070103;5617.779102
01014206;01014206070101;1126.963621
03169304;03169304110206;0
08326004;08326004110202;584231.7703
08356001;08356001170302;178644.0163
07293301;07293301110202;18965863.52
07299103;07299103070106;16507.33589
07083201;07083201110201;50422.93576
07209105;07209105070102;232948.7045
02195805;02195805110201;13854.50276
07291601;07291601170306;10999.152
04104605;04104605120206;56832.99531
07083201;07083201170304;4485580.517
03066405;03066405170302;72623429.46
07299101;07299101070104;58277768.14
04105005;04105005080102;3408160.563
04104805;04104805120203;557.1725259
02197105;02197105170302;923722.3873
07299506;07299506170306;268106.3007
05225202;05225202160306;0
05258901;05258901080103;24878.40113
07298201;07298201110206;109584.6187
02263001;02263001110202;4295.16
04104605;04104605180303;2315.053831
03067303;03067303070102;4644.429241
03164105;03164105110206;217592.7845
06030105;06030105170301;5006950.115
01014202;01014202110203;8655.454119
04100506;04100506120202;33590.80535
01024402;01024402170301;8667.044586
07209103;07209103170304;139363.8286
05289004;05289004170301;2625587.11
01028305;01028305070101;302238.9069
07299502;07299502110203;396821.1045
04104906;04104906120206;509023.2045
01018401;01018401170302;28231698.58
02185404;02185404170303;0
01024404;01024404110206;192152.8063
04090301;04090301120203;307548.8567
01024401;01024401170306;21227.5925
01024401;01024401110201;841.8523202
05225203;05225203100106;0
07299505;07299505110201;185061.122
05215103;05215103160306;0
01028305;01028305170306;1638235.891
03121203;03121203110204;0
02192305;02192305170304;19432236.61
01014405;01014405170304;339469.248
02182205;02182205170303;9531210.596
01024201;01024201070104;21390.93698
01028404;01028404070102;1080221.942
02185501;02185501070106;0
05141303;05141303120206;435610.6202
07086505;07086505110203;284947.7007
07293302;07293302110204;1228333.762
07293305;07293305070103;274639.4534
05225202;05225202090104;45997.40079
06173601;06173601130301;0
04090301;04090301180303;205466.0699
06151403;06151403120204;117705.0288
05258904;05258904150306;93830.65116
04090601;04090601030302;1282298.543
06050704;06050704170301;0
08316005;08316005070103;2745.421566
03121203;03121203110202;0
08326005;08326005110206;0
08346002;08346002170302;13614.21132
08346004;08346004070101;0
07296005;07296005110206;0
05215103;05215103120202;0
08336005;08336005110202;175012.2997
03121201;03121201170304;0
07296002;07296002110201;2107.485
07086505;07086505070104;1326662.805
03161505;03161505070101;19403.2065
04118805;04118805180302;628804.3475
07081801;07081801070103;10343.84936
02041605;02041605170304;21547017
07085902;07085902070106;0
04091101;04091101030306;2332515.75
03236305;03236305070106;331779.9986
01014406;01014406070106;1606.076096
07085901;07085901070101;7495.213248
07298201;07298201070104;37215732.53
04104706;04104706080104;347332.5412
07299102;07299102110204;761039.5177
04091101;04091101120201;459838.7134
07086505;07086505070103;262714.7147
07201605;07201605110201;100976.85
05225204;05225204040301;479638.8967
04104906;04104906180306;2806380.838
05225203;05225203120206;0
03242605;03242605070106;117542.3903
07298102;07298102070101;70400.64926
03076604;03076604070101;0
02182005;02182005070104;5471334.892
05215103;05215103090104;37677.00429
07085905;07085905110201;30070.90822
01024505;01024505110206;264106.8065
07299501;07299501110204;171093125.1
04100805;04100805180301;291547.5098
01014406;01014406170302;123811.2542
07088004;07088004110201;128.5372714
07086501;07086501170302;90752.68232
02197005;02197005070101;291874.54
07299501;07299501070104;222978067
02267705;02267705070103;487225.14
07209505;07209505110206;723176.6384
01028505;01028505170303;2597470.292
02192405;02192405070104;959092.8324
01024203;01024203070106;4541.816388
02263004;02263004170304;9840
07085903;07085903170306;2339235.451
05225204;05225204040304;11413278.93
07298206;07298206170302;42597.32152
03237305;03237305170303;397656.1223
07085903;07085903070106;1578594.901
07291605;07291605170301;707.3976
04111005;04111005120203;99453.63192
01014403;01014403170302;5673103.143
06151405;06151405140301;0
05141304;05141304060104;57833386.14
01024202;01024202110204;471.3079646
05141301;05141301060102;3339637.582
03164105;03164105170304;11108220.86
07084303;07084303170304;23938.43756
07206001;07206001170304;39673.842
02185301;02185301170304;0
08276004;08276004110202;428.7240424
06030105;06030105170306;28294939.87
01014401;01014401110204;2093164.911
05215103;05215103090102;28426.39369
03066405;03066405070104;8885627.83
03242805;03242805110206;415274.5645
07209505;07209505170301;435459.4046
06050703;06050703080106;261459.2691
07209105;07209105070101;39937.39106
01014202;01014202170304;101713.0569
06173604;06173604130304;76604325.62
07299506;07299506110204;1515322.156
03066405;03066405070103;5888749.356
05215101;05215101100103;2037894.177
01014205;01014205110201;14686.30845
04100506;04100506030304;257772.3572
01028404;01028404170304;1945044.296
06050701;06050701080102;5736563.163
07083201;07083201170302;5964170.611
01024404;01024404110204;2017098.237
04090605;04090605180303;15756.24104
07209105;07209105170304;607179.4301
07293303;07293303170302;818214.0837
04098601;04098601120206;618950.4294
04118703;04118703080102;685434.1041
07201605;07201605070101;134832.6
07081805;07081805070104;4456569.244
01028304;01028304110204;183568.9411
04098605;04098605080106;57342.92738
02182004;02182004170302;545.0051727
05225204;05225204120201;686295.219
02182205;02182205110203;2354484.93
04090601;04090601080104;934645.9923
06173504;06173504020302;64953799.14
02182205;02182205110201;965297.6145
07299502;07299502070101;67726.69176
07085904;07085904170301;3920.649937
07296105;07296105110204;55485.80453
07201605;07201605110206;459958.5
07298101;07298101170304;230997539.7
05141303;05141303120202;2624290.722
03069605;03069605110206;162538.9058
01024504;01024504170306;144661.0277
06173503;06173503020306;6713311.793
03067305;03067305070101;470822.8838
05215101;05215101040302;6586657.142
03069605;03069605110203;1573381.861
07086504;07086504170303;0
06173504;06173504020304;120891322.7
04111005;04111005080104;10615530.46
04100805;04100805030304;16589420.66
04100405;04100405030301;54985.08215
04098601;04098601180306;425113.5431
07298203;07298203110203;45466.35378
04104705;04104705120201;18705.2054
07085901;07085901170301;37717.31497
06050702;06050702120202;1884821.846
03062705;03062705070103;389089.2546
07296005;07296005110201;16826.6775
07299503;07299503170301;143643.3463
01028303;01028303170302;201285.5585
07296002;07296002110204;24868.323
04100406;04100406030306;608270.7417
08276004;08276004170304;530583.6611
08356004;08356004070104;133085.5101
03247601;03247601110203;14886.41111
04105005;04105005120201;368776.4039
06050705;06050705170303;33116883.71
08346002;08346002170306;0
08346001;08346001170302;338681.6256
07083204;07083204170306;0
08356002;08356002170302;23571.26248
08326004;08326004070106;475849.25
02185301;02185301170303;0
04118805;04118805080106;1522090.179
07296006;07296006070103;6416.82
08276001;08276001110203;7713.238639
07296001;07296001070104;7165664.991
06151404;06151404050104;41243.16917
05258901;05258901120206;0
07299105;07299105170301;73280.14019
07084304;07084304170302;48353.2305
01024504;01024504070103;72098.56139
02182105;02182105170303;5344214.49
04104905;04104905120201;46265.81948
07086501;07086501070106;0
03069605;03069605070101;333617.4554
03061705;03061705170303;15084480.56
01024201;01024201110204;19378.47061
05215101;05215101090106;292086.5615
07085904;07085904170304;292521.9103
05215103;05215103090101;7237.990998
07086505;07086505110206;91408.46501
07299106;07299106110206;11460.49041
03247603;03247603170301;0
04090301;04090301120202;668146.068
01024402;01024402170302;164605.0832
06151405;06151405120206;505177.0691
01018405;01018405170304;1343344.479
03062705;03062705110206;65561.55485
03071905;03071905110202;15034715.09
07081801;07081801110203;14148.90235
06050702;06050702120201;113550.7548
03066405;03066405170306;4296003.311
03242805;03242805110201;1353815.107
02267705;02267705170301;746131.53
07298101;07298101110206;336868.1115
01024201;01024201070102;30640.87212
01014205;01014205170306;54134.75617
07293306;07293306110201;9091.668203
03242801;03242801170301;0
07134301;07134301070103;148721.2046
03247601;03247601170303;41631.80645
04104905;04104905180304;5283539.815
04104605;04104605180302;7070.27486
06151403;06151403050103;97033.80711
07299106;07299106170301;18929.20165
02047901;02047901170306;24600
05225201;05225201040301;1053651.127
05225202;05225202160302;27378.45291
07296101;07296101070102;1146801.885
03247603;03247603170302;47895.30145
06050701;06050701120204;14242471.97
03062705;03062705110201;67997.97989
02182205;02182205070103;4883152.772
01014201;01014201110202;3236432.465
04098601;04098601030301;1362507.025
06030102;06030102080101;55398.17013
04100406;04100406030302;465416.718
01028403;01028403170302;104925.0918
08276001;08276001070103;403.8995234
07081803;07081803070101;0
06151403;06151403120203;48486.74588
01024504;01024504070104;206379.2748
06173501;06173501020301;0
02194005;02194005170304;295079.3669
05141302;05141302170304;5271.283647
01024203;01024203170301;6191.541563
01024505;01024505070106;961650.6862
01024503;01024503070104;30751.37007
04118703;04118703080106;473751.3817
03066401;03066401170301;0
01024205;01024205170301;1100492.859
01024204;01024204070102;969120.5498
01014203;01014203110202;1345566.103
03237305;03237305110202;1073819.125
02182005;02182005170304;19933939.47
07209102;07209102070103;0
04104806;04104806180301;21957.67285
01014204;01014204110201;1141.740045
07209101;07209101070101;1266488.219
07299505;07299505170306;1173317.775
02046205;02046205070103;1062606.84
03169205;03169205070101;185238.4854
04111003;04111003080104;13708806.4
02047905;02047905110202;2273862.87
03062705;03062705170302;6103318.778
06151405;06151405020306;1683861.355
02185505;02185505070106;124532.9455
07083205;07083205070104;245403.0562
07293306;07293306070102;251990.2763
07081804;07081804170304;74406.22095
02186805;02186805170301;2122460.883
07206001;07206001110203;4498.065
01014205;01014205110202;135562.6927
05215104;05215104160304;24175497.91
01018405;01018405070102;666810.7185
04091101;04091101120206;864463.789
07084301;07084301070104;20200.92327
01028404;01028404070106;279189.1646
03247601;03247601070103;16582.98784
07083205;07083205110201;30446.27416
03237505;03237505170303;1589606.122
04104905;04104905180302;4621206.955
