ID_AGREG;ID;BESOIN
04105006;04105006120202;13176624.25
05215103;05215103160302;196523.8647
04118703;04118703120202;4650503.351
01024501;01024501170302;225222.1535
02185305;02185305070102;3697604.703
02195605;02195605170302;16432859.21
03169305;03169305070102;323161967.1
01024205;01024205110202;123343552.5
02046205;02046205110202;6902442.609
07085905;07085905110202;7583739.654
07299505;07299505110202;735549.4026
05215104;05215104120202;2037877.994
05215101;05215101100102;8307414.037
06151403;06151403050102;325404.982
04104805;04104805030302;19854.91822
02192305;02192305110202;3799163.272
03061705;03061705070102;340717801.2
07085905;07085905070102;8335520.407
07083205;07083205110202;902578.2487
04100505;04100505080102;21944.39351
03121205;03121205110202;55695745
04104805;04104805120202;16579.55484
06050701;06050701170302;24382001.58
05215102;05215102160302;13544.30487
04100506;04100506180302;46952.71093
01028403;01028403110202;715646.2709
05225202;05225202090102;35159.97739
04118705;04118705120202;339047.6514
04104605;04104605030302;53209.88294
06050704;06050704080102;71643.62077
04100405;04100405180302;39014.35971
05225203;05225203090102;108351.943
03164105;03164105110202;209817312.4
04104706;04104706180302;175541.9858
04091105;04091105180302;4057402.602
02195805;02195805170302;3662924.844
04111003;04111003030302;12915808.48
07299103;07299103110202;987311.3036
03161505;03161505070102;3283827.42
07298205;07298205070102;199286.3112
03076605;03076605170302;1351020992
07298102;07298102110202;3587917.737
04104906;04104906030302;117804593.7
05141303;05141303170302;32336973.22
07081805;07081805170302;62561966.22
07134304;07134304070102;372267.3201
08276005;08276005070102;8672596.806
04104906;04104906120202;18105312.44
04118803;04118803180302;2168391.427
01028304;01028304110202;1471564.485
08346002;08346002070102;31103.44251
06151403;06151403120202;72368.35323
07088002;07088002170302;2125.496403
04090303;04090303080102;107.290987
07084304;07084304070102;2602.974118
03169305;03169305170302;628169408
07298201;07298201110202;26685371.15
06173604;06173604130302;144582405.2
02047901;02047901110202;287457.5063
07088003;07088003110202;38897.75754
06030104;06030104080102;3329021.461
08316005;08316005110202;126051.4011
07298105;07298105110202;3559613.679
05141303;05141303060102;7710769.247
07299106;07299106110202;877492.8586
07299102;07299102110202;826246.6501
06030105;06030105170302;99559762.81
04104806;04104806120202;53112.10321
02043105;02043105110202;400020.685
01018406;01018406070102;6105037.305
04100205;04100205180302;59177.46304
01028403;01028403070102;819424.0334
01018403;01018403170302;208630645.5
03067405;03067405110202;21070077.24
04111005;04111005030302;11689494.32
07209102;07209102070102;81514.01735
02193905;02193905170302;712111.6562
01024505;01024505070102;15400432.93
05258901;05258901030302;9738.028205
05225201;05225201040302;23059848.38
05258903;05258903030302;2233318.357
08306005;08306005070102;4459529.495
06030103;06030103120202;1779838.272
08336005;08336005170302;26593620.96
03242801;03242801110202;116395.5045
04090305;04090305030302;204819.3105
01028303;01028303070102;613545.2565
06050702;06050702170302;14549542.76
06173501;06173501050102;86046.52632
06173502;06173502120202;44699.44318
04100802;04100802180302;45797782.81
07296105;07296105170302;19585.56677
06151404;06151404050102;12391.80888
06173401;06173401010302;213450.2887
07084305;07084305110202;9844703.468
04100202;04100202120202;271838.2607
07085904;07085904070102;4516184.563
08356005;08356005170302;54260680.93
01018405;01018405110202;3703345.904
07299502;07299502070102;439004.8724
06030104;06030104170302;4296505.117
04090301;04090301030302;845328.9436
04104805;04104805080102;41688.13455
07209505;07209505170302;3253844.613
03247601;03247601110202;208987.1009
07088001;07088001170302;15254286.37
04111003;04111003180302;4764461.044
07085903;07085903170302;31226387.38
01024203;01024203070102;387028.3934
02263005;02263005170302;332634831.5
01014201;01014201070102;24212897.31
04104706;04104706080102;430027.6173
04118805;04118805120202;13184712.96
04119403;04119403120202;80309633.04
08276001;08276001070102;294140.0526
08336005;08336005070102;1009889.979
08336001;08336001070102;76523.52608
06030101;06030101120202;2500489.336
02047903;02047903070102;1028178.088
03242605;03242605110202;12093321.18
02267705;02267705110202;1948880.89
02186905;02186905070102;630804.2209
07293306;07293306110202;916790.1812
07209101;07209101110202;14918687.23
04100802;04100802080102;138020995.3
07083205;07083205170302;3268755.897
01014205;01014205170302;3662554.467
07134301;07134301070102;5547048.148
07081801;07081801110202;323836.5407
01018403;01018403070102;81001313.78
01014202;01014202110202;240504.4984
02192305;02192305170302;23935984.27
07081805;07081805070102;23301295.24
02041605;02041605110202;5734056.995
01014403;01014403110202;17310848.16
07134305;07134305070102;15272005.47
06151401;06151401120202;2043811.844
02186905;02186905110202;585638.4446
07298102;07298102070102;2276815.977
04118805;04118805080102;12903631.65
04091101;04091101030302;100630714
04100805;04100805180302;12710095.72
05289004;05289004170302;48209649.75
07296105;07296105110202;70347.3927
02186805;02186805070102;1617376.521
03062605;03062605070102;33661202.87
04100505;04100505120202;7476.747154
04105005;04105005030302;26673282.35
06050704;06050704170302;108355.5903
01024205;01024205170302;273814523.7
03242801;03242801170302;1189861.021
07201605;07201605070102;11893780.92
04105006;04105006180302;34930585.25
01028304;01028304070102;2249824.782
06173603;06173603130302;336231214
04104705;04104705180302;37786.61053
04091101;04091101080102;60646887.54
05258903;05258903080102;4229878.66
01024401;01024401170302;2367002.72
07134305;07134305170302;31621389.49
07299103;07299103070102;1242090.27
05141304;05141304120202;5603723.72
05141301;05141301120202;677509.1017
02185303;02185303170302;10680.65814
03247603;03247603110202;37053.31473
07085901;07085901070102;3782731.13
05225203;05225203100102;364182.9404
05215103;05215103040302;299167.4598
05225201;05225201100102;35573239.1
02267705;02267705070102;5648504.349
07293303;07293303110202;823067.5575
05225201;05225201090102;26891958.7
04105005;04105005120202;3092722.618
01028504;01028504110202;603954.6099
02047904;02047904070102;18006.51875
05141302;05141302120202;39101.12837
06173501;06173501020302;359455.6951
07086501;07086501110202;123667.844
07299505;07299505070102;966512.3262
05141305;05141305120202;31854398.1
07298103;07298103070102;3167585.519
07086505;07086505110202;2688195.267
02195805;02195805070102;203691.5025
03067305;03067305170302;136903773.8
07298103;07298103110202;2097566.386
03121201;03121201170302;60847.5
02185501;02185501070102;11851.01003
01024403;01024403110202;1211518.264
07209103;07209103170302;160190.8629
02182005;02182005170302;32019600.5
08346001;08346001110202;117143.4966
06151405;06151405120202;2562164.222
07084303;07084303070102;105372.9837
03121203;03121203170302;722057
02267805;02267805170302;51755181.68
02192505;02192505170302;509490.1018
06050703;06050703170302;10642292.73
03076605;03076605110202;422001511.9
07299506;07299506070102;385890.4122
01018404;01018404110202;383049.2322
01014405;01014405170302;4944133.754
05141301;05141301170302;825765.3351
07084301;07084301170302;195692.0989
01014406;01014406070102;644823.9247
07134303;07134303170302;43305.68483
05141302;05141302060102;3120.903037
08326005;08326005170302;1319921.281
07293301;07293301070102;124215841.1
01024402;01024402110202;594215.3909
07299501;07299501170302;80739559.49
03242801;03242801070102;339862.9264
07299501;07299501070102;48560220.87
03071905;03071905070102;185873260.7
08276001;08276001170302;1380798.335
07209102;07209102110202;89854.41479
07086504;07086504070102;77127.77017
02046205;02046205070102;15371445.71
07298106;07298106110202;2978319.612
06151403;06151403140302;100356.3378
02186805;02186805110202;1476719.078
03242605;03242605170302;49973298.48
02186705;02186705110202;855772.9241
04119403;04119403030302;59616317.21
05258903;05258903150302;351435.0445
01014405;01014405110202;1253506.729
02183805;02183805110202;7570025.164
02195805;02195805110202;246274.0801
04118705;04118705030302;356457.5417
06151403;06151403020302;792248.6036
01014206;01014206070102;12478.38484
05215103;05215103100102;9621.944006
07298202;07298202110202;7264.183807
01028302;01028302070102;81772.87772
01024405;01024405070102;299158005.4
07298201;07298201070102;21614511.77
05215104;05215104090102;9843724.622
02185505;02185505110202;7854900.076
06173502;06173502020302;86103.3258
04104806;04104806030302;243865.8395
07298106;07298106070102;2321085.18
04119403;04119403180302;19952123.04
02197205;02197205170302;217044.2431
07209105;07209105110202;253937.7013
02183805;02183805070102;11309139.03
04100802;04100802120202;52538713.04
01024203;01024203110202;451044.6923
04118803;04118803120202;4808258.898
07291605;07291605170302;75288.47324
01024503;01024503110202;35867.84918
04104906;04104906180302;69156928.19
02185404;02185404170302;32486.4818
07299502;07299502170302;401192.6512
01024504;01024504170302;2405666.298
03076604;03076604070102;6195.535682
02046201;02046201170302;4575.826406
03067305;03067305110202;53007467.46
04100202;04100202030302;1130700.454
03247601;03247601170302;459947.0371
04104905;04104905120202;4148923.948
01024202;01024202170302;259268.2176
07299102;07299102070102;318136.8894
01024201;01024201170302;578494.0761
07299103;07299103170302;1309772.103
04100205;04100205120202;81351.68718
04090301;04090301180302;148601.1332
05141305;05141305170302;48088011.83
01018402;01018402070102;25220626.77
