branche;occupation;periodeSimple;energieChauffage;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;274429.2352;263072.6947;251748.2911;240455.95769999997;229195.62250000003;217967.21930000003;206770.67930000005;195464.89359999998;184206.98369999998;172996.7969;161834.17850000004;150718.97499999998;139651.03499999997;128630.2044;117656.33350000002;106746.9506;95902.09199999999;85105.1003;74355.82370000002;63654.11750000001;52999.821200000006;42392.80120000001;31832.9037;21339.201299999997;11773.682299999999;2540.3091;5159.3224;7836.8516;10576.903600000001;13339.869600000002;15774.478;18069.808299999997;20439.655500000004;22845.845899999997;25237.4663;27634.049899999998;29973.2456;32305.2645;34641.1166;36966.842300000004;39261.1727;41486.50600000001
01;01;01;02;3091525.332199999;3112179.2686000005;3153991.5442000004;3222860.908999999;3261480.1152999997;3246928.4244;3212558.719799999;3187649.4708;3162285.8066000002;3135866.710099999;3108449.8713;3077896.1908;3055066.4911;3031192.073199999;3005844.5465000006;2978986.3613000005;2950643.8143;2923161.5763999997;2893548.0166;2865114.1580999997;2834728.1523;2802483.5700999997;2767325.296;2732259.7352;2692189.3162000002;2650909.2425000006;2585896.5645;2500451.5377;2389395.5478;2303660.694;2264938.9628999997;2242617.7938;2207976.8208999997;2172334.5187;2136772.3035999998;2101510.2175999996;2069580.3095000002;2030268.3346999995;1991425.0516999997;1953432.9364;1916372.4799000002;1880968.6571000002
01;01;01;03;1317058.3889999997;1262555.3521000003;1208206.5485999999;1154011.6570000001;1099970.335;1046082.2621;992347.1083;938087.6568;884057.9731000001;830257.3269000002;776684.9729999999;723340.1749;670222.2063999999;617330.3306999999;564663.8274000001;512221.95790000004;460004.00370000006;408009.2451;356236.95230000006;304686.42699999997;253356.90979999996;202247.727;151358.1531;100687.4851;50234.99969999999;1111.223;1534.0203000000001;2228.4114;3264.7685;3912.6834;4069.7214999999997;4060.9309;4180.5538;4288.7418;4399.7824;4505.4163;4605.9306;4815.2117;5014.6481;5204.7856;5386.1337;5559.7377
01;01;01;04;3620653.1410000003;3670474.5311;3698920.7009000005;3700093.3654;3731300.2657999992;3815462.6045999997;3919227.9738999996;4008126.2112;4097169.161400001;4186958.8696000003;4277438.6909;4370748.7605;4456029.2773;4542049.9759;4629239.9229999995;4717620.3594;4807165.7794;4895549.0734;4985762.905099999;5074497.234199999;5164884.045700001;5256831.9928;5351396.974199999;5445554.4023;5543540.7626;5641046.605999999;5685098.967499999;5749292.2637;5838730.647699999;5903251.9729;5921617.865;5923926.649000001;5938390.605399999;5953869.193500002;5969317.535700001;5984504.220299998;5996459.207300001;6015732.5419;6034580.995499999;6052635.428599998;6069836.007599999;6085494.239499999
01;01;01;06;414923.1906;397752.67319999996;380630.7453;363557.3051;346532.2452;329555.4648000001;312626.8597000001;295533.0808;278511.68730000005;261562.449;244685.1319;227879.5038;211145.33519999997;194482.39390000002;177890.4531;161369.28149999998;144918.65159999995;128538.33699999997;112228.10739999998;95987.74269999999;79817.00450000001;63715.67989999999;47683.541300000004;31720.3643;15825.924299999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;02;01;164852.8561;158030.8494;151228.1475;144444.71060000002;137680.4957;130935.4623;124209.5697;117418.05170000001;110655.2933;103921.2024;97215.6868;90538.6537;83890.0129;77269.6713;70677.5385;64113.5231;57577.534100000004;51069.4825;44589.276099999995;38136.8276;31722.2512;25335.572800000005;18976.6997;12645.521;6330.418900000001;42.5395;63.6899;82.9989;102.3277;121.6831;141.0591;160.3448;179.7959;199.4082;219.1819;239.1848;259.411;279.8545;300.5092;321.3698;342.4303;363.2041
01;01;02;02;2704966.9641;2706180.7475;2721998.1858;2756364.0053;2770527.5638000006;2764225.8216;2751811.4410999995;2742553.0321;2733640.4529999997;2727055.0900000003;2720145.0313;2712930.6725000003;2705424.4387999997;2697645.1090999995;2689610.1848000004;2686432.1148;2682827.2104000007;2678821.071;2674437.8279;2672252.1478;2669507.9804;2665775.131400001;2660939.7839999995;2656520.113000001;2652286.0105;2647649.7049999996;2637234.1287000002;2613030.6291999994;2571381.9425;2546159.4402;2538276.6523;2536240.1775;2527882.0532;2518680.1673;2506503.205900001;2494189.9388;2481711.0151000004;2469094.2456;2456297.7225;2443336.2105;2425684.512;2408497.1193000004
01;01;02;03;998485.8363;957166.0961000001;915963.2831000001;874877.1535;833907.4477000001;793053.9228;752316.3288999998;711181.2551;670220.3723;629433.1254999998;588818.9530999999;548377.2952;508107.6027;468009.31239999994;428081.8795999999;388324.7482;348737.36840000004;309319.2019;270069.6883;230988.30250000002;192074.4656;153327.66629999998;114747.3607;76333.00839999999;38084.065200000005;851.0280999999999;1040.1721;1415.3671;2024.9933999999998;2375.6021;2462.6040000000003;2457.2847;2530.5561999999995;2606.6866;2712.0467;2812.4197999999997;2908.0679999999998;2999.1517999999996;3085.9169;3168.5825999999997;3309.9683;3445.3788
01;01;02;04;2774366.8339999993;2822635.2572000003;2856146.1597;2870955.1445000004;2905813.2073;2960983.7161999997;3022114.348200001;3075738.5977999996;3128798.4212;3179313.1627;3229935.4716999996;3280645.6905000005;3331432.1146000004;3382276.7067;3433162.6818;3478978.3203000003;3525008.0357;3571226.9356;3617611.626;3661588.1282;3705903.0488;3750997.1377;3796984.9342;3842348.992400001;3887331.6667;3931658.9871000005;3927651.0377999996;3937277.4985999996;3964145.3314999994;3974876.5366999996;3968562.1183999996;3956524.2356000002;3950759.6089999997;3945866.0327999997;3943948.381;3942201.9619;3940655.8148000003;3939281.9010000005;3938121.8298999993;3937160.559799999;3940860.4032000005;3944131.9838999994
01;01;02;06;273040.8814;261741.79439999996;250474.68180000002;239239.47680000003;228036.10849999997;216864.51069999996;205724.61479999998;194476.02570000003;183275.0699;172121.5958;161015.44979999997;149956.47879999998;138944.5324;127979.45700000001;117061.1036;106189.31959999999;95363.9556;84584.86290000002;73851.8898;63164.8914;52523.71029999999;41928.207700000006;31378.232299999996;20873.638199999998;10414.1069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
