branche;occupation;periodeSimple;energieChauffage;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;274429.23520000005;265729.9949;257054.73559999999;248403.86190000002;239777.33500000002;231174.79599999994;222596.46159999998;213888.20559999996;205217.19039999996;196582.41690000004;187983.8713;179421.57530000003;170895.4136;162405.11820000003;153950.7408;145532.4572;137150.4335;128802.9629;120488.1035;112248.77479999998;104043.8012;95874.10790000002;87804.31959999997;79745.47650000002;71720.23509999999;63723.849299999994;55762.12499999999;47843.071800000005;39971.00379999999;32121.813000000002;24328.794000000005;17864.5854;11745.4681;5815.2268;6940.081999999999;7459.198600000001;7507.8855;7554.1819000000005;7586.947300000001;7623.389400000001;7656.051;7681.476199999998
01;01;01;02;3091525.332199999;2993815.824499999;2896389.4332;2799237.4351000004;2702351.3638;2605738.5852000006;2509388.7019999996;2411570.8171999995;2314162.1134;2217163.0489999996;2127186.5555000002;2037602.1728000003;1948410.0605;1859607.3816;1771193.3302;1683166.6414000003;1598915.6675999998;1523311.9793000002;1450029.7158;1385014.4904000002;1323387.7419;1267508.8244999999;1214485.8101000001;1164458.6464999998;1114338.9918999998;1066265.9747999997;1020356.5044999998;975105.5032000002;933547.7759;891954.8224000001;851240.9191000003;809303.0705999999;772170.9135;733445.0669000002;769693.7153999998;803271.4773000003;832745.2012999997;858688.3783;880339.3994;897071.5657000003;909618.3227999998;918971.6271999996
01;01;01;03;1317058.3889999997;1275308.4366;1233675.9926999998;1192160.8114;1150762.6339000005;1109481.2053999999;1068316.2782;1026527.5264999999;984914.4437;943475.3513;902227.7821;861136.413;820218.506;779473.4749;738900.7499;698499.4756;658269.4471999999;618210.1069;578320.8860999999;538600.2303;499048.7997;459666.7764999999;420452.68260000006;381405.8478000001;342525.7334000001;303811.8053;265263.519;226880.35510000002;188661.74810000003;150607.1957;112716.1598;74987.2898;37411.5455;18.8612;18.820700000000002;18.7803;18.7402;18.700200000000002;18.6604;18.6207;17.1267;16.432199999999998
01;01;01;04;3620653.1410000003;3769409.8865;3917722.2404;4065599.4093;4213050.393300001;4360068.1799;4506663.5448;4649471.2080000015;4791641.6692;4933176.1701;5067446.191900001;5201115.136100001;5334158.453299999;5466586.178300001;5598405.1680000005;5729602.816600001;5856802.263699998;5975135.744100001;6090924.033200001;6198186.978900001;6301845.0073;6399536.975499999;6494076.8948;6585414.1071999995;6676620.8197;6765565.705500001;6852140.1024;6937837.9274;7019598.342299999;7101161.024300002;7180961.870100001;7258300.2008;7330225.927999998;7403689.858600001;7344716.488800001;7289585.744900001;7241511.8429999985;7197133.919299999;7157248.0951;7122623.250800001;7092724.121899999;7066028.704299999
01;01;01;06;414923.1906;401770.3772;388654.5830000001;375575.7313;362533.74000000005;349528.5292;336560.0204;323394.7887;310284.8611;297230.0598;284230.20700000005;271285.1277;258394.64339999997;245558.58179999996;232776.7671;220048.04399999997;207371.6353;194749.08219999998;182178.15339999998;169661.55850000004;157198.28029999998;144787.75959999996;132431.1592;120127.41309999998;107872.4567;95663.72240000003;83517.7095;71421.0348;59378.98389999999;47406.615600000005;36142.38189999999;27074.969800000003;18109.5995;9712.0143;13957.739599999999;17700.4536;18946.2565;20038.6447;20969.410999999996;21534.4871;21573.4633;21607.8257
01;01;02;01;164852.8561;159627.12050000002;154416.093;149219.74320000003;144038.03839999996;138870.947;133718.4375;128487.76759999999;123279.07099999998;118092.27669999999;112925.35470000003;107782.24359999997;102657.87919999998;97556.2564;92477.28529999999;87420.82159999998;82385.7703;77371.08290000001;72376.7964;67398.98120000001;62446.710100000004;57515.6896;52635.201100000006;47772.9007;42930.0356;38112.4337;33314.9908;28538.876;23785.082400000003;19050.2318;14339.0556;9646.6632;4972.8793;397.03720000000004;420.2061;442.63779999999997;441.68170000000003;440.72760000000005;439.77549999999997;438.8255;437.8776;436.9317
01;01;02;02;2704966.9641;2651914.7327999994;2606330.9447000003;2564167.4672999997;2516941.8622;2464263.4732999997;2393623.6011000006;2307504.2248;2231397.6469;2146005.079300001;2070536.2365;1999440.8435999996;1935520.5023000003;1872846.7375999999;1810902.1428999999;1749659.4604000002;1689259.1978000002;1635709.7041999998;1586862.1034999997;1539539.7000000004;1493774.1354;1450647.1150000005;1407332.1437;1362969.8148999999;1318695.7375999996;1272001.6121000003;1229680.8753;1186612.4596999995;1144958.7392000002;1102184.3093;1059810.3356;1017158.1322999999;972180.4380999999;924846.9375000001;924106.2650999998;912287.5620999997;894140.2096000001;877464.1094999999;862510.1259000001;861468.3496999998;870976.3788;868162.9678000001
01;01;02;03;998485.8363;966834.4409000002;935271.4897;903797.1432;872412.489;841116.3442999999;810740.6056999998;803207.2781000002;794806.5661;783597.7837;770590.7597;751147.6931;721306.8058999999;690684.0003000001;660184.3924;629697.4981999999;599363.7427000001;568844.695;538400.4622;508082.2717;477888.29640000005;447816.0176999999;417872.435;388056.11980000004;358366.66010000004;328802.7623;299365.02280000004;270053.02729999996;240865.5191;211802.2857;182865.9422;154053.8697;125364.03459999998;96825.32340000001;96616.1826;96407.4914;96199.25080000001;95991.461;95784.1202;94799.7374;72108.116;50348.98959999999
01;01;02;04;2774366.8339999993;2862992.7992000002;2944036.5078;3021545.983300001;3104003.289199999;3191800.1965;3296610.8224999993;3389347.3469999996;3472910.515900001;3568542.8117;3656021.3896;3745535.6873999997;3838246.3429000014;3930467.1264999993;4021808.737599999;4112411.9227999994;4201994.307999999;4284885.065599999;4362976.4333;4439391.805;4514100.2442;4586022.880200001;4657951.974699999;4730776.4405000005;4803360.8845;4878211.926700001;4948539.5222000005;5019463.182699999;5088821.1475;5159102.099599999;5227793.115600001;5296179.611900001;5366030.104199999;5438158.4646;5422802.4701999985;5418666.5557;5421437.9469;5423168.9194;5423263.7064;5410662.515499999;5409805.651299999;5420304.3984
01;01;02;06;273040.8814;264385.65119999996;255754.7817;247148.2221;238565.9188;230007.8185;221473.8704;212810.46830000004;204183.45900000006;195592.7261;187038.1515;178519.6214;170037.0174;161590.22580000004;153179.1317;144803.40260000003;136463.14700000003;128158.2587;119888.62509999999;111654.35410000001;103455.09629999999;95289.74750000001;87160.26230000002;79065.45080000002;71005.2025;62976.5239;54984.4936;47025.9794;39103.667299999994;31259.160399999997;24483.6976;18160.8631;12540.114;6860.6597;9174.3865;11376.528699999999;13053.066900000002;14328.3488;15547.2307;16356.837500000001;16609.386700000003;16925.059199999996
