"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"S2";"Commerce";"Bureautique";4.03688491506837;4.19946596438183;4.37239711892483;4.55125877795459;4.3795121369903
"S2";"Commerce";"Chauffage";90.1616547320473;82.9612667344939;78.1642914501513;73.4764656464309;61.8428363503841
"S2";"Commerce";"Climatisation";16.1529045948167;18.0165918489272;19.0884878256203;20.1969548573412;23.0714509759709
"S2";"Commerce";"Cuisson";5.52686392351101;5.42194114559228;5.33808153109739;5.25311865451412;4.97398867995608
"S2";"Commerce";"ECS";12.6391433790292;12.5298940980203;12.4278547095582;12.2573970473147;11.8751367386623
"S2";"Commerce";"Eclairage";59.3646784273636;55.5691035953088;51.2084298340541;47.1582562097326;32.5211566651116
"S2";"Commerce";"Froid_alimentaire";28.8770215846056;24.4723253363273;22.9829009703492;21.5897924081899;19.9466337110245
"S2";"Commerce";"Process";10.1099179000688;9.99908591025599;9.9098259976217;9.82161501007531;9.52515460533409
"S2";"Commerce";"Ventilation";3.34259253109309;3.33432638485639;3.332588638039;3.33171365848978;3.3126427458911
"S2";"Enseignement Recherche";"Autre";4.80714494518185;4.77929959911535;4.76530531883296;4.75150459495621;4.70375919482256
"S2";"Enseignement Recherche";"Auxiliaires";4.11987074872059;3.66244292379249;3.2806096756;2.72347178384186;1.68074673432598
"S2";"Enseignement Recherche";"Bureautique";3.47243741623363;3.60047863830767;3.75484494656232;3.91518466244703;3.79006348556617
"S2";"Enseignement Recherche";"Chauffage";74.9381157226972;66.0813401847947;59.8044750976707;52.0236525905592;38.1675104172601
"S2";"Enseignement Recherche";"Climatisation";1.36186755725904;1.46112596321835;1.55134460221422;1.64085889427517;1.95420609632287
"S2";"Enseignement Recherche";"Cuisson";12.6823862298857;15.1316859028192;16.3731970533134;17.5767905894026;21.8161009236057
"S2";"Enseignement Recherche";"ECS";9.99518117198853;9.841460746867;9.75488162001538;9.62900154380564;9.24654525472167
"S2";"Enseignement Recherche";"Eclairage";14.0739219013147;13.0276150240174;12.0153603443205;10.9603533328984;7.37446879864799
"S2";"Enseignement Recherche";"Froid_alimentaire";1.66352500158644;1.56719632738226;1.4959007975864;1.42808102754478;1.36639574127519
"S2";"Enseignement Recherche";"Process";1.39138470323174;1.37165129183925;1.36168371118316;1.35187643246707;1.31775692777327
"S2";"Enseignement Recherche";"Ventilation";1.28345364241279;1.28556229669812;1.29232808758175;1.29933671591178;1.30721703011159
"S2";"Habitat Communautaire";"Autre";4.80280529046672;4.76778384350491;4.74920504377577;4.73095685162599;4.66653866218133
"S2";"Habitat Communautaire";"Auxiliaires";4.31933613992641;3.84303193791335;3.29692305727284;2.5530144509178;1.53198758566694
"S2";"Habitat Communautaire";"Bureautique";1.35867760012842;1.40736317153519;1.46628270102377;1.52739778542257;1.47179326246273
"S2";"Habitat Communautaire";"Chauffage";85.3633848013702;74.8392681362616;67.5088360448553;59.0595029797925;47.5792881777153
"S2";"Habitat Communautaire";"Climatisation";7.66547964199735;9.11231957967413;9.88365442177992;10.6997234949447;11.8029279452148
"S2";"Habitat Communautaire";"Cuisson";24.4242339499104;23.7889751974527;23.4552251118307;23.1105728549173;21.9507686533862
"S2";"Habitat Communautaire";"ECS";27.2859425016724;26.7804767512414;26.3935233383043;25.9779620014034;25.4284610206891
"S2";"Habitat Communautaire";"Eclairage";20.2164261022771;18.6443002375298;17.0463719154651;15.3609012346159;10.3358890078639
"S2";"Habitat Communautaire";"Froid_alimentaire";4.86260048728084;4.57298334669331;4.35796528246912;4.15377745124341;3.94959118280019
"S2";"Habitat Communautaire";"Process";7.65420173261071;7.53748340060075;7.47553338247201;7.41468530583393;7.1998885564906
"S2";"Habitat Communautaire";"Ventilation";6.99832388783191;6.99092775373569;7.01663795699869;7.07725095835522;7.10318513441727
"S2";"Santé Action Sociale";"Autre";7.57873895425583;7.50592664579651;7.44712273146536;7.39152605413298;7.21063116919138
"S2";"Santé Action Sociale";"Auxiliaires";5.33289674736722;4.6192672582341;3.93447313447841;3.08037818892968;1.58401570427705
"S2";"Santé Action Sociale";"Bureautique";1.33695987567571;1.37773232039443;1.42145953743439;1.46670738585186;1.36316481079946
"S2";"Santé Action Sociale";"Chauffage";102.404881400278;88.2248340076679;78.099922656289;67.533312394051;46.5755827994141
"S2";"Santé Action Sociale";"Climatisation";13.0501218534635;13.8760778962438;14.1088731170473;14.3414013724529;14.6445882786956
"S2";"Santé Action Sociale";"Cuisson";11.6654885360459;11.2535922185812;10.9235956248312;10.6022641210681;9.58390171892039
"S2";"Santé Action Sociale";"ECS";27.5714335641211;27.1037857527732;26.7230958830116;26.0821251656713;24.8401891654357
"S2";"Santé Action Sociale";"Eclairage";23.5085255549066;21.228123074461;18.9605446995877;16.700051951991;10.4854695838028
"S2";"Santé Action Sociale";"Froid_alimentaire";9.50557246069419;8.84434969020156;8.29004576404355;7.7788367174305;7.04427518903849
"S2";"Santé Action Sociale";"Process";5.01169965316283;4.90897360615761;4.82598836242277;4.74752892747422;4.49221273134068
"S2";"Santé Action Sociale";"Ventilation";30.7701676440742;30.1766040432089;29.7427713425631;29.4655677342974;27.9875077668128
"S2";"Sport Loisir Culture";"Autre";1.02750565926359;1.03315802694865;1.03602000742482;1.03883161211891;1.04881860956863
"S2";"Sport Loisir Culture";"Auxiliaires";3.19819682491559;2.76363529166796;2.60043304406769;2.4871545837531;2.20281225781316
"S2";"Sport Loisir Culture";"Bureautique";4.80213021428377;4.99485875500878;5.21690479773497;5.44798500845547;5.28823865817987
"S2";"Sport Loisir Culture";"Chauffage";90.4748376251655;79.5640958091153;73.8662478566124;69.0960769628838;57.3515111639075
"S2";"Sport Loisir Culture";"Climatisation";45.0709086035144;50.6499899959683;54.3381531333759;58.0546136185098;64.2020156786243
"S2";"Sport Loisir Culture";"Cuisson";5.45396051091759;5.33026774717593;5.26800070415114;5.20318859156912;4.98906281486879
"S2";"Sport Loisir Culture";"ECS";53.1931680392616;52.2092324285346;51.6155153951985;51.0012762185704;49.9456589395924
"S2";"Sport Loisir Culture";"Eclairage";33.3457058048968;30.7757738039091;28.4156672068067;26.1543911550638;18.079127170793
"S2";"Sport Loisir Culture";"Froid_alimentaire";2.41030012063678;2.27833578412329;2.17852768269155;2.0834984455188;2.00558498395546
"S2";"Sport Loisir Culture";"Process";21.9443840253862;21.6377903336289;21.4821423130839;21.3296343218478;20.8138809578587
"S2";"Sport Loisir Culture";"Ventilation";4.32213556773023;4.34526733768099;4.35925450008062;4.37636084221929;4.38743019243234
"S2";"Transport";"Autre";11.8119352837988;11.681759014743;11.6136354775216;11.5466704823509;11.310995909926
"S2";"Transport";"Auxiliaires";0;0;0;0;0
"S2";"Transport";"Bureautique";1.34698756391694;1.39604082743033;1.45509249391485;1.51637486017657;1.46376415970671
"S2";"Transport";"Chauffage";143.057965226232;130.192384949079;121.3318136285;112.454706011283;84.9020889006851
"S2";"Transport";"Climatisation";5.94357811405056;5.95412259309232;6.08320148899025;6.20744667560397;6.61856057617945
"S2";"Transport";"Cuisson";8.25302736085651;8.04264827570006;7.93364372504267;7.82036275491443;7.44235681923987
"S2";"Transport";"ECS";13.7840740706988;13.7198877770999;13.671527837369;13.5632659464124;12.7776450360449
"S2";"Transport";"Eclairage";77.0555772537314;71.5793134195432;66.2389303406576;61.165047390742;41.6981860941025
"S2";"Transport";"Froid_alimentaire";12.0533946139809;11.3434487772209;10.8162386372789;10.3152362087088;9.82959907795265
"S2";"Transport";"Process";0;0;0;0;0
"S2";"Transport";"Ventilation";16.0417311736085;15.9935342482224;15.9816769584024;15.978670850824;16.0053880899709
