branche;occupation;periodeSimple;energieChauffage;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;274429.23520000005;265729.99489999993;257054.73559999999;248403.86190000002;239777.33500000002;231174.796;222596.46149999998;213888.20559999996;205216.4986;196581.03600000005;187981.92139999996;179419.0829;170892.40660000002;162401.7808;153947.10619999998;145529.04409999997;137146.6636;128800.4022;120531.0478;112323.27790000002;104166.4594;96045.37950000002;87959.01030000002;79903.4512;71886.3258;63902.1159;55946.28829999999;48016.913199999995;40132.44570000001;32286.7312;24475.489600000004;16720.174000000003;9400.1487;2904.3582999999994;2987.3193;3069.2870000000003;3150.3237;3230.5872999999997;3294.0047;3366.1512000000002;3436.7957000000006;3505.7814
01;01;01;02;3091525.332199999;2993815.8245000006;2896389.4332;2799237.435;2702351.3636;2605738.5849;2509388.7016999996;2411570.8172;2314163.8019999997;2217176.318;2120596.6438999996;2024423.9360000002;1928656.8298000002;1833294.0378000005;1738334.2628999997;1643776.2011000006;1549618.5575999997;1455860.0584999996;1362484.7798000001;1269478.786;1178668.4264000002;1090704.2761;1005400.237;920849.5512999997;837021.7990000001;754679.8086000001;675205.7174000001;596158.7408000001;517478.17459999997;441071.61150000006;366729.81669999997;293655.93150000006;221009.8328;148172.93970000005;161508.28009999997;172678.57749999998;178715.34200000006;186586.01580000002;194513.46749999997;201793.5109;208731.1745;215385.14919999999
01;01;01;03;1317058.3889999997;1275308.4366;1233675.9926999998;1192160.8115;1150762.6339000005;1109481.2053999996;1068316.2782;1026525.9632000001;984912.1783;943471.3879999998;902206.1136000002;861114.7849999999;820196.8426000001;779451.7402;738878.9262999999;698477.8502999999;658247.9593000001;618188.7088;578299.5275;538579.8851999999;499029.2362;459647.0239;420432.70239999995;381385.9705;342505.9590000001;303792.1337;265243.95050000004;226860.88850000003;188642.3828;150587.93170000002;112696.9963;74969.0504;37403.558;591.1013;589.8245;588.5505;587.2791;586.0106;584.7448999999999;583.4819;582.2216000000001;580.9641
01;01;01;04;3620653.1410000003;3769409.8864999996;3917722.2405000003;4065599.4094;4213050.3936;4360068.180400002;4506663.5452000005;4649472.7712;4791643.3544;4933167.913299998;5074058.4122;5214317.0108;5353945.866300001;5492947.011500001;5631322.5316;5769074.465699999;5906204.9194;6042714.546499999;6178576.1467;6313818.918599999;6446632.367299999;6576383.6155;6703252.739200001;6829150.3854;6954105.518399999;7077359.7354000015;7197533.465599998;7317058.9144;7436002.632000003;7552455.651499999;7666617.6439;7779284.688;7890862.270699999;8000393.3554;7969321.107000001;7940450.947900001;7916751.4065000005;7891254.6499000015;7865763.7530999975;7840941.2341;7816498.198499999;7792376.407299999
01;01;01;06;414923.1906;401770.3772;388654.5829000001;375575.7312;362533.73990000004;349528.52900000004;336560.02019999997;323394.7886;310284.861;297230.05989999993;284230.207;271285.12779999996;258394.6437;245558.58179999996;232776.76690000002;220049.0231;207375.1763;194755.0554;182186.56410000005;169673.50460000001;157212.7026;144803.9865;132449.2926;120144.53890000001;107892.71620000001;95691.1759;83541.6759;71441.5872;59388.441399999996;47394.116;35453.00570000001;23573.1759;11767.194;733.1024;778.2995;825.4705;874.4471000000001;925.3739;968.2941000000001;1019.2239;1072.1735999999999;1126.7828
01;01;02;01;164852.8561;159627.12050000002;154416.093;149219.74320000003;144038.03839999996;138870.947;133718.4375;128487.7677;123279.07109999997;118092.27679999999;112926.3398;107783.1832;102659.75510000001;97558.05140000001;92478.9867;87421.43620000001;82386.34899999999;77371.6196;72376.3055;67399.4903;62449.1139;57517.03039999999;52606.212600000006;47714.854400000004;42843.9738;37993.759300000005;33167.2238;28358.682700000005;23589.012400000003;18845.182200000003;14121.975800000002;9440.188;4759.575100000001;174.79080000000002;227.41770000000002;279.9778;332.46979999999996;385.02880000000005;414.01689999999996;466.4289;518.7157;570.6128
01;01;02;02;2704966.9641;2651914.7327999994;2606330.9447000003;2564167.4672999997;2516941.8622;2464263.4732999997;2393623.6011000006;2321528.2038;2255589.0573999994;2202090.881;2148823.2030999996;2093194.1132;2034421.0516;1974339.2184999997;1910155.3255999999;1846810.2888000004;1784717.7763999996;1725352.782;1667446.5098000008;1611247.4969999997;1556010.5536999996;1500907.5280000002;1448814.9702999995;1396472.4101999996;1344012.5389;1292900.9633;1241598.0066000002;1189949.4946999997;1137974.6054;1085780.4073999997;1033403.7684999998;980507.4053999999;928083.9746999999;875532.9965999998;864732.2574;847394.8747;827100.2898;808334.3496999999;788754.9712;786138.0897000001;783006.8454999999;774127.0737
01;01;02;03;998485.8363;966834.4409000002;935271.4897;903797.1432;872412.489;841116.3442999999;810740.6056999998;779477.0837000001;747953.2919;716752.7984000001;685494.9310999999;654344.7711;623326.1530999999;592433.1933999999;561670.7195000001;531039.4122;500536.8556999999;470163.6366999999;439920.31990000006;409805.45869999996;379818.64329999994;349958.5147;320225.6846999999;290620.69750000007;261141.14279999997;231788.65769999998;202561.7536;173654.87200000003;145209.38370000003;116918.40900000001;88741.7865;61086.56059999999;33550.945;6245.4375;6994.7264;7671.714199999999;8221.9007;8823.043399999999;9610.5327;9355.647;9331.5375;9642.809299999999
01;01;02;04;2774366.8339999993;2862992.7992000002;2944036.5078;3021545.983300001;3104003.289199999;3191800.1964999996;3296610.8224999993;3399053.5622999994;3495572.5218000007;3579301.7866000007;3662829.388;3748583.6539999996;3837324.198700001;3927221.8336000005;4021065.3049;4113916.1408999995;4205358.212399999;4293917.3226999985;4380866.546599999;4465952.792299999;4549924.5425999975;4633608.877599998;4714130.6133;4794749.606299999;4875333.531700001;4954418.960999999;5033542.8574;5112666.263800001;5191614.485400001;5270593.585000001;5349599.434700001;5428556.036500001;5506880.613600002;5584992.9336;5581023.158599999;5583692.5627999995;5589476.1475;5593710.112100001;5598624.7093;5587625.673099999;5576940.197100001;5571698.040200001
01;01;02;06;273040.8814;264385.65119999996;255754.7817;247148.2221;238565.9188;230007.8185;221473.8704;212810.46830000004;204183.45910000007;195592.7259;187038.1512;178519.6208;170037.0167;161590.22490000006;153179.13019999999;144803.3456;136463.0477;128158.12590000003;119888.4674;111654.20740000001;103454.96039999998;95289.62250000001;87160.1475;79065.34710000001;71005.10960000001;62976.44219999999;54984.4223;47024.96259999999;39100.08599999999;31207.3382;23346.397100000002;15519.491100000001;7730.1029;60.0851;59.9553;59.8258;59.6966;59.5677;59.439;59.3106;59.1825;59.0547
