"scenario";"SYSTEME_CHAUD";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S1 AME";"nr";0.753524758560145;0.752218618319375;0.750913824222258;0.74961164177954;0.748312131512253;0.747014273274121;0.745043603558958;0.7430818865265;0.741126409845;0.739174689908;0.737239742213;0.735303545722;0.733363320344;0.731411545393;0.729511242216;0.727535499625;0.725598793212;0.723680748296;0.721693366026;0.719746321471;0.7178641718856;0.715861085506954;0.7140567436711;0.71215872667;0.7102463544434;0.708357244156;0.7062858687964;0.7042824848355;0.702190961561;0.700120453914;0.697819019391873;0.694622660326;0.690320283257;0.92261859388;0.92010771434;0.919964107630803;0.91903899811;0.9189383435;0.91887913062;0.95040980912;0.9506992292
"S1 AME";"Autre système centralisé performant";0.000188371935677117;0.0142534540315688;0.0261511932455754;0.0865321612211058;0.188692989293508;0.180618301448696;0.113283609292731;0.121113582094307;0.0729050091;0.09096289558;0.08683111314;0.219670229418117;0.268083493775308;0.303531770012015;0.324649109417079;0.371045581995807;0.415431807612527;0.519428649814682;0.571938945395348;0.684156415157039;0.765106796869852;0.818765094108917;0.944276467497107;0.978033466626124;1.05285479339615;1.0521696204088;1.14137923063235;1.26918621540446;1.32293703495217;1.40190707997395;1.47349972952485;1.50260674705632;1.48528110502085;1.22370004988345;1.20920350630691;1.10965021034624;1.08132545396178;1.09740996996432;1.07275297583094;0.905634494526904;0.883042474965511
"S1 AME";"Autre système centralisé";1.56934030737296;2.01912407908097;2.32150207412013;2.19845145114143;1.90419632824559;2.05259299103084;1.97846251164593;2.15098892910957;1.393220752397;1.495551618897;1.74231917086971;3.66414233458841;3.60771428294144;3.223756418044;3.02385299161832;2.79165867563279;2.73181604273425;2.56811985824633;2.71262741179222;2.61999977161969;2.61150903369976;2.58620088074816;2.55077469070388;2.52477908741451;2.48823789983669;2.45680897720378;2.42115388432343;2.38673705402977;2.38698092827748;2.40091230908905;2.45382834377395;2.43042223311332;2.41789422105393;2.8875513171851;2.85618910756349;2.8864544126229;2.77987933834618;2.58179482525698;2.42236516347811;1.81625016081943;1.77052070126352
"S1 AME";"DRV performant";0.05130995757;0.09463193449;0.0879684038;0.08630741417;0.08249357314;0.07127011373;0.0724656566818304;0.0727611459613506;0.077800840921;0.0816064513722771;0.0748189924758225;0.0687442598352934;0.0669385139944052;0.064041580048;0.0634467953814953;0.0602200725732303;0.064169640599602;0.0662084005532945;0.0693021325258199;0.0780537627856031;0.0815698394991035;0.0942783377220711;0.095383794197127;0.121913298833221;0.125892330040847;0.126905269847446;0.124693989914429;0.122636514706133;0.116018606568612;0.111889763462395;0.108975109387059;0.104906912629;0.10529159791;0.12823243719;0.144810851855789;0.137217676997554;0.135327946185565;0.13215175698;0.1262060289;0.1202284871;0.117647347
"S1 AME";"DRV";NA;NA;7.8920955e-05;0.00049348836588018;NA;NA;0.000564461;0.0006118671;0.001718501;0.00285830428112466;0.01186898578;0.0124002715675645;0.0151678393007607;0.018432752549;0.02142110703;0.0298953721970454;0.0324116230060731;0.0387926145264601;0.0410571516065274;0.0456854516719261;0.0620528403173946;0.0754036488293342;0.106034128501169;0.105108782627289;0.106247984747019;0.103609805769591;0.100841036832191;0.097557954634975;0.091895101586442;0.0881548918155242;0.0828119274779672;0.0777161397274269;0.065841461174;0.09362966891;0.0931555406954963;0.0882577511311025;0.08153764792;0.0793394778;0.07479101855;0.06551853845;0.06239666535
"S1 AME";"Cassette rayonnante performant";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.5031025651126e-05;0.00197164206;0.0022138482;0.0023743747;0.00265066988475258;0.00350826746;0.00879861719;0.01072669073;0.01247594262;0.0124055792880245;0.015467822027001;0.0158104938047;0.015344952994;0.0136894923878082;0.01356218179;0.013476360494;0.013112487356;0.01203822977;0.01146812182;0.01120056588;0.0094555226;0.01276431911;0.01216322507;0.01898922646;0.0221950139008849;0.02090911127;0.01678675424;0.01884762474;0.0212591952893778;0.02425323016;0.0250660105454591
"S1 AME";"Cassette rayonnante";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.000456751055140109;0.000284701765666798;0.000291863334994338;0.000241981038141942;0.00021588246917186;0.000140675365989933;0.00120690019416535;0.00227980389705311;0.00402844550497112;0.00407087768;0.00447431508;0.00465449686;0.00509152729;0.00531371005;0.00524951925;0.00540684455511789;0.00722180762;0.00669138005;0.00817528464495947;0.0092161315181527;0.00902780466;0.00957552136;0.011106117000972;0.01298843253;0.0154566697987147;0.0154358047684893
"S1 AME";"Tube radiant performant";0.4676566906;0.448555392;0.4380527311;0.4270921575;0.4268728199;0.4409633027;0.43356243813;0.41291063771;0.38210395497;0.338159439144;0.30001240923;0.309609485;0.29987070164;0.29307869592;0.28261177088;0.2753085256;0.25969135212;0.24418313786;0.226455366384;0.221592878792;0.20887876290217;0.206751270133645;0.205445023486567;0.208561640071;0.206805930182049;0.206198464087;0.207751422128855;0.211744663656247;0.211593111637348;0.207864649799805;0.209815845089062;0.209517626302698;0.215891607371812;0.346537517796999;0.355786375313098;0.361358398733726;0.362284450542933;0.36489060573928;0.379760001387716;0.314345152388221;0.422761698062626
"S1 AME";"Tube radiant";0.09086509871;0.07938043583;0.0500213459680327;0.0694654858517914;0.0831744188005635;0.0842658446766311;0.0746963803943213;0.0719364388867078;0.071087621738607;0.0714328382306357;0.0684803038918727;0.0764347271942882;0.0783267278573865;0.0766727738724945;0.0758028785458141;0.0747439505139556;0.07211058623237;0.0709387568459171;0.06793102857;0.06439749619;0.0608441198949433;0.0600709949256698;0.06223532532;0.0599731691712736;0.0599465457443279;0.0583686668562539;0.056523486766961;0.0550371147576628;0.054875616231635;0.057455668724048;0.0629690891808573;0.0610687383075874;0.0568865390397307;0.105020220521394;0.102811974912842;0.0981819645285966;0.102504406541921;0.10809297506157;0.100605625084407;0.196001507408811;0.0871172094385039
"S1 AME";"Rooftop performant";0.866234216373592;0.848374127831846;0.837657277430812;0.837034294185865;0.84663033741145;0.859319753648619;0.930892415355075;0.918639652604699;0.922290855418671;0.923265740273428;0.964024283383803;0.925946692692752;0.932428589715949;0.956914451639;0.965828416605345;1.00754998746981;1.04953055753783;1.0758248492135;1.104938045612;1.11653996270794;1.21068800681663;1.26599636691499;1.37459789133902;1.44210776610636;1.44608251349008;1.41548647446376;1.38319086739022;1.33368265494466;1.31668814209857;1.28664977873456;1.25840882279572;1.25421447452924;1.19814339768406;1.33786814044757;1.26966787676566;1.24104976640995;1.23487187156781;1.25270711999589;1.23260142119971;1.09339717939202;1.10631641149853
