"scenario";"SYSTEME_CHAUD";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S0b REF";"nr";23.2266706348;23.186414633;23.1461740894;23.1060405254;23.0659387148;23.0259779635;22.9661040304;22.9063694951;22.8467877498;22.787355087;22.7280818313;22.6690447014;22.6099983609;22.5511122092;22.4924344609;22.4338892202;22.3755198281;22.3171791643;22.2590119172;22.2010257946;22.15139162753;22.08939250727;22.03664457903;21.98189163849;21.9185067267;21.88027570801;21.90676916607;22.2754250714;22.42287122648;22.35129646831;22.50296768084;22.4373686072;22.4872061366;28.61890321607;28.59360038689;28.5972954124;28.60709569516;28.599035665;28.63160288644;29.60788167793;29.62475552909
"S0b REF";"Autre système centralisé performant";0.006679904;0.750498407;1.40402704;3.64780635;7.34448135508;6.90921712671;8.349445627;12.207891073;12.713138852;13.546146252;13.5803396525;13.561168318;13.9473781493;14.723297159;15.540674349;16.838500727;20.9306160362;24.5325763725;27.6269052815;29.8450835325;37.2496681293;45.82839094732;48.27943057417;53.1975545871;54.58599328206;55.49542751465;59.26998806206;69.95292616459;70.09899186982;73.0126701027;73.9110196403;77.10788971653;76.03646788431;57.9122378727;56.08257272461;52.0709576368;50.1461749599;49.20746154693;47.91951725673;41.80672247258;38.97149789099
"S0b REF";"Autre système centralisé";76.7688819672;92.5826724347;104.0259527205;99.448618024;91.191458447;102.060067509;194.818133887514;196.08253799163;205.042578669152;199.423632897828;164.327959901272;143.078853968799;139.101781948414;151.368451224847;154.936754285944;157.350406306569;153.316772498555;152.616404740358;141.095492453336;138.810150885293;133.352031737971;134.365533521866;132.340817422842;131.8356194624;128.325986751073;125.314392952505;123.00065912232;122.049176135018;121.28961466974;118.82350869547;122.22416180807;123.20606157266;123.4482375797;150.1641082552;147.6686061994;147.56343055447;143.499977399825;142.353366868224;142.259417708428;114.50902318334;114.190734378552
"S0b REF";"DRV performant";2.29697381;4.530563373;4.188850134;4.10491381;3.912772259;3.347423209;3.687423765463;3.705350335111;3.734550246635;3.728978935931;3.653007731802;3.463373744903;3.238648487776;3.114169888459;3.051889925291;2.767469553053;2.68031263723;2.66375902421;2.6796937398;2.77946621055;2.81850904077;2.99790150859;3.12560187543;3.18336140083;4.02994153702;4.44088144867;5.9224731262;5.9003865371;5.7473453615;5.6121855387;5.5685477304;5.7948457498;5.2741831165;8.1426190547;9.18284486905;8.87156140997;8.77130562703;8.46114320408;8.06525540622;8.1597295292;7.94733218902
"S0b REF";"DRV";NA;NA;0.00276736981;0.01730422;NA;NA;0.01967691;0.02084075;0.04848842;0.058381748;0.0848156401;0.185791101;0.3712352042;0.3742879453;0.38670161;0.64611752373;0.80102620376;0.91284410872;1.10784377639;1.161981477565;1.231575551;1.442867989;1.632420145;2.661774447;3.061544973;4.611730148;4.4607945601;4.3043991174;4.1417400667;4.0344785833;4.0575241618;3.9362843943;3.3548120184;5.341452744;5.282999424;5.0790828493;4.8652455525;4.661612187;4.510808537;4.239364861;4.001371873
"S0b REF";"Cassette rayonnante performant";NA;NA;NA;NA;NA;NA;NA;NA;0.010417951;0.02024617;0.026163847;0.030991465;0.03563839;0.037979967;0.042018838;0.044019527;0.0523269037;0.06957528;0.09786524059;0.1242728331;0.184810981;0.2046455046;0.20071737148;0.20151421011;0.219298715;0.211445991;0.2108809177;0.227938442;0.219304434;0.247136712;0.7068912284;0.265021543;0.208674292;0.285133974;0.3037345414;0.301723719;0.289926993;0.332265307;0.337471338;0.464885034;0.411853356
"S0b REF";"Cassette rayonnante";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.002569027;0.001196577;0.001029213;0.0009147593;0.0007945402;0.0006757849;0.0005616384;0.001434231;0.010818095;0.023026776;0.041514572;0.0426042299;0.0418549236;0.4684587829;0.1098040516;0.0947308228;0.09552293;0.076247282;0.0991185;0.090813638;0.093042547;0.0928124908;0.219363443;0.20960319
"S0b REF";"Tube radiant performant";10.792079419;10.351268991;10.108924702;9.855976891;9.850914815;10.176065841;9.851773192;9.39924839;9.150914823;8.919143299;8.716772889;8.318869904;7.763423798;7.46302655;7.133116651;6.737008766;6.536740031;6.452306514;6.393448003;6.204642627;6.019694288109;6.014754129138;5.983938123303;5.954627421745;6.135085266378;6.25198717181;6.39599495352;6.49379439378;6.53040859008;6.45438169684;7.19235033335;6.8913492851;6.8049486526;9.35936843472;9.5551472325;9.42803116797;9.5139973378;9.76329816341;9.93659174326;10.69749023249;10.78017413553
"S0b REF";"Tube radiant";1.8173014457;1.5876100876;1.0004264122;1.3893101901;1.663489161;1.6853172652;1.6251953631;1.586165474;1.558546434;1.5578045929;1.6021792154;1.6426682251;1.6651811821;1.6572674914;1.7506750326;1.7527820407;1.7672434474;1.8029288578;1.7879851831;1.7713100164;1.7362052683;1.7266058059;1.6779699677;1.6408108144;1.5844446673;1.5538973889;1.5454971839;1.5416299632;1.5945833714;1.8558932825;2.4815644447;2.2360912966;1.9286129609;2.5083211264;2.5077105812;2.492245852;2.527706977;2.52555605;2.5133873527;2.288564783;2.2710120333
"S0b REF";"Rooftop performant";11.82045346405;10.49540659575;9.92938295196;10.08363007569;10.64038683077;11.23323252236;12.04622302952;11.958733221202;12.10282469764;12.3601840414;12.99381807689;15.71923780577;19.070437743324;23.135468885107;26.247027313507;28.311653431611;30.457398368999;33.262284726924;35.452295602307;36.442770529177;37.846582873628;38.498676870536;46.353912868903;51.368477390926;51.005174272288;50.906311114133;51.923907850361;50.521171415277;49.060513550672;48.18978400576;49.06185085268;47.77277063711;45.15646282423;40.7672362018;37.15197096873;35.90657168221;35.69612080326;35.86017697313;36.44619966603;33.36766458311;32.697276678045
"S0b REF";"Rooftop";56.0280589279;84.0148919587;94.01241902608;91.78915640497;81.9618325483;76.480679599377;80.18320572486;87.3377426631;88.87477444621;88.06876134389;87.7509951329;86.07909839019;83.19715093002;79.41163445436;76.54980381626;74.49108903488;73.082966237238;80.026036248913;102.813331255939;100.89949089745;97.49100926167;90.05863318121;84.88870995091;82.95422528671;79.82991694873;79.08345316606;76.48626575258;73.70723811218;72.72842163751;71.32309417859;70.93945166019;71.7289320203;72.4573304023;115.05118478891;124.32641058416;127.75317373871;127.54100928088;123.4941293519;120.5835735751;102.13836722411;103.96196343967
"S0b REF";"PAC performant";8.2199036907;10.591120512;13.5020536687;13.1960385384;12.8816574795;13.22043102069;15.031536557725;17.256924658242;22.059520027183;22.434080496563;25.308815182882;27.390983795483;29.171628257506;36.06802464437;41.961850258086;43.570433982609;48.94708238688;53.835115911571;54.2784204997;54.94696652628;58.32175010337;59.380196162796;64.67955148184;68.639375300994;76.175647544306;79.935730659507;82.366548034102;84.232354503336;86.16063132719;86.06982309058;87.42455665113;88.45371513806;84.74692353246;72.57528973363;66.52486391681;63.96529631908;61.98624535511;61.35768646259;60.08562145287;56.26477287004;54.54492809521
