"scenario";"Type_Inv";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";"2026";"2027";"2028";"2029";"2030";"2031";"2032";"2033";"2034";"2035";"2036";"2037";"2038";"2039";"2040";"2041";"2042";"2043";"2044";"2045";"2046";"2047";"2048";"2049";"2050"
"S0 : AME run 2";"Changement de système seul";0.63025876726394;0.69210019764487;0.749988566859451;0.747892400138862;0.720842480884315;0.74188798800815;0.75707141536263;0.770667586949133;0.780981592032817;0.790260961893575;0.802142924275335;0.81311066339015;0.833063916239899;1.00609500711338;1.08132341859211;1.14844257649729;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"S0 : AME run 2";"Geste sur le bâti";1.9882067009571;1.58611794683064;1.3670282082398;1.27739705237868;1.19429175864337;1.02668186579634;0.939763616230178;0.830537694875985;0.738110767056045;0.665502253899016;0.800103033764569;0.762169498479482;0.716848993535747;0.674037729585307;0.632745553768543;0.607015500974188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"S0 : AME run 2";"Geste sur le bâti et Changement de système";0.0480707394009;0.0513156716448;0.0655915021096;0.0423059396755;0.0198793528546;0.0215462604185;0.0219892898948;0.0184074158551;0.0165643559191;0.0164220621511;0.02409268859907;0.02497172899474;0.02449341120887;0.02964902246814;0.03102147233462;0.03458338657391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"S1 : AME run 3";"Changement de système seul";0.63025876726394;0.69210019764487;0.749988566859451;0.747892400138862;0.727688656504984;0.775124488619505;0.817443823479941;0.853832799494641;0.920481008397473;0.955959991872656;0.993999888749252;0.93432006912227;0.960283449130571;1.13903711171442;1.22990579055066;1.30962941330102;1.25585906771041;1.18880852450707;1.04956219310817;1.11532150732735;1.27146667919034;1.22877498977867;1.22095037501497;1.34798548632019;1.5156223224105;1.6673831331927;1.72205445807272;1.76570059911653;1.74463966952716;1.62327124693642;1.57036288246269;1.42149292761891;1.43120481675368;1.4666354961757;1.40340945894306;1.39409783009324;1.36709156693153;1.39371343390921;1.38310158871008;1.40098410552349;1.49173124456905
"S1 : AME run 3";"Geste sur le bâti";1.9882067009571;1.58611794683064;1.3670282082398;1.27739705237868;1.26654476734366;1.58995256576676;1.3931722918846;2.37720986649946;2.5137586757626;2.35467477189149;2.53217943413086;1.83151613703449;1.7594995896187;1.76489036829217;1.62100356643985;1.57137795840681;1.53966795194405;1.5315331357013;1.45542994279984;1.46888761440964;1.43744384430129;1.4168893326173;1.38458299382283;1.31547102254499;1.27691862279218;1.23753830656915;1.17833200118763;1.1320211103795;1.09395996189535;1.06010791939098;1.10728785590476;1.09956289416006;1.05835323447078;1.01869758109759;0.984930159301547;0.952415398321712;0.918903214705843;0.881524403663865;0.861322757262623;0.83679227482332;0.839427969234521
"S1 : AME run 3";"Geste sur le bâti et Changement de système";0.0480707394009;0.0513156716448;0.0655915021096;0.0423059396755;0.2047211526265;0.1544297192547;0.1497092309765;0.1389311598839;0.1320952029002;0.12232303850713;0.11749832589116;0.12772319500686;0.1137698628812;0.10563846014177;0.09599702570064;0.09450401001993;0.08545719826492;0.07871125859259;0.07241311396396;0.06346858316963;0.08014958027123;0.06772754572795;0.053035742679223;0.058442153435909;0.061861755107649;0.050300530131822;0.045412788261707;0.042028842015342;0.034038584636224;0.030015508094733;0.026662445494387;0.023152999462512;0.02149629692309;0.020827854078303;0.020115269538595;0.018811962080972;0.01792209670164;0.017407780833757;0.015648628131077;0.014979315074471;0.014288913726615
