BRANCHE,SS_BRANCHE,BAT_TYPE,PRODUCTION_CHAUD,ENERGIE,ID_AGREG,PERIODE,RDT,COUT,CEE
Santé Action Sociale,Garderie,Garderie,PAC performant,Electricité,0615142902,1,"3,3979562791","42,0753975692",900
Santé Action Sociale,Hôpital,Hopital bloc,Autre système centralisé,Autres,0617340101,1,"0,7894019021","11,4259900505",0
Santé Action Sociale,Hôpital,Hopital bloc,Autre système centralisé,Urbain,0617340106,1,"0,8113828765","11,2911858192",1190
Santé Action Sociale,Hôpital,Hopital bloc,Chaudière fioul,Fioul,0617340303,1,"0,6262304728","2,3955881221",0
Santé Action Sociale,Hôpital,Hopital bloc,Chaudière gaz,Gaz,0617340404,1,"0,9263561635","1,7262263324",308
Santé Action Sociale,Hôpital,Hopital bloc,Electrique direct,Electricité,0617340602,1,"0,9160178858","10,4",0
Santé Action Sociale,Hôpital,Hopital bloc,PAC,Electricité,0617340902,1,"2,8146248217","32,1755807859",801
Santé Action Sociale,Hôpital,Hopital bloc,Autre système centralisé performant,Autres,0617342101,1,"0,9108483485","13,6023691077",0
Santé Action Sociale,Hôpital,Hopital bloc,Autre système centralisé performant,Urbain,0617342106,1,"0,9362110114","13,44188788",1190
Santé Action Sociale,Hôpital,Hopital bloc,Chaudière condensation fioul,Fioul,0617342303,1,"0,7447774733","2,8518906215",693
Santé Action Sociale,Hôpital,Hopital bloc,Chaudière condensation gaz,Gaz,0617342404,1,"0,954919","2,0550313481",693
Santé Action Sociale,Hôpital,Hopital bloc,Electrique direct performant,Electricité,0617342602,1,1,12,0
Santé Action Sociale,Hôpital,Hopital bloc,PAC performant,Electricité,0617342902,1,"2,9732135426","38,3042628404",864
Santé Action Sociale,Hôpital,Hopital maison,Autre système centralisé,Autres,0617350101,1,"0,7494090784","13,8480676648",0
Santé Action Sociale,Hôpital,Hopital maison,Autre système centralisé,Urbain,0617350106,1,"0,760587021","13,577182827",1190
Santé Action Sociale,Hôpital,Hopital maison,Chaudière fioul,Fioul,0617350303,1,"0,6258903592","3,0337499554",0
Santé Action Sociale,Hôpital,Hopital maison,Chaudière gaz,Gaz,0617350404,1,"0,9259048385","2,2956573999",308
Santé Action Sociale,Hôpital,Hopital maison,Electrique direct,Electricité,0617350602,1,"0,9156539205","10,4",0
Santé Action Sociale,Hôpital,Hopital maison,PAC,Electricité,0617350902,1,"2,8131018497","38,4884842066",801
Santé Action Sociale,Hôpital,Hopital maison,Autre système centralisé performant,Autres,0617352101,1,"0,8647027828","16,4857948391",0
Santé Action Sociale,Hôpital,Hopital maison,Autre système centralisé performant,Urbain,0617352106,1,"0,8776004089","16,1633128893",1190
Santé Action Sociale,Hôpital,Hopital maison,Chaudière condensation fioul,Fioul,0617352303,1,"0,7435892582","3,6116070898",693
Santé Action Sociale,Hôpital,Hopital maison,Chaudière condensation gaz,Gaz,0617352404,1,"0,9536136096","2,7329254761",693
Santé Action Sociale,Hôpital,Hopital maison,Electrique direct performant,Electricité,0617352602,1,1,12,0
Santé Action Sociale,Hôpital,Hopital maison,PAC performant,Electricité,0617352902,1,"2,9706434608","45,8196240554",864
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Autre système centralisé,Autres,0617360101,1,"0,7647988436","19,1981177429",0
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Autre système centralisé,Urbain,0617360106,1,"0,7763903851","19,1554915237",1190
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Chaudière fioul,Fioul,0617360303,1,"0,6271251821","3,8202277566",0
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Chaudière gaz,Gaz,0617360404,1,"0,928458769","2,9555421482",308
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Electrique direct,Electricité,0617360602,1,"0,9171335406","10,4",0
Santé Action Sociale,Hôpital,Hopital pavillonnaire,PAC,Electricité,0617360902,1,"2,8354123987","50,8017691722",801
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Autre système centralisé performant,Autres,0617362101,1,"0,8824602041","22,8549020749",0
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Autre système centralisé performant,Urbain,0617362106,1,"0,8958350597","22,8041565759",1190
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Chaudière condensation fioul,Fioul,0617362303,1,"0,7466856827","4,5478901864",693
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Chaudière condensation gaz,Gaz,0617362404,1,"0,9587222491","3,5185025574",693
Santé Action Sociale,Hôpital,Hopital pavillonnaire,Electrique direct performant,Electricité,0617362602,1,1,12,0
Santé Action Sociale,Hôpital,Hopital pavillonnaire,PAC performant,Electricité,0617362902,1,"3,0112261621","60,4782966335",864
Sport Loisir Culture,Culture,Grand cinéma,Autre système centralisé,Autres,0708180101,1,"2,6180002486","30,1216136914",0
Sport Loisir Culture,Culture,Grand cinéma,Autre système centralisé,Urbain,0708180106,1,"2,2057577539","26,4207251915",680
Sport Loisir Culture,Culture,Grand cinéma,Cassette rayonnante,Electricité,0708180202,1,"0,84","10,4",0
Sport Loisir Culture,Culture,Grand cinéma,Chaudière fioul,Fioul,0708180303,1,"0,6966751404","12,0073492067",0
Sport Loisir Culture,Culture,Grand cinéma,Chaudière gaz,Gaz,0708180404,1,"0,7272692494","8,6892814613",196
Sport Loisir Culture,Culture,Grand cinéma,Electrique direct,Electricité,0708180602,1,"0,92","10,4",0
Sport Loisir Culture,Culture,Grand cinéma,PAC,Electricité,0708180902,1,"2,956628093","21,5670908823",495
Sport Loisir Culture,Culture,Grand cinéma,Rooftop,Electricité,0708181002,1,"2,8152736744","3,8592228815",495
Sport Loisir Culture,Culture,Grand cinéma,Autre système centralisé performant,Autres,0708182101,1,"3,1770577773","35,8590639183",0
Sport Loisir Culture,Culture,Grand cinéma,Autre système centralisé performant,Urbain,0708182106,1,"2,6649070105","31,4532442756",680
Sport Loisir Culture,Culture,Grand cinéma,Cassette rayonnante performant,Electricité,0708182202,1,1,12,0
Sport Loisir Culture,Culture,Grand cinéma,Chaudière condensation fioul,Fioul,0708182303,1,"0,7572566963","14,2944633413",441
Sport Loisir Culture,Culture,Grand cinéma,Chaudière condensation gaz,Gaz,0708182404,1,"0,9812393016","10,3443826921",441
Sport Loisir Culture,Culture,Grand cinéma,Electrique direct performant,Electricité,0708182602,1,1,12,0
Sport Loisir Culture,Culture,Grand cinéma,PAC performant,Electricité,0708182902,1,"3,4114939535","25,6751081932",540
Sport Loisir Culture,Culture,Grand cinéma,Rooftop performant,Electricité,0708183002,1,"3,3418716279","4,5943129542",540
Sport Loisir Culture,Culture,Grande salle de spectacle,Autre système centralisé,Autres,0708320101,1,"2,9240772652","36,5956184096",0
Sport Loisir Culture,Culture,Grande salle de spectacle,Autre système centralisé,Urbain,0708320106,1,"2,2564124268","27,982631464",680
Sport Loisir Culture,Culture,Grande salle de spectacle,Cassette rayonnante,Electricité,0708320202,1,"0,84","10,4",0
Sport Loisir Culture,Culture,Grande salle de spectacle,Chaudière fioul,Fioul,0708320303,1,"0,6947286137","5,1054193196",0
Sport Loisir Culture,Culture,Grande salle de spectacle,Chaudière gaz,Gaz,0708320404,1,"0,7150890228","3,8504058763",196
Sport Loisir Culture,Culture,Grande salle de spectacle,Electrique direct,Electricité,0708320602,1,"0,92","10,4",0
Sport Loisir Culture,Culture,Grande salle de spectacle,PAC,Electricité,0708320902,1,"2,9136083721","27,2025980032",495
Sport Loisir Culture,Culture,Grande salle de spectacle,Rooftop,Electricité,0708321002,1,"2,7743106977","3,7453039052",495
Sport Loisir Culture,Culture,Grande salle de spectacle,Autre système centralisé performant,Autres,0708322101,1,"3,5505871883","43,5662123924",0
Sport Loisir Culture,Culture,Grande salle de spectacle,Autre système centralisé performant,Urbain,0708322106,1,"2,7441333439","33,3126565047",680
Sport Loisir Culture,Culture,Grande salle de spectacle,Cassette rayonnante performant,Electricité,0708322202,1,1,12,0
Sport Loisir Culture,Culture,Grande salle de spectacle,Chaudière condensation fioul,Fioul,0708322303,1,"0,7571829852","6,0778801424",441
Sport Loisir Culture,Culture,Grande salle de spectacle,Chaudière condensation gaz,Gaz,0708322404,1,"0,9780310982","4,5838165194",441
Sport Loisir Culture,Culture,Grande salle de spectacle,Electrique direct performant,Electricité,0708322602,1,1,12,0
Sport Loisir Culture,Culture,Grande salle de spectacle,PAC performant,Electricité,0708322902,1,"3,361855814","32,3840452419",540
Sport Loisir Culture,Culture,Grande salle de spectacle,Rooftop performant,Electricité,0708323002,1,"3,2932465116","4,4586951252",540
Sport Loisir Culture,Culture,Immeuble péri urbain,Autre système centralisé,Autres,0708430101,1,"0,864858219","17,8935093243",0
Sport Loisir Culture,Culture,Immeuble péri urbain,Autre système centralisé,Urbain,0708430106,1,"0,8853930654","16,0366137157",680
Sport Loisir Culture,Culture,Immeuble péri urbain,Chaudière fioul,Fioul,0708430303,1,"0,5513132716","9,633859491",0
Sport Loisir Culture,Culture,Immeuble péri urbain,Chaudière gaz,Gaz,0708430404,1,"0,7281617076","7,1565783447",224
Sport Loisir Culture,Culture,Immeuble péri urbain,DRV,Electricité,0708430502,1,"2,4570171105","11,9668766425",603
Sport Loisir Culture,Culture,Immeuble péri urbain,Electrique direct,Electricité,0708430602,1,"0,92","10,4",0
Sport Loisir Culture,Culture,Immeuble péri urbain,Autre système centralisé performant,Autres,0708432101,1,"0,9475796554","21,3017968146",0
Sport Loisir Culture,Culture,Immeuble péri urbain,Autre système centralisé performant,Urbain,0708432106,1,"0,9758376123","19,0912068044",680
Sport Loisir Culture,Culture,Immeuble péri urbain,Chaudière condensation fioul,Fioul,0708432303,1,"0,7204360819","11,4688803464",504
Sport Loisir Culture,Culture,Immeuble péri urbain,Chaudière condensation gaz,Gaz,0708432404,1,"0,9511669931","8,5197361247",504
Sport Loisir Culture,Culture,Immeuble péri urbain,DRV performant,Electricité,0708432502,1,"3,1773097674","14,2462817172",648
Sport Loisir Culture,Culture,Immeuble péri urbain,Electrique direct performant,Electricité,0708432602,1,1,12,0
Sport Loisir Culture,Culture,Musée,Autre système centralisé,Autres,0708590101,1,"2,3152110252","27,4396766058",0
Sport Loisir Culture,Culture,Musée,Autre système centralisé,Urbain,0708590106,1,"2,5192883096","33,3293216068",680
Sport Loisir Culture,Culture,Musée,Cassette rayonnante,Electricité,0708590202,1,"0,84","10,4",0
Sport Loisir Culture,Culture,Musée,Chaudière fioul,Fioul,0708590303,1,"0,6941131048","13,9857068279",0
Sport Loisir Culture,Culture,Musée,Chaudière gaz,Gaz,0708590404,1,"0,7240009168","8,2088348516",264
Sport Loisir Culture,Culture,Musée,Electrique direct,Electricité,0708590602,1,"0,92","10,4",0
Sport Loisir Culture,Culture,Musée,PAC,Electricité,0708590902,1,"2,956628093","56,9170378341",603
Sport Loisir Culture,Culture,Musée,Autre système centralisé performant,Autres,0708592101,1,"2,811703399","32,6662816735",0
Sport Loisir Culture,Culture,Musée,Autre système centralisé performant,Urbain,0708592106,1,"3,0636123931","39,6777638177",680
Sport Loisir Culture,Culture,Musée,Cassette rayonnante performant,Electricité,0708592202,1,1,12,0
Sport Loisir Culture,Culture,Musée,Chaudière condensation fioul,Fioul,0708592303,1,"0,7513368941","16,6496509856",608
Sport Loisir Culture,Culture,Musée,Chaudière condensation gaz,Gaz,0708592404,1,"0,9757725064","9,7724224424",608
Sport Loisir Culture,Culture,Musée,Electrique direct performant,Electricité,0708592602,1,1,12,0
Sport Loisir Culture,Culture,Musée,PAC performant,Electricité,0708592902,1,"3,4114939535","67,7583783739",648
Sport Loisir Culture,Culture,Petit cinéma,Autre système centralisé,Autres,0708650101,1,"2,074380547","50,4803047704",0
Sport Loisir Culture,Culture,Petit cinéma,Autre système centralisé,Urbain,0708650106,1,"2,1255035445","52,6864584613",680
Sport Loisir Culture,Culture,Petit cinéma,Cassette rayonnante,Electricité,0708650202,1,"0,84","10,4",0
Sport Loisir Culture,Culture,Petit cinéma,Chaudière fioul,Fioul,0708650303,1,"0,6921461117","25,6890912104",0
Sport Loisir Culture,Culture,Petit cinéma,Chaudière gaz,Gaz,0708650404,1,"0,7063884004","17,4204630392",264
Sport Loisir Culture,Culture,Petit cinéma,Electrique direct,Electricité,0708650602,1,"0,92","10,4",0
Sport Loisir Culture,Culture,Petit cinéma,PAC,Electricité,0708650902,1,"2,956628093","34,8902684677",603
Sport Loisir Culture,Culture,Petit cinéma,Rooftop,Electricité,0708651002,1,"2,725899907","9,6015569935",603
Sport Loisir Culture,Culture,Petit cinéma,Autre système centralisé performant,Autres,0708652101,1,"2,5072407393","60,0956009171",0
Sport Loisir Culture,Culture,Petit cinéma,Autre système centralisé performant,Urbain,0708652106,1,"2,573486556","62,7219743587",680
Sport Loisir Culture,Culture,Petit cinéma,Cassette rayonnante performant,Electricité,0708652202,1,1,12,0
Sport Loisir Culture,Culture,Petit cinéma,Chaudière condensation fioul,Fioul,0708652303,1,"0,7508125735","30,582251441",608
Sport Loisir Culture,Culture,Petit cinéma,Chaudière condensation gaz,Gaz,0708652404,1,"0,9711049545","20,7386464752",608
Sport Loisir Culture,Culture,Petit cinéma,Electrique direct performant,Electricité,0708652602,1,1,12,0
Sport Loisir Culture,Culture,Petit cinéma,PAC performant,Electricité,0708652902,1,"3,4114939535","41,5360338901",648
Sport Loisir Culture,Culture,Petit cinéma,Rooftop performant,Electricité,0708653002,1,"3,2357804651","11,4304249923",648
Sport Loisir Culture,Culture,Petite salle de spectacle,Autre système centralisé,Autres,0708800101,1,"2,0807052456","53,4994895917",0
Sport Loisir Culture,Culture,Petite salle de spectacle,Autre système centralisé,Urbain,0708800106,1,"2,1128979431","60,1074030834",680
Sport Loisir Culture,Culture,Petite salle de spectacle,Cassette rayonnante,Electricité,0708800202,1,"0,84","10,4",0
Sport Loisir Culture,Culture,Petite salle de spectacle,Chaudière fioul,Fioul,0708800303,1,"0,6938647274","25,8195931722",0
Sport Loisir Culture,Culture,Petite salle de spectacle,Chaudière gaz,Gaz,0708800404,1,"0,707679397","17,0950026656",264
Sport Loisir Culture,Culture,Petite salle de spectacle,Electrique direct,Electricité,0708800602,1,"0,92","10,4",0
Sport Loisir Culture,Culture,Petite salle de spectacle,PAC,Electricité,0708800902,1,"2,956628093","68,623197106",603
Sport Loisir Culture,Culture,Petite salle de spectacle,Rooftop,Electricité,0708801002,1,"2,725899907","10,4007506709",603
Sport Loisir Culture,Culture,Petite salle de spectacle,Autre système centralisé performant,Autres,0708802101,1,"2,5216710977","63,6898685616",0
Sport Loisir Culture,Culture,Petite salle de spectacle,Autre système centralisé performant,Urbain,0708802106,1,"2,5593292363","71,5564322421",680
Sport Loisir Culture,Culture,Petite salle de spectacle,Cassette rayonnante performant,Electricité,0708802202,1,1,12,0
Sport Loisir Culture,Culture,Petite salle de spectacle,Chaudière condensation fioul,Fioul,0708802303,1,"0,7524530175","30,7376109193",608
Sport Loisir Culture,Culture,Petite salle de spectacle,Chaudière condensation gaz,Gaz,0708802404,1,"0,9725165514","20,3511936495",608
Sport Loisir Culture,Culture,Petite salle de spectacle,Electrique direct performant,Electricité,0708802602,1,1,12,0
Sport Loisir Culture,Culture,Petite salle de spectacle,PAC performant,Electricité,0708802902,1,"3,4114939535","81,6942822691",648
Sport Loisir Culture,Culture,Petite salle de spectacle,Rooftop performant,Electricité,0708803002,1,"3,2357804651","12,3818460368",648
Sport Loisir Culture,Culture,Petite salle de spectacle,Autre système centralisé,Autres,0713430101,1,"0,8783495766","17,3635220167",0
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Autre système centralisé,Urbain,0713430106,1,"0,8775148559","15,0994710829",680
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Chaudière fioul,Fioul,0713430303,1,"0,5512317399","10,5898966014",0
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Chaudière gaz,Gaz,0713430404,1,"0,728018805","7,0674626842",224
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,DRV,Electricité,0713430502,1,"2,4570171105","14,647057612",603
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Electrique direct,Electricité,0713430602,1,"0,92","10,4",0
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Autre système centralisé performant,Autres,0713432101,1,"0,9635567883","20,6708595436",0
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Autre système centralisé performant,Urbain,0713432106,1,"0,9671329117","17,975560813",680
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Chaudière condensation fioul,Fioul,0713432303,1,"0,7202749072","12,6070197636",504
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Chaudière condensation gaz,Gaz,0713432404,1,"0,9511045735","8,4136460526",504
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,DRV performant,Electricité,0713432502,1,"3,1773097674","17,4369733476",648
Sport Loisir Culture,Equipement collectif,Immeuble péri urbain,Electrique direct performant,Electricité,0713432602,1,1,12,0
Sport Loisir Culture,Loisir,Grand bar café tabac,Autre système centralisé,Autres,0720160101,1,"1,0089107902","20,7250683233",0
Sport Loisir Culture,Loisir,Grand bar café tabac,Autre système centralisé,Urbain,0720160106,1,"1,0011027309","21,9497466364",935
Sport Loisir Culture,Loisir,Grand bar café tabac,Chaudière fioul,Fioul,0720160303,1,"0,5704511979","15,8737778922",0
Sport Loisir Culture,Loisir,Grand bar café tabac,Chaudière gaz,Gaz,0720160404,1,"0,6862572616","11,1986984877",462
Sport Loisir Culture,Loisir,Grand bar café tabac,Electrique direct,Electricité,0720160602,1,"0,92","10,4",0
Sport Loisir Culture,Loisir,Grand bar café tabac,PAC,Electricité,0720160902,1,"2,9521585116","12,3135941991",738
Sport Loisir Culture,Loisir,Grand bar café tabac,Rooftop,Electricité,0720161002,1,"2,8110177807","11,1768216",738
Sport Loisir Culture,Loisir,Grand bar café tabac,Autre système centralisé performant,Autres,0720162101,1,"1,1073377766","24,6727003849",0
Sport Loisir Culture,Loisir,Grand bar café tabac,Autre système centralisé performant,Urbain,0720162106,1,"1,1022081501","26,1306507576",935
Sport Loisir Culture,Loisir,Grand bar café tabac,Chaudière condensation fioul,Fioul,0720162303,1,"0,754143289","18,8973546336",1064
Sport Loisir Culture,Loisir,Grand bar café tabac,Chaudière condensation gaz,Gaz,0720162404,1,"0,9817303605","13,3317839139",1064
Sport Loisir Culture,Loisir,Grand bar café tabac,Electrique direct performant,Electricité,0720162602,1,1,12,0
Sport Loisir Culture,Loisir,Grand bar café tabac,PAC performant,Electricité,0720162902,1,"3,4063367442","14,6590407132",792
Sport Loisir Culture,Loisir,Grand bar café tabac,Rooftop performant,Electricité,0720163002,1,"3,3368196678","13,30574",792
Sport Loisir Culture,Loisir,Salle non spécialisée,Autre système centralisé,Autres,0720910101,1,"1,6770249987","60,6701541514",0
Sport Loisir Culture,Loisir,Salle non spécialisée,Autre système centralisé,Urbain,0720910106,1,"2,1699231699","66,0933375594",680
Sport Loisir Culture,Loisir,Salle non spécialisée,Cassette rayonnante,Electricité,0720910202,1,"0,84","10,4",0
Sport Loisir Culture,Loisir,Salle non spécialisée,Chaudière fioul,Fioul,0720910303,1,"0,68738289","40,0422481024",0
Sport Loisir Culture,Loisir,Salle non spécialisée,Chaudière gaz,Gaz,0720910404,1,"0,6966078197","26,402977209",264
Sport Loisir Culture,Loisir,Salle non spécialisée,Electrique direct,Electricité,0720910602,1,"0,92","10,4",0
Sport Loisir Culture,Loisir,Salle non spécialisée,PAC,Electricité,0720910902,1,"2,9521585116","69,2331785109",603
Sport Loisir Culture,Loisir,Salle non spécialisée,Tube radiant,Gaz,0720911104,1,"0,84","10,4",0
Sport Loisir Culture,Loisir,Salle non spécialisée,Autre système centralisé performant,Autres,0720912101,1,"2,0436815352","72,2263739897",0
Sport Loisir Culture,Loisir,Salle non spécialisée,Autre système centralisé performant,Urbain,0720912106,1,"2,6343986446","78,6825447136",680
Sport Loisir Culture,Loisir,Salle non spécialisée,Cassette rayonnante performant,Electricité,0720912202,1,1,12,0
Sport Loisir Culture,Loisir,Salle non spécialisée,Chaudière condensation fioul,Fioul,0720912303,1,"0,7492016873","47,669342979",608
Sport Loisir Culture,Loisir,Salle non spécialisée,Chaudière condensation gaz,Gaz,0720912404,1,"0,9678210871","31,432115725",608
Sport Loisir Culture,Loisir,Salle non spécialisée,Electrique direct performant,Electricité,0720912602,1,1,12,0
Sport Loisir Culture,Loisir,Salle non spécialisée,PAC performant,Electricité,0720912902,1,"3,4063367442","82,4204506082",648
Sport Loisir Culture,Loisir,Salle non spécialisée,Tube radiant performant,Gaz,0720913104,1,1,12,0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Autre système centralisé,Autres,0720950101,1,"2,0901495878","85,6869454988",0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Autre système centralisé,Urbain,0720950106,1,"2,055163996","86,2321028441",680
Sport Loisir Culture,Loisir,Vestiaire et rangement,Cassette rayonnante,Electricité,0720950202,1,"0,84","10,4",0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Chaudière fioul,Fioul,0720950303,1,"0,6751212776","65,5769035478",0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Chaudière gaz,Gaz,0720950404,1,"0,6847886673","52,032403021",224
Sport Loisir Culture,Loisir,Vestiaire et rangement,Electrique direct,Electricité,0720950602,1,"0,92","10,4",0
Sport Loisir Culture,Loisir,Vestiaire et rangement,PAC,Electricité,0720950902,1,"2,956628093","57,9672560655",603
Sport Loisir Culture,Loisir,Vestiaire et rangement,Tube radiant,Gaz,0720951104,1,"0,84","10,4",0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Autre système centralisé performant,Autres,0720952101,1,"2,5244348322","102,008268451",0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Autre système centralisé performant,Urbain,0720952106,1,"2,4933271106","102,6572652906",680
Sport Loisir Culture,Loisir,Vestiaire et rangement,Cassette rayonnante performant,Electricité,0720952202,1,1,12,0
Sport Loisir Culture,Loisir,Vestiaire et rangement,Chaudière condensation fioul,Fioul,0720952303,1,"0,742023831","78,0677423188",504
Sport Loisir Culture,Loisir,Vestiaire et rangement,Chaudière condensation gaz,Gaz,0720952404,1,"0,9608685023","61,9433369297",504
Sport Loisir Culture,Loisir,Vestiaire et rangement,Electrique direct performant,Electricité,0720952602,1,1,12,0
Sport Loisir Culture,Loisir,Vestiaire et rangement,PAC performant,Electricité,0720952902,1,"3,4114939535","69,0086381732",648
Sport Loisir Culture,Loisir,Vestiaire et rangement,Tube radiant performant,Gaz,0720953104,1,1,12,0
Sport Loisir Culture,Sport,Grand bar café tabac,Autre système centralisé,Autres,0729160101,1,"0,8597105207","21,8744328199",0
Sport Loisir Culture,Sport,Grand bar café tabac,Autre système centralisé,Urbain,0729160106,1,"0,9962505985","21,1279793999",935
Sport Loisir Culture,Sport,Grand bar café tabac,Chaudière fioul,Fioul,0729160303,1,"0,5704514115","15,5082889674",0
Sport Loisir Culture,Sport,Grand bar café tabac,Chaudière gaz,Gaz,0729160404,1,"0,6862792555","11,1575907489",462
Sport Loisir Culture,Sport,Grand bar café tabac,Electrique direct,Electricité,0729160602,1,"0,92","10,4",0
Sport Loisir Culture,Sport,Grand bar café tabac,PAC,Electricité,0729160902,1,"2,9521585116","11,6810056439",738
Sport Loisir Culture,Sport,Grand bar café tabac,Rooftop,Electricité,0729161002,1,"2,8110177807","11,1768216",738
Sport Loisir Culture,Sport,Grand bar café tabac,Autre système centralisé performant,Autres,0729162101,1,"0,9478758996","26,0409914522",0
Sport Loisir Culture,Sport,Grand bar café tabac,Autre système centralisé performant,Urbain,0729162106,1,"1,0975363548","25,1523564285",935
Sport Loisir Culture,Sport,Grand bar café tabac,Chaudière condensation fioul,Fioul,0729162303,1,"0,7541443573","18,4622487707",1064
Sport Loisir Culture,Sport,Grand bar café tabac,Chaudière condensation gaz,Gaz,0729162404,1,"0,9817296647","13,2828461297",1064
Sport Loisir Culture,Sport,Grand bar café tabac,Electrique direct performant,Electricité,0729162602,1,1,12,0
Sport Loisir Culture,Sport,Grand bar café tabac,PAC performant,Electricité,0729162902,1,"3,4063367442","13,9059590999",792
Sport Loisir Culture,Sport,Grand bar café tabac,Rooftop performant,Electricité,0729163002,1,"3,3368196678","13,30574",792
Sport Loisir Culture,Sport,Grande salle multisport,Autre système centralisé,Autres,0729330101,1,"1,74889108","20,728690673",0
Sport Loisir Culture,Sport,Grande salle multisport,Autre système centralisé,Urbain,0729330106,1,"2,4623745837","19,1961918112",680
Sport Loisir Culture,Sport,Grande salle multisport,Cassette rayonnante,Electricité,0729330202,1,"0,84","10,4",0
Sport Loisir Culture,Sport,Grande salle multisport,Chaudière fioul,Fioul,0729330303,1,"0,6961356114","9,3563614011",0
Sport Loisir Culture,Sport,Grande salle multisport,Chaudière gaz,Gaz,0729330404,1,"0,7109085669","5,5683061316",264
Sport Loisir Culture,Sport,Grande salle multisport,Electrique direct,Electricité,0729330602,1,"0,92","10,4",0
Sport Loisir Culture,Sport,Grande salle multisport,PAC,Electricité,0729330902,1,"2,9521585116","13,1697737925",603
Sport Loisir Culture,Sport,Grande salle multisport,Rooftop,Electricité,0729331002,1,"2,8110177807","2,7504808682",603
Sport Loisir Culture,Sport,Grande salle multisport,Tube radiant,Gaz,0729331104,1,"0,84","10,4",0
Sport Loisir Culture,Sport,Grande salle multisport,Autre système centralisé performant,Autres,0729332101,1,"2,1295160083","24,677012706",0
Sport Loisir Culture,Sport,Grande salle multisport,Autre système centralisé performant,Urbain,0729332106,1,"2,9744612246","22,852609299",680
Sport Loisir Culture,Sport,Grande salle multisport,Cassette rayonnante performant,Electricité,0729332202,1,1,12,0
Sport Loisir Culture,Sport,Grande salle multisport,Chaudière condensation fioul,Fioul,0729332303,1,"0,7556337187","11,1385254775",608
Sport Loisir Culture,Sport,Grande salle multisport,Chaudière condensation gaz,Gaz,0729332404,1,"0,9750851125","6,628935871",608
Sport Loisir Culture,Sport,Grande salle multisport,Electrique direct performant,Electricité,0729332602,1,1,12,0
Sport Loisir Culture,Sport,Grande salle multisport,PAC performant,Electricité,0729332902,1,"3,4063367442","15,6783021339",648
Sport Loisir Culture,Sport,Grande salle multisport,Rooftop performant,Electricité,0729333002,1,"3,3368196678","3,2743819859",648
Sport Loisir Culture,Sport,Grande salle multisport,Tube radiant performant,Gaz,0729333104,1,1,12,0
Sport Loisir Culture,Sport,Patinoire,Autre système centralisé,Autres,0729610101,1,"1,7735187078","35,3863600671",0
Sport Loisir Culture,Sport,Patinoire,Autre système centralisé,Urbain,0729610106,1,"2,1082869459","48,4952677219",680
Sport Loisir Culture,Sport,Patinoire,Cassette rayonnante,Electricité,0729610202,1,"0,84","10,4",0
Sport Loisir Culture,Sport,Patinoire,Chaudière fioul,Fioul,0729610303,1,"0,7094888665","13,0124778406",0
Sport Loisir Culture,Sport,Patinoire,Chaudière gaz,Gaz,0729610404,1,"0,7103494108","8,9581703369",264
Sport Loisir Culture,Sport,Patinoire,Electrique direct,Electricité,0729610602,1,"0,92","10,4",0
Sport Loisir Culture,Sport,Patinoire,PAC,Electricité,0729610902,1,"2,9521585116","24,2545799733",603
Sport Loisir Culture,Sport,Patinoire,Rooftop,Electricité,0729611002,1,"2,8110177807","7,1138822984",603
Sport Loisir Culture,Sport,Patinoire,Autre système centralisé performant,Autres,0729612101,1,"2,1497751385","42,1266191275",0
Sport Loisir Culture,Sport,Patinoire,Autre système centralisé performant,Urbain,0729612106,1,"2,5596988357","57,7324615737",680
Sport Loisir Culture,Sport,Patinoire,Cassette rayonnante performant,Electricité,0729612202,1,1,12,0
Sport Loisir Culture,Sport,Patinoire,Chaudière condensation fioul,Fioul,0729612303,1,"0,7558527575","15,4910450484",608
Sport Loisir Culture,Sport,Patinoire,Chaudière condensation gaz,Gaz,0729612404,1,"0,9746800091","10,6644884963",608
