"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"S0 REF";"Bureaux Administration";"Autre";24.5739002310383;24.4729642516535;24.3761630300381;24.2833717262771;24.038370669918
"S0 REF";"Bureaux Administration";"Auxiliaires";4.60819193852148;4.34905795277453;3.99739608466643;3.69841327219365;2.83796864242221
"S0 REF";"Bureaux Administration";"Bureautique";38.8485918875678;40.6974902102882;42.5458090849487;44.4614932545896;43.4648148978366
"S0 REF";"Bureaux Administration";"Chauffage";107.545780910342;99.2040688969036;89.7405762848775;81.6535308810042;61.2582090433906
"S0 REF";"Bureaux Administration";"Climatisation";36.3986045897808;36.9191497133481;38.5042951206336;40.0941448546651;44.8638532336228
"S0 REF";"Bureaux Administration";"Cuisson";4.05228848190052;3.95842513702957;3.86840679945941;3.78211859366908;3.55428924518804
"S0 REF";"Bureaux Administration";"ECS";5.50930826521467;5.5591209060003;5.58028288335745;5.6014493000676;5.67362581990603
"S0 REF";"Bureaux Administration";"Eclairage";19.5432021747372;18.5400992128393;17.5581518506569;16.6694359433535;14.2311918823917
"S0 REF";"Bureaux Administration";"Froid_alimentaire";0.611386000101407;0.580073156547499;0.551177094662148;0.524095383471032;0.502602524661311
"S0 REF";"Bureaux Administration";"Process";0.520433381118919;0.518295766784849;0.516245705333854;0.514280562099801;0.50909186651557
"S0 REF";"Bureaux Administration";"Ventilation";4.00983780548202;4.0302635926292;4.05156425971094;4.0701564839096;4.11901144773534
"S1 CC600";"Bureaux Administration";"Autre";24.5739002310383;24.4729645311998;24.3761637887424;24.2833727348375;24.038369997357
"S1 CC600";"Bureaux Administration";"Auxiliaires";4.60819193852148;4.32423324913821;3.82824252300166;3.13801230146436;1.37562378389797
"S1 CC600";"Bureaux Administration";"Bureautique";38.8485918875678;40.6974904579591;42.5458098473281;44.4614926318348;43.4648035774215
"S1 CC600";"Bureaux Administration";"Chauffage";107.545780910342;98.7917568418954;87.3602497990786;75.3956379745556;50.885571466139
"S1 CC600";"Bureaux Administration";"Climatisation";36.3986045897808;36.9191500947749;38.5042663488096;40.094070324238;44.8638425137992
"S1 CC600";"Bureaux Administration";"Cuisson";4.05228848190052;3.9584251760636;3.8684067825751;3.7821185386616;3.55428829100491
"S1 CC600";"Bureaux Administration";"ECS";5.50930826521467;5.54843914116811;5.58105906311051;5.61568727272874;5.68887948290371
"S1 CC600";"Bureaux Administration";"Eclairage";19.5432021747372;18.5206182511726;17.4421647161475;16.258033644012;13.1954611195124
"S1 CC600";"Bureaux Administration";"Froid_alimentaire";0.611386000101407;0.580073156226234;0.551177087405286;0.52409536989186;0.502602446063104
"S1 CC600";"Bureaux Administration";"Process";0.520433381118919;0.518295764724487;0.516245707088686;0.514280561166917;0.509091845785352
"S1 CC600";"Bureaux Administration";"Ventilation";4.00983780548202;4.0312593842769;4.05760227774742;4.09963676219402;4.21208220598615
"S2 CC600+";"Bureaux Administration";"Autre";24.5739002172064;24.4729644143711;24.37616292259;24.2833711006339;24.0383695284614
"S2 CC600+";"Bureaux Administration";"Auxiliaires";4.60918070428723;4.35131837004199;3.92666007744988;3.34274038998259;1.99987230475963
"S2 CC600+";"Bureaux Administration";"Bureautique";38.8485918935367;40.6974911531333;42.5458102864038;44.4614950423531;43.4648129492703
"S2 CC600+";"Bureaux Administration";"Chauffage";107.542075270496;99.0232690460675;87.3547004485489;74.3875654153815;46.0282588497678
"S2 CC600+";"Bureaux Administration";"Climatisation";36.3985955447406;36.9191389253911;38.4804886436217;40.0529540038517;44.821941398578
"S2 CC600+";"Bureaux Administration";"Cuisson";4.05228847536267;3.95842521654782;3.86840683377975;3.78211850644397;3.55428812547832
"S2 CC600+";"Bureaux Administration";"ECS";5.50947799633459;5.54751005896709;5.57515970669036;5.61010497303848;5.67604424877162
"S2 CC600+";"Bureaux Administration";"Eclairage";19.5429893968033;18.5300373375097;17.4392657665906;16.2093308607081;12.933203313999
"S2 CC600+";"Bureaux Administration";"Froid_alimentaire";0.611386000140473;0.580073156650359;0.551177095157434;0.524095387497667;0.502602481192452
"S2 CC600+";"Bureaux Administration";"Process";0.520433381763596;0.518295721897837;0.516245619756881;0.514280484859412;0.509091762531677
"S2 CC600+";"Bureaux Administration";"Ventilation";4.0098556585439;4.0308629673299;4.0579949533699;4.10288409067274;4.23185079267225
"S3 Dec50";"Bureaux Administration";"Autre";24.5738997173829;24.4729638065049;24.3761629732987;24.2833716013788;24.0383707619411
"S3 Dec50";"Bureaux Administration";"Auxiliaires";4.60865793077382;4.38723181194063;4.12289654257551;3.82804302848216;2.81692809357234
"S3 Dec50";"Bureaux Administration";"Bureautique";38.8485915912053;40.6974904559393;42.5458094429724;44.4614943057042;43.4648125316933
"S3 Dec50";"Bureaux Administration";"Chauffage";107.566938883926;99.5352514470459;89.9401311496104;80.5882882682763;52.8739727352585
"S3 Dec50";"Bureaux Administration";"Climatisation";36.3986026383537;36.9191446658772;38.4805057895856;40.0531156630954;44.8220573464406
"S3 Dec50";"Bureaux Administration";"Cuisson";4.05228846539998;3.95842512683782;3.86840686739321;3.78211885310875;3.554289206647
"S3 Dec50";"Bureaux Administration";"ECS";5.50928637005864;5.55221202782216;5.56691322005925;5.58699160462204;5.6408982248361
"S3 Dec50";"Bureaux Administration";"Eclairage";19.5432241613494;18.5540566809492;17.5641379535775;16.6122041636618;13.6945770895883
"S3 Dec50";"Bureaux Administration";"Froid_alimentaire";0.61138600123374;0.580073159327963;0.551177104345369;0.524095403821678;0.502602536046253
"S3 Dec50";"Bureaux Administration";"Process";0.520433387130901;0.518295771169349;0.516245714406305;0.514280582553526;0.509091894330201
"S3 Dec50";"Bureaux Administration";"Ventilation";4.00984098039675;4.0297863516825;4.05198660287857;4.07462403933459;4.16511284481033
"S4 CC600Dec50";"Bureaux Administration";"Autre";24.5738997173829;24.4729638251832;24.3761621926507;24.2833707734892;24.0383695440619
