"COD_BRANCHE";"COD_BAT_TYPE";"COD_PRODUCTION_CHAUD";"COD_ENERGIE";"ANNEE";"SURFACES";"BESOIN";"CONSOMMATION_EF"
"02";"21";"29";"02";"2010";241.7691;12985.7979;3821.601
"02";"21";"30";"02";"2010";556.8814;29910.9743;8986.053
"02";"22";"01";"01";"2010";85700.2902;10070576.3126;14209928.078300001
"02";"22";"01";"06";"2010";311233.2768;35633766.2151;52103772.8399
"02";"22";"03";"03";"2010";717192.779;72165506.6021;125548900
"02";"22";"04";"04";"2010";1222321.5462;123103116.03549999;178281132.97
"02";"22";"06";"02";"2010";760187.5244999999;65476756.0834;71170393.574
"02";"22";"09";"02";"2010";308396.6707;30838654.465299997;10471885.3877
"02";"22";"10";"02";"2010";459647.0352999999;44393411.4875;15831608.299999999
"02";"22";"21";"01";"2010";892.8867;57171.8122;69917.84
"02";"22";"21";"06";"2010";2291.4704;146723.5601;185937.86
"02";"22";"23";"03";"2010";585.0001;37457.7378;49124.9
"02";"22";"24";"04";"2010";13513.7246;865287.9754;873940
"02";"22";"26";"02";"2010";9398.3075;601776.5427;601776.5
"02";"22";"29";"02";"2010";527.2306;33758.7388;9934.885
"02";"22";"30";"02";"2010";1454.9023;93157.8453;27987.1
"02";"23";"01";"01";"2010";32539.3844;2384985.1169999996;3251070.4999999995
"02";"23";"01";"06";"2010";114441.313;8023968.979900001;12091574.429599999
"02";"23";"03";"03";"2010";256481.1804;20732399.112999998;36649100.6621
"02";"23";"04";"04";"2010";681256.6738999999;53456167.984199986;78450498.33
"02";"23";"06";"02";"2010";351121.2844;23649245.4254;25705702.5938
"02";"23";"09";"02";"2010";140015.8144;11177857.789;3795666.1698
"02";"23";"10";"02";"2010";211236.2572;16511946.6685;5888500.92
"02";"23";"21";"01";"2010";460.6745;24064.1986;28427.87
"02";"23";"21";"06";"2010";1096.496;57277.53;74804.14
"02";"23";"23";"03";"2010";281.2905;14693.7381;19492.889
"02";"23";"24";"04";"2010";6086.8491;317958.006;323984.1
"02";"23";"26";"02";"2010";4193.2562;219042.6209;219042.66
"02";"23";"29";"02";"2010";296.5258;15489.5827;4558.442
"02";"23";"30";"02";"2010";691.7495;36134.8356;10855.866
"02";"24";"01";"01";"2010";4243.1272;263851.4851;338271.11
"02";"24";"01";"06";"2010";14709.1712;969488.8995;1346699.2996
"02";"24";"03";"03";"2010";31242.4134;2599328.0268;4332213.4212
"02";"24";"04";"04";"2010";58750.3465;4568231.8054;6372202.764
"02";"24";"06";"02";"2010";47628.3009;3050037.7798999995;3315258.2279
"02";"24";"09";"02";"2010";19036.8059;1482126.7277;503285.9198
"02";"24";"10";"02";"2010";29064.8595;2202154.0333000002;785333.6092000001
"02";"24";"21";"01";"2010";53.8013;2998.4471;3331.608
"02";"24";"21";"06";"2010";130.5629;7276.5145;8759.497
"02";"24";"23";"03";"2010";30.7166;1711.8935;2243.6354
"02";"24";"24";"04";"2010";697.4215;38868.6044;39340.7
"02";"24";"26";"02";"2010";463.4923;25831.2926;25831.3
"02";"24";"29";"02";"2010";35.0868;1955.453;575.4718
"02";"24";"30";"02";"2010";82.3121;4587.4073;1378.1793
"02";"25";"01";"06";"2010";4139.8678;386362.0805;530717.0923
"02";"25";"03";"03";"2010";1803.8896;121261.9352;256584.7
"02";"25";"04";"04";"2010";7579.0304;638875.9194;935122.8035
"02";"25";"06";"02";"2010";4758.1844;438942.7517;477111.6271
"02";"25";"09";"02";"2010";1908.4754;201111.1417;66668.1493
"02";"25";"10";"02";"2010";2879.0939;290567.4554;101158.4222
"02";"25";"21";"06";"2010";24.1576;1979.0886;2356.058
"02";"25";"23";"03";"2010";2.9574;242.2822;328.7857
"02";"25";"24";"04";"2010";74.7061;6120.227;6190.176
"02";"25";"26";"02";"2010";56.3451;4616.0193;4616.019
"02";"25";"29";"02";"2010";3.6936;302.5947;86.935
"02";"25";"30";"02";"2010";8.8739;726.9859;213.2111
"02";"29";"01";"01";"2010";46546.7642;6351424.5202;8493480
"02";"29";"01";"06";"2010";190241.3838;24319377.9904;34549475.6144
"02";"29";"03";"03";"2010";546899.3282000001;97456338.9203;170378214.804
"02";"29";"04";"04";"2010";1444530.9800000002;257191189.15269998;373933137.7994
"02";"29";"06";"02";"2010";782820.9389000001;119551328.1207;129947094.7095
"02";"29";"09";"02";"2010";203240.5836;36191225.966299996;12289459.6613
"02";"29";"10";"02";"2010";303041.0103000001;51530826.7725;18376958.125600003
"02";"29";"21";"01";"2010";759.9482;81349.567;94285.5448
"02";"29";"21";"06";"2010";1740.4413;186307.6275;229386.3826
"02";"29";"23";"03";"2010";488.5951;52302.2487;69045.8704
"02";"29";"24";"04";"2010";10454.875;1119154.6401999998;1136082.3214
"02";"29";"26";"02";"2010";11670.9466;1249330.4839000003;1249330.4062
"02";"29";"29";"02";"2010";402.0801;43041.1469;12666.6119
"02";"29";"30";"02";"2010";1094.3979;117151.1365;35195.3196
"02";"30";"01";"01";"2010";265958.9537;21482010.5911;29819564.3134
"02";"30";"01";"06";"2010";567881.1217;44462035.57750001;63653591.6862
"02";"30";"03";"03";"2010";2437759.6052999995;269114177.7941;470890924.572
"02";"30";"04";"04";"2010";5962156.179499999;652877002.6139001;950053867.7492
"02";"30";"06";"02";"2010";3371967.2992;328054127.7284;356580591.5102
"02";"30";"09";"02";"2010";863417.7425;95707723.32440001;32499482.2034
"02";"30";"10";"02";"2010";1286874.2690000003;133287028.80669999;47532909.10129999
"02";"30";"21";"01";"2010";3423.1424;229931.3796;276592.5263
"02";"30";"21";"06";"2010";7376.911;495504.7513;614846.4129
"02";"30";"23";"03";"2010";2359.2437;158469.6445;209394.3044
"02";"30";"24";"04";"2010";46487.7418;3122566.7407;3172050.9479
"02";"30";"26";"02";"2010";44641.6429;2998564.8683;2998565.0721
"02";"30";"29";"02";"2010";1925.1142;129309.3046;38054.5295
"02";"30";"30";"02";"2010";4673.7631;313935.1718;94314.482
"02";"31";"01";"01";"2010";11268.1082;1170022.9331999999;1605850.8523
"02";"31";"01";"06";"2010";36972.1441;3807498.1086999997;5550288.7299999995
"02";"31";"03";"03";"2010";87597.0338;7475922.3853;13099565.308999998
"02";"31";"04";"04";"2010";155768.9189;13776998.0322;20071383.9303
"02";"31";"06";"02";"2010";32171.655;2359085.1955;2564222.5718
"02";"31";"09";"02";"2010";13139.8501;1153436.4182;391672.5182
"02";"31";"10";"02";"2010";19619.0766;1669620.1752;595421.115
"02";"31";"21";"01";"2010";83.5393;4717.2931;5611.15
"02";"31";"21";"06";"2010";171.8388;9703.3848;12259.488
"02";"31";"23";"03";"2010";60.5888;3421.3254;4521.376
"02";"31";"24";"04";"2010";1147.11;64774.9501;65808.13
"02";"31";"26";"02";"2010";1072.3714;60554.6146;60554.61
"02";"31";"29";"02";"2010";43.0792;2432.5941;715.89
"02";"31";"30";"02";"2010";109.3005;6171.9752;1854.2261
"02";"37";"01";"06";"2010";48508.3481;5354923.352;7355663.4842
"02";"37";"03";"03";"2010";44117.9655;4224000.9312;6876120
"02";"37";"04";"04";"2010";76980.5491;7515377.249299999;10300681.569
"02";"37";"06";"02";"2010";45071.9133;3571275.5438;3881821.111
"02";"37";"09";"02";"2010";18522.4545;1730355.3799;581397.5804999999
"02";"37";"10";"02";"2010";27600.2716;2609299.1601;920745.031
"02";"37";"21";"06";"2010";268.2126;21973.0652;26158.41
"02";"37";"23";"03";"2010";34.9763;2865.4005;3738.779
"02";"37";"24";"04";"2010";824.2992;67529.9371;68156.98
"02";"37";"26";"02";"2010";664.8298;54465.5564;54465.56
"02";"37";"29";"02";"2010";40.3945;3309.2815;963.6532
"02";"37";"30";"02";"2010";98.181;8043.3862;2391.019
"02";"38";"01";"01";"2010";40629.3342;2809171.7753999997;4304584.6
"02";"38";"01";"06";"2010";390779.3757;30848666.883500002;48103336.2
"02";"38";"03";"03";"2010";522330.5975;34550463.71299999;58729328
"02";"38";"04";"04";"2010";918635.008;58618311.201500006;83776345.97
"02";"38";"06";"02";"2010";524922.3297;29635636.796;32212648.73
"02";"38";"09";"02";"2010";214144.5427;14174261.621700002;4813155.502
"02";"38";"10";"02";"2010";319339.3921000001;20103746.3448;7169410.88
"02";"38";"21";"01";"2010";661.8496;34647.489;46012.6
"02";"38";"21";"06";"2010";1731.1409;90624.3433;122465.32
"02";"38";"23";"03";"2010";475.4253;24888.272;32670.35
"02";"38";"24";"04";"2010";10648.5958;557448.5593000001;564447.7
"02";"38";"26";"02";"2010";6766.7765;354237.2987;354237.3
"02";"38";"29";"02";"2010";371.6212;19454.1803;5725.186
"02";"38";"30";"02";"2010";1095.1691;57331.5439;17223.921
"02";"39";"01";"06";"2010";2851.7788;235939.9785;324093.35
"02";"39";"03";"03";"2010";9405.0373;741588.3514;1307685.4
"02";"39";"04";"04";"2010";14146.8516;1353844.3376;1855089.3563
"02";"39";"06";"02";"2010";7872.6537;509526.6146;553833.2501000001
"02";"39";"09";"02";"2010";3177.546;247834.7818;84550.6231
"02";"39";"10";"02";"2010";4734.2365;363118.3708;130098.6573
"02";"39";"21";"06";"2010";43.0573;3527.4289;4199.32
"02";"39";"23";"03";"2010";5.5767;456.8659;605.4411
"02";"39";"24";"04";"2010";133.6558;10949.6258;11051.297
"02";"39";"26";"02";"2010";108.2535;8868.5662;8868.566
"02";"39";"29";"02";"2010";6.4221;526.1245;155.5569
"02";"39";"30";"02";"2010";15.7603;1291.1478;389.7098
"02";"40";"04";"04";"2010";9075.4513;665063.5140999999;911920.3258000001
"02";"40";"24";"04";"2010";67.3888;5520.7641;5563.603
"02";"53";"01";"01";"2010";26240.638;4159177.1501;6055878.0625
"02";"53";"01";"06";"2010";108328.6035;17978201.812400002;25176027.3913
"02";"53";"03";"03";"2010";207179.9475;29267032.842;51508333.344
"02";"53";"04";"04";"2010";688944.3163;98246935.5142;143656871.98970002
"02";"53";"06";"02";"2010";192159.735;22533303.355999995;24492724.3401
"02";"53";"09";"02";"2010";79225.3505;10851739.2297;3684926.2997
"02";"53";"10";"02";"2010";118043.795;16362803.5224;5835314.2836
"02";"53";"21";"01";"2010";330.7211;29995.4249;37849.118
"02";"53";"21";"06";"2010";811.913;73638.1058;89366.6386
"02";"53";"23";"03";"2010";197.5416;17916.4384;23755.5601
"02";"53";"24";"04";"2010";4342.9675;393894.297;401196.0739
"02";"53";"26";"02";"2010";4074.2384;369521.3632;369521.3135
"02";"53";"29";"02";"2010";236.5528;21454.6387;6313.9016
"02";"53";"30";"02";"2010";513.171;46543.0908;13982.7826
"02";"54";"01";"01";"2010";150849.2959;22031235.779200003;30594689.758000005
"02";"54";"01";"06";"2010";118791.1766;18171398.637199998;26896682.48
"02";"54";"03";"03";"2010";1148306.5981;151778721.2552;266512204.67000002
"02";"54";"04";"04";"2010";2069496.1375;268478049.86740005;391824306.6369999
"02";"54";"06";"02";"2010";1102369.8007;121254035.31660002;131797856.4262
"02";"54";"09";"02";"2010";437047.6590999999;56206541.9127;19086060.9463
"02";"54";"10";"02";"2010";650852.3121000001;84786839.25770001;30236737.59600001
"02";"54";"21";"01";"2010";1350.329;113029.1403;136032.1836
"02";"54";"21";"06";"2010";3300.0295;276228.6063;354366.3482
"02";"54";"23";"03";"2010";802.7476;67193.8995;88998.5377
"02";"54";"24";"04";"2010";17683.8883;1480227.9249000002;1506439.9934999999
"02";"54";"26";"02";"2010";15862.1897;1327742.8439999998;1327742.8763
"02";"54";"29";"02";"2010";921.1602;77105.6132;22691.467
"02";"54";"30";"02";"2010";2076.7009;173830.0206;52223.164
"02";"55";"01";"01";"2010";95859.9623;12447485.4312;17492250.4058
"02";"55";"01";"06";"2010";259098.4952;32757307.068;50755050.4505
"02";"55";"03";"03";"2010";827065.8396999999;92986579.14869998;161828352.131
"02";"55";"04";"04";"2010";953227.5011999999;109411127.8288;158497938.4895
"02";"55";"06";"02";"2010";848857.4787000001;82986308.3538;90202506.7218
"02";"55";"09";"02";"2010";340521.2641;38342141.935200006;13019845.7885
"02";"55";"10";"02";"2010";507135.406;56038396.95690001;19984451.000900004
"02";"55";"21";"01";"2010";903.0482;67482.5615;82185.5562
"02";"55";"21";"06";"2010";2283.2101;170618.6512;229110.6278
"02";"55";"23";"03";"2010";557.7474;41679.0857;54661.087
"02";"55";"24";"04";"2010";12455.9824;930804.7984999999;940111.9150999999
"02";"55";"26";"02";"2010";10128.2574;756859.6588;756859.6025999999
"02";"55";"29";"02";"2010";587.0052;43865.4485;12909.1957
"02";"55";"30";"02";"2010";1430.2542;106879.3636;32109.3988
"02";"56";"01";"01";"2010";26523.1927;3401214.8056;4647738.844799999
"02";"56";"01";"06";"2010";94708.9947;12347958.445500001;18629991.604
"02";"56";"03";"03";"2010";30261.1014;4360950.517200001;7672325.7968
"02";"56";"04";"04";"2010";650177.0236;90614189.7422;132457522.56400001
"02";"56";"06";"02";"2010";365213.8186;43405122.151;47179477.019
"02";"56";"09";"02";"2010";143163.3677;19623283.143999998;6663480.464199999
"02";"56";"10";"02";"2010";216112.3961;29416438.5087;10490509.630099999
"02";"56";"21";"01";"2010";363.6803;31998.4294;37899.36
"02";"56";"21";"06";"2010";870.2954;76572.9843;100134.67
"02";"56";"23";"03";"2010";215.1822;18932.8166;25103.18
"02";"56";"24";"04";"2010";4682.969;412031.2616;419669.3
"02";"56";"26";"02";"2010";4395.5107;386739.2287;386739.2
"02";"56";"29";"02";"2010";245.5859;21607.8877;6359.002
"02";"56";"30";"02";"2010";544.238;47884.8077;14385.87
"02";"57";"01";"01";"2010";22449.7431;2478539.9837;3587407.2394000003
"02";"57";"01";"06";"2010";66595.122;8016105.543799999;11950067.865699999
"02";"57";"03";"03";"2010";109147.6959;14619371.9536;25657023.939
"02";"57";"04";"04";"2010";403108.0819;52271508.017500006;76253114.9132
"02";"57";"06";"02";"2010";242493.365;26783028.642899998;29111988.808799997
"02";"57";"09";"02";"2010";94705.8087;12063643.329899998;4096453.3899000008
"02";"57";"10";"02";"2010";142552.3229;17987407.249599997;6414680.346899999
"02";"57";"21";"01";"2010";252.8604;20530.014;25752.65
"02";"57";"21";"06";"2010";622.7122;50558.6885;65321.31
"02";"57";"23";"03";"2010";154.9179;12577.9547;16659.542
"02";"57";"24";"04";"2010";3384.6669;274804.8288;279671.1
"02";"57";"26";"02";"2010";3027.1088;245774.2933;245774.3
"02";"57";"29";"02";"2010";171.2618;13904.9339;4092.094
"02";"57";"30";"02";"2010";392.3026;31851.4796;9569.032
"02";"58";"01";"01";"2010";732.9535;65720.9177;75229.98
"02";"58";"01";"06";"2010";34712.6133;3779459.9142999994;5305249.947600001
"02";"58";"03";"03";"2010";32046.1588;3819063.2933999994;6598243.495200001
"02";"58";"04";"04";"2010";69539.3118;8924638.473900001;12848600.919
"02";"58";"06";"02";"2010";44036.2785;4806801.3794;5224783.6783
"02";"58";"09";"02";"2010";17596.2819;2327306.228;788329.4646000002
"02";"58";"10";"02";"2010";26658.346;3405755.9188;1211581.554
"02";"58";"21";"01";"2010";57.33;4358.2151;4323.626
"02";"58";"21";"06";"2010";131.9263;10029.0109;12200.744
"02";"58";"23";"03";"2010";32.5675;2475.7749;3241.816
"02";"58";"24";"04";"2010";729.7699;55476.9618;55986.44
"02";"58";"26";"02";"2010";596.5999;45353.4051;45353.4
"02";"58";"29";"02";"2010";34.5385;2625.6098;770.8099
"02";"58";"30";"02";"2010";84.105;6393.6453;1916.1008
"02";"62";"01";"01";"2010";159427.9266;26682297.678999998;36446246.2336
"02";"62";"01";"06";"2010";359204.589;59057953.4699;82184737.3134
"02";"62";"03";"03";"2010";339908.7601;44867576.4856;80508833.331
"02";"62";"04";"04";"2010";1049522.0887;140814570.99199998;209234137.8596
"02";"62";"06";"02";"2010";333831.3162;36949966.8572;40163004.9085
"02";"62";"09";"02";"2010";136774.5971;18390080.1249;6244720.5759
"02";"62";"10";"02";"2010";202547.8446;25388642.210399996;9054114.771900002
"02";"62";"21";"01";"2010";701.8358;61285.9374;72553.5002
"02";"62";"21";"06";"2010";1393.0077;121640.678;146696.4228
"02";"62";"23";"03";"2010";410.5041;35846.1745;47961.1651
"02";"62";"24";"04";"2010";6097.0357;532407.3634;546058.8437
"02";"62";"26";"02";"2010";8780.7746;766757.6973;766757.6502
"02";"62";"29";"02";"2010";714.5817;62398.939;18363.4271
"02";"62";"30";"02";"2010";752.1502;65679.5079;19731.8713
"02";"67";"01";"01";"2010";30310.64;7249981.0613;10158303.216
"02";"67";"01";"06";"2010";74960.4943;17102212.500899997;23885772.9786
"02";"67";"03";"03";"2010";127237.4424;24874362.5238;44236818.059
"02";"67";"04";"04";"2010";93616.5719;19804928.0081;29206500.6087
"02";"67";"06";"02";"2010";135073.2299;21252820.716799997;23100894.013
