"COD_BRANCHE";"COD_BAT_TYPE";"COD_PRODUCTION_CHAUD";"COD_ENERGIE";"ANNEE";"SURFACES";"BESOIN";"CONSOMMATION_EF"
"01";"85";"04";"04";"2015";6067986.028300003;637523562.5982;870695932.3195
"01";"85";"06";"02";"2015";1916336.9316000005;156192629.1581;169774601.51270005
"01";"85";"09";"02";"2015";3542949.3315000003;362802114.72639996;123196744.2349
"01";"85";"21";"01";"2015";56132.4777;2965445.1798;3807710.8491
"01";"85";"21";"06";"2015";82042.8622;4334331.716899999;5536251.989200001
"01";"85";"23";"03";"2015";26657.4133;1408038.2119000002;1941318.3613
"01";"85";"24";"04";"2015";1015173.5736000002;81485248.25640003;85110974.9569
"01";"85";"26";"02";"2015";208706.1559;11651208.820999999;11651210.2704
"01";"85";"29";"02";"2015";127741.0176;7253340.164899999;2134591.0116
"02";"16";"01";"01";"2015";54453.128;5971211.393099999;8113059.4718
"02";"16";"01";"06";"2015";370331.2833;35326414.782400005;50473517.4953
"02";"16";"03";"03";"2015";415400.7111;37905496.648200005;66454235.802
"02";"16";"04";"04";"2015";1021248.7508;93145769.0879;135761211.2969
"02";"16";"06";"02";"2015";111952.2114;8926012.501699999;9702188.362499999
"02";"16";"09";"02";"2015";73193.2035;6386452.697299999;2168648.519
"02";"16";"10";"02";"2015";110818.6062;8990865.8654;3206328.6151
"02";"16";"21";"01";"2015";4561.7115;278483.5461;327897.74
"02";"16";"21";"06";"2015";7939.599;519092.48;642838.9839999999
"02";"16";"23";"03";"2015";1654.9741;101032.9251;133960.382
"02";"16";"24";"04";"2015";75917.3033;5813331.000899999;5921094.842
"02";"16";"26";"02";"2015";17984.9362;1106067.7403999998;1106067.766
"02";"16";"29";"02";"2015";5184.9978;316533.953;93153.018
"02";"16";"30";"02";"2015";8782.3354;536144.3628;161072.033
"02";"20";"01";"01";"2015";54103.1638;4363183.4666;6242035.8459
"02";"20";"01";"06";"2015";578350.5586999999;43674738.052;71119911.3071
"02";"20";"03";"03";"2015";392089.0625;29004939.831299998;51308928.7968
"02";"20";"04";"04";"2015";642414.0258000001;47761454.38650001;70134288.63780001
"02";"20";"06";"02";"2015";321282.1709;20218644.3309;21976787.164999995
"02";"20";"09";"02";"2015";205538.7916;14511535.2063;4927683.887399999
"02";"20";"10";"02";"2015";384439.3716;27865953.071500003;9937574.9591
"02";"20";"21";"01";"2015";5285.6839;236561.5112;293318.6528
"02";"20";"21";"06";"2015";6821.3955;305292.788;430839.3719
"02";"20";"23";"03";"2015";2291.2482;102543.5289;136035.4613
"02";"20";"24";"04";"2015";64173.3832;3227376.0782;3288542.7782
"02";"20";"26";"02";"2015";17686.1195;791549.7063;791549.6987000001
"02";"20";"29";"02";"2015";5792.7581;259252.1639;76295.5157
"02";"20";"30";"02";"2015";10822.1005;484344.6195;145510.014
"02";"21";"01";"01";"2015";22196.9215;1871518.332;2600414.2428
"02";"21";"01";"06";"2015";271441.4147;19282659.264200002;29807788.4962
"02";"21";"03";"03";"2015";175175.4939;12209528.1961;21000220.949100003
"02";"21";"04";"04";"2015";493735.5002;34501223.4102;50551245.2253
"02";"21";"06";"02";"2015";148149.0231;8394862.0206;9124850.1071
"02";"21";"09";"02";"2015";96708.0354;6352659.9344999995;2157173.3682
"02";"21";"10";"02";"2015";169978.7173;11373948.514;4056185.6791999997
"02";"21";"21";"01";"2015";2868.1594;154053.3445;185494.68
"02";"21";"21";"06";"2015";3802.7048;204249.245;273645.83
"02";"21";"23";"03";"2015";1089.8043;58535.0999;77182.354
"02";"21";"24";"04";"2015";41513.0571;2471806.7296;2516346.19
"02";"21";"26";"02";"2015";9337.7655;501546.0453;501546.04
"02";"21";"29";"02";"2015";3481.057;186973.0368;55024.436
"02";"21";"30";"02";"2015";6169.5535;331376.4046;99554.292
"02";"22";"01";"01";"2015";67194.256;7878105.421399999;11116276.518199999
"02";"22";"01";"06";"2015";709653.8299;73322942.97479999;107212957.17879999
"02";"22";"03";"03";"2015";523404.0796;52430769.21120001;91215676.08799998
"02";"22";"04";"04";"2015";1175999.8169;117640296.0023;170369733.1485
"02";"22";"06";"02";"2015";618094.3879;53222066.0539;57850066.19189999
"02";"22";"09";"02";"2015";300399.6243;28784952.1469;9774508.1796
"02";"22";"10";"02";"2015";466309.7826;43941427.943399996;15670421.117899999
"02";"22";"21";"01";"2015";7488.6299;479499.294;586400.02
"02";"22";"21";"06";"2015";10417.6187;667043.3548000001;845321.71
"02";"22";"23";"03";"2015";3181.3255;203701.2579;267149.15
"02";"22";"24";"04";"2015";103192.6092;7585673.6835;7661522.6
"02";"22";"26";"02";"2015";28206.2983;1806058.0241;1806058
"02";"22";"29";"02";"2015";8604.6905;550961.0002;162142.718
"02";"22";"30";"02";"2015";17201.1119;1101392.5272;330887.59
"02";"23";"01";"01";"2015";25513.9943;1867736.1723;2545986.9
"02";"23";"01";"06";"2015";89729.5779;6286786.7464;9473759.5979
"02";"23";"03";"03";"2015";194075.4433;15562005.3396;27509287.661
"02";"23";"04";"04";"2015";772002.4951999999;59720015.603800006;87643115.6918
"02";"23";"06";"02";"2015";239009.1235;16126315.692900002;17528604.0437
"02";"23";"09";"02";"2015";144313.0766;10933515.1342;3712694.6552999998
"02";"23";"10";"02";"2015";288014.0363;21527189.315199997;7677040.8897
"02";"23";"21";"01";"2015";3766.635;196757.2605;232436.21
"02";"23";"21";"06";"2015";4963.6372;259284.9208;338624.67
"02";"23";"23";"03";"2015";1395.7349;72908.8364;96721.726
"02";"23";"24";"04";"2015";79346.4356;5351411.3852;5452834.15
"02";"23";"26";"02";"2015";13593.5728;722347.3491;722347.326
"02";"23";"29";"02";"2015";4292.3033;224216.5325;65984.854
"02";"23";"30";"02";"2015";7689.3537;401667.8466;120671.706
"02";"24";"01";"01";"2015";3327.0182;206884.8355;265237
"02";"24";"01";"06";"2015";11526.6142;759855.0194;1055500.7514
"02";"24";"03";"03";"2015";24938.4796;2055864.1598;3426440.3403
"02";"24";"04";"04";"2015";68470.3595;5250754.5083;7324249.3385
"02";"24";"06";"02";"2015";38186.7834;2483096.8934;2699018.28
"02";"24";"09";"02";"2015";20983.9867;1552895.974;527317.0414
"02";"24";"10";"02";"2015";34829.8771;2557766.0339;912152.2776
"02";"24";"21";"01";"2015";445.7611;24843.0996;27603.445
"02";"24";"21";"06";"2015";597.3225;33289.9001;40074.518
"02";"24";"23";"03";"2015";159.3776;8882.4115;11641.43
"02";"24";"24";"04";"2015";7479.8428;502727.9462;508833.94
"02";"24";"26";"02";"2015";1504.7014;84463.1681;84463.169
"02";"24";"29";"02";"2015";510.5684;28454.9316;8374.0238
"02";"24";"30";"02";"2015";916.1119;51056.6293;15338.7697
"02";"25";"01";"06";"2015";5483.3207;491593.468;675265.7509999999
"02";"25";"03";"03";"2015";1316.4705;88496.4111;187254.4
"02";"25";"04";"04";"2015";6381.5086;540988.9998000001;791845.8151
"02";"25";"06";"02";"2015";4462.8153;402050.3127;437011.201
"02";"25";"09";"02";"2015";2340.5834;238240.0811;78976.3641
"02";"25";"10";"02";"2015";3084.792;304893.3947;106145.8724
"02";"25";"21";"06";"2015";105.9925;8683.3358;10337.3049
"02";"25";"23";"03";"2015";15.9308;1305.1158;1771.0894
"02";"25";"24";"04";"2015";483.2236;40252.5002;40712.552
"02";"25";"26";"02";"2015";259.3697;21575.6425;21575.6416
"02";"25";"29";"02";"2015";59.0927;4841.1141;1390.845
"02";"25";"30";"02";"2015";106.9083;8758.3617;2568.6605
"02";"29";"01";"01";"2015";36494.6147;4969037.2827;6644874.1233
"02";"29";"01";"06";"2015";149165.282;19057807.8147;27074593.3517
"02";"29";"03";"03";"2015";425719.2378;74615904.32540001;130447380.86970001
"02";"29";"04";"04";"2015";1540429.324;269113270.91719997;391266792.62729996
"02";"29";"06";"02";"2015";641151.1307;98913820.22600001;107515020.65429999
"02";"29";"09";"02";"2015";229624.6116;38128663.51869999;12947354.3428
"02";"29";"10";"02";"2015";357592.0355;57821972.4435;20620510.989699997
"02";"29";"21";"01";"2015";6862.6647;734622.1780000001;851439.7677
"02";"29";"21";"06";"2015";9072.189;971143.3577999999;1195694.8090000001
"02";"29";"23";"03";"2015";2594.4875;277730.0278;366640.2966
"02";"29";"24";"04";"2015";184203.9512;28083635.2199;28508410.445799995
"02";"29";"26";"02";"2015";73327.1079;9449164.8992;9449164.7453
"02";"29";"29";"02";"2015";6901.4315;738772.0165;217413.7978
"02";"29";"30";"02";"2015";13694.3622;1465929.4351;440404.2125000001
"02";"30";"01";"01";"2015";208536.6335;16805547.824;23328080.5356
"02";"30";"01";"06";"2015";445272.5722;34815440.5986;49843150.246700004
"02";"30";"03";"03";"2015";1847816.4288999997;201190647.19559997;352039657.4948
"02";"30";"04";"04";"2015";6637940.0471;713953093.3243;1038930597.7672999
"02";"30";"06";"02";"2015";2753672.832;267378350.0998;290628636.042
"02";"30";"09";"02";"2015";972495.6927;101098333.16950001;34329969.8274
"02";"30";"10";"02";"2015";1533444.6484;152134436.6336;54254287.0549
"02";"30";"21";"01";"2015";29375.4585;1973121.5652;2373537.1364
"02";"30";"21";"06";"2015";39566.2089;2657627.5398999997;3297713.8454
"02";"30";"23";"03";"2015";12782.874;858596.6003999999;1134509.2405
"02";"30";"24";"04";"2015";619182.2512;56212609.6498;57103425.168400005
"02";"30";"26";"02";"2015";240034.0065;18897048.250600003;18897048.982399996
"02";"30";"29";"02";"2015";29616.4187;1989262.6511;585421.6285
"02";"30";"30";"02";"2015";54704.7906;3674466.1812;1103907.4128
"02";"31";"01";"01";"2015";8834.916;913676.9498000001;1254017.3341
"02";"31";"01";"06";"2015";67801.4826;6292205.2802;9172311.017299999
"02";"31";"03";"03";"2015";63927.3689;5418019.636700001;9493638.726999998
"02";"31";"04";"04";"2015";161336.8505;14178115.1742;20655761.100300003
"02";"31";"06";"02";"2015";20209.1028;1479444.9167;1608092.2282999998
"02";"31";"09";"02";"2015";12082.3561;989606.9491999999;336040.9393
"02";"31";"10";"02";"2015";19670.5562;1572203.4399;560680.2887
"02";"31";"21";"01";"2015";723.1097;40832.5226;48569.67
"02";"31";"21";"06";"2015";1121.3719;66323.22;83794.34
"02";"31";"23";"03";"2015";318.4932;17984.6581;23767.225
"02";"31";"24";"04";"2015";10405.2374;678460.7545;689282.5295
"02";"31";"26";"02";"2015";4299.9732;262400.9814;262400.9759
"02";"31";"29";"02";"2015";669.6737;37815.1009;11128.6345
"02";"31";"30";"02";"2015";1278.8453;72213.7723;21694.9405
"02";"37";"01";"06";"2015";89237.1485;9033595.3613;12408784.8682
"02";"37";"03";"03";"2015";32197.0938;3082530.4011;5017956.2995
"02";"37";"04";"04";"2015";71331.6017;6898902.6037;9455732.8135
"02";"37";"06";"02";"2015";26050.2397;2058602.1949;2237610.7242000005
"02";"37";"09";"02";"2015";16758.4354;1521938.7025000001;511369.7979
"02";"37";"10";"02";"2015";25823.0066;2370244.1388999997;836389.4369999999
"02";"37";"21";"06";"2015";1198.0732;98151.0208;116846.453
"02";"37";"23";"03";"2015";205.6073;16844.1848;21978.321
"02";"37";"24";"04";"2015";5887.151;493165.9655;497745.23
"02";"37";"26";"02";"2015";2067.828;169404.8652;169404.8595
"02";"37";"29";"02";"2015";647.2222;53023.0705;15440.1651
"02";"37";"30";"02";"2015";1182.0257;96836.3445;28786.071
"02";"38";"01";"01";"2015";31857.2898;2191373.3808999998;3357911.8
"02";"38";"01";"06";"2015";824219.32;57142266.1571;89103795.82390001
"02";"38";"03";"03";"2015";381194.5326;25089651.2228;42647713
"02";"38";"04";"04";"2015";773041.1002;49124790.4698;70208370.2003
"02";"38";"06";"02";"2015";383063.4334;21870514.279000003;23772298.607799996
"02";"38";"09";"02";"2015";212496.0914;13720751.9059;4659157.2209
"02";"38";"10";"02";"2015";301486.2967;18675774.730299998;6660167.065200001
"02";"38";"21";"01";"2015";5366.2996;280923.0473;373071.78
"02";"38";"21";"06";"2015";32019.4472;1693883.5264;2289031.62
"02";"38";"23";"03";"2015";2450.0288;128257.7582;168361.452
"02";"38";"24";"04";"2015";76620.6001;4313273.0925;4367429.336
"02";"38";"26";"02";"2015";20422.8396;1069125.2374;1069125.2
"02";"38";"29";"02";"2015";6137.54;321297.0888;94554.762
"02";"38";"30";"02";"2015";12882.7055;674403.0627;202608.612
"02";"39";"01";"06";"2015";2376.3049;193910.9477;266361.1979
"02";"39";"03";"03";"2015";6863.7542;536024.6083;945203.0375
"02";"39";"04";"04";"2015";19571.9417;1734279.8672;2376376.8941
"02";"39";"06";"02";"2015";4936.8822;319122.4328;346872.2105
"02";"39";"09";"02";"2015";2912.8684;222751.4829;75993.2759
"02";"39";"10";"02";"2015";4422.5673;333646.428;119539.4057
"02";"39";"21";"06";"2015";193.8752;15883.0435;18908.3845
"02";"39";"23";"03";"2015";334.7123;22596.8924;29945.5242
"02";"39";"24";"04";"2015";1842.6556;163527.8316;165046.267
"02";"39";"26";"02";"2015";336.9988;27608.3098;27608.3099
"02";"39";"29";"02";"2015";103.6113;8488.2585;2509.6856
"02";"39";"30";"02";"2015";190.4143;15599.5125;4708.4338
"02";"40";"04";"04";"2015";8462.2071;620769.4922;851185.3733000001
"02";"40";"24";"04";"2015";1023.51;78654.7384;79265.08
"02";"53";"01";"01";"2015";20572.1774;3257447.7725;4742935.214199999
"02";"53";"01";"06";"2015";233717.5144;33494577.235300004;46904603.8444
"02";"53";"03";"03";"2015";151198.998;21139079.1541;37203583.9316
"02";"53";"04";"04";"2015";695493.6706999999;98039522.5605;143353601.8149
"02";"53";"06";"02";"2015";110796.7707;12892637.896399999;14013736.718999999
"02";"53";"09";"02";"2015";78795.6319;10233539.853799999;3475003.8534000004
"02";"53";"10";"02";"2015";110569.9926;14496210.6743;5169647.9337
"02";"53";"21";"01";"2015";2706.9582;245509.8587;309791.6116
"02";"53";"21";"06";"2015";4646.4181;438195.9453;531791.183
"02";"53";"23";"03";"2015";1058.8449;96028.6521;127325.1827
"02";"53";"24";"04";"2015";49593.1096;5675696.573299999;5780909.1402
"02";"53";"26";"02";"2015";15714.2611;1499651.3879;1499651.313
"02";"53";"29";"02";"2015";3486.9615;316246.6345;93068.4637
"02";"53";"30";"02";"2015";5917.5362;536696.2785;161237.8554
"02";"54";"01";"01";"2015";118278.9449;17159548.757;23829396.6706
"02";"54";"01";"06";"2015";190445.0787;25606885.5788;37902437.4058
"02";"54";"03";"03";"2015";915852.4422;118813124.19749999;208627079.1187
"02";"54";"04";"04";"2015";2332320.5484000007;299155551.7171;436595952.2334
"02";"54";"06";"02";"2015";779278.2137999999;85187424.63150002;92595028.885
"02";"54";"09";"02";"2015";448744.1231;54443257.6768;18487302.3353
"02";"54";"10";"02";"2015";812760.4025999999;100734220.201;35923904.72889999
"02";"54";"21";"01";"2015";11281.7835;944332.4508;1136517.5562
"02";"54";"21";"06";"2015";15273.8447;1278486.4627000003;1640136.5908
"02";"54";"23";"03";"2015";4289.5936;359046.8484;475558.7451
"02";"54";"24";"04";"2015";217448.4371;24065626.7892;24491783.4235
"02";"54";"26";"02";"2015";50548.8708;4246918.567899999;4246918.517899998
"02";"54";"29";"02";"2015";13743.804;1150397.7678;338551.4303
"02";"54";"30";"02";"2015";23940.3085;2003904.6567;602026.2837
"02";"55";"01";"01";"2015";75158.1194;9704389.9873;13637422.794599999
"02";"55";"01";"06";"2015";632708.9976000001;72260440.3938;111962259.59709999
"02";"55";"03";"03";"2015";603588.9487000001;67482204.5677;117442047.86100002
"02";"55";"04";"04";"2015";923607.4563999999;105273713.25519998;152504296.85180002
"02";"55";"06";"02";"2015";719659.2076000001;70649963.63239999;76793433.2058
"02";"55";"09";"02";"2015";335196.6825;36263723.2036;12314076.6799
"02";"55";"10";"02";"2015";545069.9616;59140889.614599995;21090864.0819
"02";"55";"21";"01";"2015";7530.1309;562677.7805;685273.1281999999
"02";"55";"21";"06";"2015";10006.3652;747717.8313;1004052.4565000001
"02";"55";"23";"03";"2015";3016.8356;225390.0298;295593.4213
"02";"55";"24";"04";"2015";90090.8566;7484057.016600001;7558889.852500001
"02";"55";"26";"02";"2015";33572.2772;2555870.6312;2555870.5775
"02";"55";"29";"02";"2015";9052.9143;676396.7719;199057.3284
"02";"55";"30";"02";"2015";16609.4607;1241121.382;372865.8777
"02";"56";"01";"01";"2015";20781.3153;2658028.7454;3632179.2501999997
"02";"56";"01";"06";"2015";74260.9233;9618346.428100001;14511686.714600002
"02";"56";"03";"03";"2015";22078.9238;3164710.3293999997;5567752.4618999995
"02";"56";"04";"04";"2015";690465.2106;94374764.96599999;137954632.9224
"02";"56";"06";"02";"2015";276030.8392;32550106.9949;35380552.01409999
"02";"56";"09";"02";"2015";149981.0964;19517496.0535;6627558.490499999
"02";"56";"10";"02";"2015";254480.2791;33428870.1193;11921425.2922
"02";"56";"21";"01";"2015";3071.7907;270271.6585;320113.29
"02";"56";"21";"06";"2015";4030.1468;354592.6678;463701.69
"02";"56";"23";"03";"2015";1141.923;100472.1522;133216.856
"02";"56";"24";"04";"2015";68208.0433;8136498.3577;8287327.542599999
"02";"56";"26";"02";"2015";20616.7512;1997798.5094;1997798.6040999999
"02";"56";"29";"02";"2015";3659.7162;322000.3129;94761.724
"02";"56";"30";"02";"2015";6305.4725;554787.3132;166672.879
"02";"57";"01";"01";"2015";17587.6387;1936472.6565999999;2802826.0631999997
"02";"57";"01";"06";"2015";52216.2123;6249870.861099999;9317041.2317
"02";"57";"03";"03";"2015";82464.753;10883393.1862;19100375.2638
"02";"57";"04";"04";"2015";448336.0629;57136853.0499;83350625.36590001
"02";"57";"06";"02";"2015";187237.1542;20479017.7196;22259801.576199997
"02";"57";"09";"02";"2015";96052.6214;11588613.095399998;3935146.7426
"02";"57";"10";"02";"2015";171959.1539;20873061.475199997;7443765.160799999
"02";"57";"21";"01";"2015";2084.0296;169204.6557;212248.68
"02";"57";"21";"06";"2015";2895.4542;235085.1116;303727.53
"02";"57";"23";"03";"2015";820.3621;66606.1012;88219.999
"02";"57";"24";"04";"2015";47666.1015;5223589.5063;5316089.345
"02";"57";"26";"02";"2015";12979.305;1138401.7707;1138401.827
"02";"57";"29";"02";"2015";2573.1174;208914.232;61481.528
"02";"57";"30";"02";"2015";5010.5579;424015.2573000001;127385.457
"02";"58";"01";"01";"2015";574.7058;51531.4937;58987.51
"02";"58";"01";"06";"2015";30565.4581;3382220.0086;4747641.595099999
"02";"58";"03";"03";"2015";23594.3181;2795664.8087999998;4830104.611
"02";"58";"04";"04";"2015";82860.5599;10335658.783599999;14880015.4725
"02";"58";"06";"02";"2015";34566.4388;3792937.7357000005;4122758.9513999997
"02";"58";"09";"02";"2015";18502.965;2306545.3475;781297.1313
"02";"58";"10";"02";"2015";32505.9001;3997270.6398;1422010.1609
"02";"58";"21";"01";"2015";513.673;39049.3187;38739.403
"02";"58";"21";"06";"2015";622.6491;47333.6601;57583.528
"02";"58";"23";"03";"2015";175.2941;13325.8225;17449.0275
"02";"58";"24";"04";"2015";7573.8842;738408.6562999999;745189.871
"02";"58";"26";"02";"2015";1934.0792;149140.4721;149140.4786
"02";"58";"29";"02";"2015";528.1656;40151.0433;11787.2893
"02";"58";"30";"02";"2015";969.3266;73688.0142;22083.4373
"02";"62";"01";"01";"2015";125003.2559;20896568.4174;28543325.465699997
"02";"62";"01";"06";"2015";651250.0316;94354511.94459999;131303245.77610001
"02";"62";"03";"03";"2015";248063.8917;32571024.6345;58444326.075899996
"02";"62";"04";"04";"2015";988165.8732;133577321.17539999;198480421.06620002
"02";"62";"06";"02";"2015";273392.7331;30863523.4782;33547307.809800006
"02";"62";"09";"02";"2015";131366.8131;16681474.6398;5664530.257300001
"02";"62";"10";"02";"2015";166173.7884;20023174.641900003;7140678.0075
"02";"62";"21";"01";"2015";5592.1339;488317.5066;578095.7697000001
"02";"62";"21";"06";"2015";7568.9238;660935.2615;797075.8262
"02";"62";"23";"03";"2015";2118.0062;184948.3688;247455.6717
"02";"62";"24";"04";"2015";51585.2764;4954619.296599999;5081660.9356
"02";"62";"26";"02";"2015";31178.6415;2773329.9069999997;2773329.8771
"02";"62";"29";"02";"2015";7848.8256;685376.4168;201699.9522
"02";"62";"30";"02";"2015";8259.6731;721252.5707;216683.4824
"02";"67";"01";"01";"2015";23766.4446;5647493.655100001;7912979.5119
"02";"67";"01";"06";"2015";192393.129;36250476.86;50629159.034700006
"02";"67";"03";"03";"2015";93906.244;18169031.9822;32311986.097299997
"02";"67";"04";"04";"2015";79521.2379;16488177.5941;24315264.512700003
"02";"67";"06";"02";"2015";76223.916;11935828.0528;12973725.891800001
"02";"67";"09";"02";"2015";55460.6712;9991513.5503;3392819.1403
"02";"67";"10";"02";"2015";82146.0317;15021018.0647;5356805.4695
"02";"67";"21";"01";"2015";1144.2215;148920.1994;180838.122
"02";"67";"21";"06";"2015";1628.8938;212000.2023;256627.76
"02";"67";"23";"03";"2015";367.9012;47882.2676;63690.172
"02";"67";"24";"04";"2015";10792.1356;1404594.2898;1434137.56
"02";"67";"26";"02";"2015";6232.4082;811146.6806999999;811146.686
"02";"67";"29";"02";"2015";1525.9028;198595.9443;58444.95
"02";"67";"30";"02";"2015";2447.649;318561.0278;95704.209
"02";"68";"01";"01";"2015";22548.9395;4515725.2458;6160607.6547
"02";"68";"01";"06";"2015";4358.4926;988017.5677;1383584.4402
"02";"68";"03";"03";"2015";136113.6646;24110215.7303;42778942.7475
"02";"68";"04";"04";"2015";422245.9603;77916229.05729999;114700758.48200001
"02";"68";"06";"02";"2015";93451.9185;13442450.3148;14611359.219700001
"02";"68";"09";"02";"2015";60005.1292;9602237.673;3260632.475
"02";"68";"10";"02";"2015";84711.174;13696728.104700001;4884536.066300001
"02";"68";"21";"01";"2015";1684.8326;200001.0866;236463.81
"02";"68";"21";"06";"2015";2331.4938;276764.1682;335878.82
"02";"68";"23";"03";"2015";526.822;62537.3538;83117.164
"02";"68";"24";"04";"2015";50772.3751;8514563.1561;8688329.935899999
"02";"68";"26";"02";"2015";10327.1515;1267672.0219999999;1267672.05
"02";"68";"29";"02";"2015";2124.8253;252231.2119;74229.311
"02";"68";"30";"02";"2015";3496.2484;415028.4597;124685.578
"02";"69";"01";"01";"2015";5691.7571;900980.5544000001;1410868.3902
"02";"69";"01";"06";"2015";729.0901;131494.6144;180624.463
"02";"69";"03";"03";"2015";27796.8735;4156762.0204;7253118.531
"02";"69";"04";"04";"2015";127257.0563;20268799.9771;29426249.3751
"02";"69";"06";"02";"2015";20248.6049;2554370.539;2776489.7879000003
"02";"69";"09";"02";"2015";12749.135;1782372.8017;605240.5284
"02";"69";"10";"02";"2015";18274.7377;2581743.9236000003;920703.2372999999
"02";"69";"21";"01";"2015";387.3991;42358.2951;57489.541
"02";"69";"21";"06";"2015";615.3917;67287.0516;80103.629
"02";"69";"23";"03";"2015";162.6478;17783.943;23387.616
"02";"69";"24";"04";"2015";14300.2831;2104870.1143;2130435.4000000004
