ID_AGREG_PARC;ID_AGREG;ID_GESTE_BATI;BRANCHE;SS_BRANCHE;BAT_TYPE;OCCUPANT;PERIODE_DETAIL;GESTE;CINT;COUT_VARIABLE
02185405;0218540507;0218540507ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;ENSBBC;9.66756;16.30701
02185405;0218540507;0218540507FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;FENBBC;3.61473;20.20406
02185405;0218540507;0218540507Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;Etat initial;0;8.989155
02185405;0218540507;0218540507GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;GTB;2.62279;12.5186
02185405;0218540507;0218540507FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;FENMOD;-5.4232;21.80233
02185405;0218540507;0218540507ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;ENSMOD;-0.19502;18.05659
02185405;0218540507;0218540507FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;FEN_MURBBC;1.43463;22.38416
02185405;0218540511;0218540511ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;ENSBBC;7.72887;16.20246
02185405;0218540511;0218540511ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;ENSMOD;-1.01704;17.47357
02185405;0218540511;0218540511FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;FENMOD;-5.95969;21.05039
02185405;0218540511;0218540511FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;FEN_MURBBC;0.45092;21.49421
02185405;0218540511;0218540511Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;Etat initial;0;8.282041
02185405;0218540511;0218540511FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;FENBBC;2.60691;19.33822
02185405;0218540511;0218540511GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;GTB;2.03277;11.91755
02185405;0218540517;0218540517GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;GTB;2.44946;12.34203
02185405;0218540517;0218540517ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;ENSBBC;9.11439;16.25994
02185405;0218540517;0218540517FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FENBBC;3.23059;20.03778
02185405;0218540517;0218540517Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;Etat initial;0;8.781427
02185405;0218540517;0218540517FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;1.02124;22.24713
02185405;0218540517;0218540517FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FENMOD;-5.60077;21.6014
02185405;0218540517;0218540517ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;ENSMOD;-0.42641;17.87522
02185501;0218550107;0218550107Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Bloc communal;PERIODE_1981_1998;Etat initial;0;6.119462
02185501;0218550107;0218550107GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Bloc communal;PERIODE_1981_1998;GTB;0.630705;9.694085
02185503;0218550307;0218550307GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Etat;PERIODE_1981_1998;GTB;1.14304;10.21424
02185503;0218550307;0218550307Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Etat;PERIODE_1981_1998;Etat initial;0;6.731414
02185503;0218550311;0218550311Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Etat;PERIODE_1999_2008;Etat initial;0;11.35712
02185503;0218550311;0218550311GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Etat;PERIODE_1999_2008;GTB;5.01571;14.14609
02185503;0218550317;0218550317GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Etat;PERIODE_BEFORE_1980;GTB;1.14304;10.21424
02185503;0218550317;0218550317Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Etat;PERIODE_BEFORE_1980;Etat initial;0;6.731414
02185505;0218550507;0218550507Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Privé;PERIODE_1981_1998;Etat initial;0;8.359893
02185505;0218550507;0218550507GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Privé;PERIODE_1981_1998;GTB;2.12114;11.98372
02185505;0218550511;0218550511GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Privé;PERIODE_1999_2008;GTB;1.62361;11.47858
02185505;0218550511;0218550511Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Privé;PERIODE_1999_2008;Etat initial;0;7.765613
02185505;0218550517;0218550517Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Privé;PERIODE_BEFORE_1980;Etat initial;0;7.825083
02185505;0218550517;0218550517GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Moyen Hotel avec restaurant Luxe;Privé;PERIODE_BEFORE_1980;GTB;1.6734;11.52913
02186705;0218670507;0218670507FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;FENMOD;-11.85313;41.55575
02186705;0218670507;0218670507ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;ENSMOD;-1.00895;33.39989
02186705;0218670507;0218670507ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;ENSBBC;18.87936;28.22405
02186705;0218670507;0218670507FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;FENBBC;4.25519;38.93882
02186705;0218670507;0218670507FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;FEN_MURBBC;0.43204;42.76197
02186705;0218670507;0218670507GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;GTB;8.72412;18.73393
02186705;0218670507;0218670507Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1981_1998;Etat initial;0;16.30132
02186705;0218670511;0218670511ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;ENSMOD;-2.33725;32.44311
02186705;0218670511;0218670511FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;FEN_MURBBC;-1.07615;41.22295
02186705;0218670511;0218670511FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;FENMOD;-12.70046;40.30765
02186705;0218670511;0218670511GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;GTB;7.76454;17.75642
02186705;0218670511;0218670511Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;Etat initial;0;15.15131
02186705;0218670511;0218670511ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;ENSBBC;15.8373;27.9431
02186705;0218670511;0218670511FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_1999_2008;FENBBC;2.67479;37.47201
02186705;0218670517;0218670517Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;Etat initial;0;13.91932
02186705;0218670517;0218670517FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;FENBBC;-0.17357;37.05594
02186705;0218670517;0218670517ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;ENSBBC;12.4439;27.77661
02186705;0218670517;0218670517ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;ENSMOD;-3.86674;31.52461
02186705;0218670517;0218670517FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;FENMOD;-13.9421;39.30448
02186705;0218670517;0218670517FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;-4.34881;41.23118
02186705;0218670517;0218670517GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;GTB;6.73656;16.70923
02186805;0218680507;0218680507ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;ENSMOD;-4.15958;27.62625
02186805;0218680507;0218680507FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;FENMOD;-12.85372;34.37275
02186805;0218680507;0218680507Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;Etat initial;0;11.81002
02186805;0218680507;0218680507FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;FEN_MURBBC;-4.95889;36.25219
02186805;0218680507;0218680507FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;FENBBC;-1.18317;32.47647
02186805;0218680507;0218680507ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;ENSBBC;9.44521;24.68038
02186805;0218680507;0218680507GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1981_1998;GTB;4.97654;14.91633
02186805;0218680511;0218680511ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;ENSMOD;-4.3002;27.54991
02186805;0218680511;0218680511FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;FENMOD;-12.83796;34.15803
02186805;0218680511;0218680511ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;ENSBBC;9.18138;24.6287
02186805;0218680511;0218680511FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;FENBBC;-0.95999;31.96397
02186805;0218680511;0218680511FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;FEN_MURBBC;-4.56811;35.57209
02186805;0218680511;0218680511GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;GTB;4.88543;14.82352
02186805;0218680511;0218680511Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_1999_2008;Etat initial;0;11.70083
02186805;0218680517;0218680517FENMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FENMOD;-12.57052;34.68323
02186805;0218680517;0218680517ENSMOD;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;ENSMOD;-3.77853;27.89261
02186805;0218680517;0218680517GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;GTB;5.24842;15.19327
02186805;0218680517;0218680517ENSBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;ENSBBC;10.31779;24.74927
02186805;0218680517;0218680517FENBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FENBBC;-0.57937;32.73601
02186805;0218680517;0218680517Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;Etat initial;0;12.13584
02186805;0218680517;0218680517FEN_MURBBC;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;-4.30832;36.46496
02186905;0218690507;0218690507GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Luxe;Privé;PERIODE_1981_1998;GTB;3.28663;13.16703
02186905;0218690507;0218690507Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Luxe;Privé;PERIODE_1981_1998;Etat initial;0;9.752015
02186905;0218690511;0218690511Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Luxe;Privé;PERIODE_1999_2008;Etat initial;0;10.3182
02186905;0218690511;0218690511GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Luxe;Privé;PERIODE_1999_2008;GTB;3.76065;13.64828
02186905;0218690517;0218690517Etat initial;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Luxe;Privé;PERIODE_BEFORE_1980;Etat initial;0;9.746918
02186905;0218690517;0218690517GTB;Café Hôtel Restaurant;Hôtel avec restaurant;Petit Hotel avec restaurant Luxe;Privé;PERIODE_BEFORE_1980;GTB;3.28237;13.16269
02192305;0219230507;0219230507ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;ENSBBC;-4.8453;20.09891
02192305;0219230507;0219230507Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;Etat initial;0;5.276187
02192305;0219230507;0219230507FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;FENBBC;-7.9336;21.92122
02192305;0219230507;0219230507FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;FEN_MURBBC;-12.17767;26.16529
02192305;0219230507;0219230507GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;GTB;-0.470765;9.362572
02192305;0219230507;0219230507FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;FENMOD;-12.042;21.66067
02192305;0219230511;0219230511FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;FENBBC;-8.42473;21.46581
02192305;0219230511;0219230511ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;ENSBBC;-5.76817;19.98957
02192305;0219230511;0219230511FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;FEN_MURBBC;-12.64478;25.68586
02192305;0219230511;0219230511FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;FENMOD;-12.39387;21.36165
02192305;0219230511;0219230511Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;Etat initial;0;4.919147
02192305;0219230511;0219230511GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;GTB;-0.768991;9.059088
02192305;0219230517;0219230517FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;FENBBC;-8.27753;21.77113
02192305;0219230517;0219230517ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;ENSBBC;-5.33823;20.0531
02192305;0219230517;0219230517FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;FENMOD;-12.23111;21.51006
02192305;0219230517;0219230517Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;Etat initial;0;5.089838
02192305;0219230517;0219230517GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;GTB;-0.626417;9.204175
02192305;0219230517;0219230517FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Bas de gamme;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;-12.54718;26.04078
02192405;0219240507;0219240507ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1981_1998;ENSBBC;-2.78841;18.82891
02192405;0219240507;0219240507FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1981_1998;FEN_MURBBC;-9.87761;24.58682
02192405;0219240507;0219240507FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1981_1998;FENMOD;-10.43328;20.54815
02192405;0219240507;0219240507Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1981_1998;Etat initial;0;5.548371
02192405;0219240507;0219240507FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1981_1998;FENBBC;-6.06602;20.77523
02192405;0219240507;0219240507GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1981_1998;GTB;-0.243418;9.593928
02192405;0219240511;0219240511Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1999_2008;Etat initial;0;4.977344
02192405;0219240511;0219240511FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1999_2008;FEN_MURBBC;-10.76928;23.96464
02192405;0219240511;0219240511ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1999_2008;ENSBBC;-4.28041;18.67006
02192405;0219240511;0219240511FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1999_2008;FENBBC;-6.95211;20.14747
02192405;0219240511;0219240511GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1999_2008;GTB;-0.72038;9.108555
02192405;0219240511;0219240511FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_1999_2008;FENMOD;-11.03143;20.1053
02192405;0219240517;0219240517FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FENBBC;-7.58516;20.10888
02192405;0219240517;0219240517Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;Etat initial;0;4.723996
02192405;0219240517;0219240517ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;ENSBBC;-4.95983;18.61704
02192405;0219240517;0219240517GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;GTB;-0.931995;8.89321
02192405;0219240517;0219240517FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;-11.50822;24.03194
02192405;0219240517;0219240517FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Haut de gamme;Privé;PERIODE_BEFORE_1980;FENMOD;-11.2773;19.88931
02192505;0219250517;0219250517Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;Etat initial;0;6.000134
02192505;0219250517;0219250517GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Grand Hotel sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;GTB;0.145533;9.977927
02193905;0219390517;0219390517GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Haut de Gamme;Privé;PERIODE_BEFORE_1980;GTB;-0.1654;9.663463
02193905;0219390517;0219390517FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Haut de Gamme;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;-63.58934;78.53066
02193905;0219390517;0219390517FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Haut de Gamme;Privé;PERIODE_BEFORE_1980;FENBBC;-53.13419;68.07551
02193905;0219390517;0219390517ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Haut de Gamme;Privé;PERIODE_BEFORE_1980;ENSBBC;-43.91675;60.21037
02193905;0219390517;0219390517Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Haut de Gamme;Privé;PERIODE_BEFORE_1980;Etat initial;0;5.630177
02194005;0219400517;0219400517Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;Etat initial;0;3.309996
02194005;0219400517;0219400517ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;ENSBBC;-37.68728;47.26635
02194005;0219400517;0219400517FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;-52.01252;60.79656
02194005;0219400517;0219400517FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;FENBBC;-43.65776;52.4418
02194005;0219400517;0219400517GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Hotel d'affaire sans restaurant Luxe;Privé;PERIODE_BEFORE_1980;GTB;-2.107374;7.69131
02195605;0219560507;0219560507Etat initial;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;Etat initial;0;8.282021
02195605;0219560507;0219560507GTB;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;GTB;2.03276;11.91753
02195605;0219560507;0219560507ENSBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;ENSBBC;6.2976;17.63368
02195605;0219560507;0219560507FENBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;FENBBC;0.9188;21.02628
02195605;0219560507;0219560507FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;FEN_MURBBC;-1.7823;23.72738
02195605;0219560507;0219560507ENSMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;ENSMOD;-2.15361;18.6101
02195605;0219560507;0219560507FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1981_1998;FENMOD;-7.41257;22.50323
02195605;0219560511;0219560511FEN_MURBBC;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;FEN_MURBBC;-2.15269;23.04216
02195605;0219560511;0219560511FENMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;FENMOD;-7.6836;22.04837
02195605;0219560511;0219560511ENSMOD;Café Hôtel Restaurant;Hôtel sans restaurant;Moyen Hotel sans restaurant Bas de gamme;Privé;PERIODE_1999_2008;ENSMOD;-2.60094;18.26583
