"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"S2";"Habitat Communautaire";"Auxiliaires";4.56179978473782;3.75036083719999;3.21615055972777;2.83741033958551;2.21509021459778
"S2";"Habitat Communautaire";"Bureautique";1.07280412079096;1.12207852882349;1.17452813484591;1.22906713918516;1.20185727981418
"S2";"Habitat Communautaire";"Chauffage";88.0978155491041;72.8161217950267;62.7936768386269;55.8733205882419;42.3442160187481
"S2";"Habitat Communautaire";"Climatisation";7.48103070817948;8.93207010872413;9.71727652628564;10.5523768887033;11.7388895264366
"S2";"Habitat Communautaire";"Cuisson";24.1897710449796;23.5223875046083;23.1497524578409;22.7851684514325;21.4943156936814
"S2";"Habitat Communautaire";"ECS";27.242172178478;27.3110614263907;27.4753879062743;27.6744132028288;27.808551747338
"S2";"Habitat Communautaire";"Eclairage";16.3326561531878;14.8418981807262;13.6610492518618;12.5757187049381;8.92911319577259
"S2";"Habitat Communautaire";"Froid_alimentaire";3.82795222816304;3.61754151196204;3.45522730935123;3.30117841559864;3.16997902920228
"S2";"Habitat Communautaire";"Process";6.03855142067402;6.00262865902692;5.9825721909456;5.96294960181555;5.89347231982871
"S2";"Habitat Communautaire";"Ventilation";6.66683852737388;6.72903821595213;6.76190989362595;6.80385790377261;6.8517905267474
"S2";"Santé Action Sociale";"Autre";7.55871598559998;7.48347486417894;7.42241738306007;7.3649175388596;7.17629785236231
"S2";"Santé Action Sociale";"Auxiliaires";5.57342387305863;4.60679983141072;3.83269891813404;2.84649183819186;1.2181914894712
"S2";"Santé Action Sociale";"Bureautique";1.06408996113624;1.1115634425024;1.15903544484729;1.20809075706433;1.15947650727239
"S2";"Santé Action Sociale";"Chauffage";106.928039262596;89.6652356048427;80.0206500998913;68.9848622622376;45.7286985570576
"S2";"Santé Action Sociale";"Climatisation";12.7589322857254;13.6293954264245;13.9224421375574;14.2278274008196;14.7619353620566
"S2";"Santé Action Sociale";"Cuisson";11.5660687633774;11.1448359517346;10.8029119417489;10.4809085607166;9.42455195389508
"S2";"Santé Action Sociale";"ECS";27.4310118932553;27.4971520847777;27.5466154374239;27.5533086748431;27.3097057784792
"S2";"Santé Action Sociale";"Eclairage";19.2451067573201;17.7816436981012;16.0427141695546;14.2201364493598;9.23887594732762
"S2";"Santé Action Sociale";"Froid_alimentaire";7.53036508012506;7.061871097945;6.66576742704428;6.29975965238763;5.86269906870909
"S2";"Santé Action Sociale";"Process";3.98358169388175;3.95415243324883;3.93026432266495;3.90776804665307;3.83397071632973
"S2";"Santé Action Sociale";"Ventilation";29.4413841152518;28.8324344024075;28.3949478356884;28.211247943887;27.0429697563869
"S2";"Sport Loisir Culture";"Autre";1.00717505224349;1.01426697949802;1.018029041204;1.02171697745511;1.03464045679639
"S2";"Sport Loisir Culture";"Auxiliaires";6.29502976838351;7.47451540259208;8.60740796830502;9.63725086442515;8.18977830313222
"S2";"Sport Loisir Culture";"Bureautique";3.80603112600967;3.99817304567557;4.19566077669518;4.40150927885602;4.34362101165602
"S2";"Sport Loisir Culture";"Chauffage";95.9899461354766;84.6199262751159;77.5492122347023;71.9348772775942;56.4251667227601
"S2";"Sport Loisir Culture";"Climatisation";44.1782469669925;49.9510596647507;53.8957326504877;57.8727109620366;65.1401204408897
"S2";"Sport Loisir Culture";"Cuisson";5.41769371873156;5.28966702329094;5.22159329707412;5.15470383348608;4.92501214657754
"S2";"Sport Loisir Culture";"ECS";52.9547611578736;53.009947806446;53.2025515596141;53.3963068448671;53.8310607863878
"S2";"Sport Loisir Culture";"Eclairage";27.113866875548;25.6733362538897;23.8893114652532;22.1852042391183;15.7665101492862
"S2";"Sport Loisir Culture";"Froid_alimentaire";1.90569991236915;1.81217983894747;1.73792571609003;1.66716255447105;1.62523574004163
"S2";"Sport Loisir Culture";"Process";17.3686150798266;17.2808210854504;17.23491387814;17.1903989304995;17.0087482074082
"S2";"Sport Loisir Culture";"Ventilation";4.13536988984961;4.16861505724106;4.18865042380184;4.20835581041821;4.24992292607235
"S2";"Transport";"Autre";11.791460964477;11.6519054571283;11.5751823870731;11.5000679587101;11.2337793079475
"S2";"Transport";"Auxiliaires";0;0;0;0;0
"S2";"Transport";"Bureautique";1.0646089932149;1.11405013957842;1.16652653092787;1.22112114267404;1.19587601872329
"S2";"Transport";"Chauffage";145.660208351354;134.970294982986;127.975612906149;120.936919226697;95.3715709476961
"S2";"Transport";"Climatisation";5.80368572163317;5.82250715709016;5.9586196730332;6.09094744530676;6.52547366053468
"S2";"Transport";"Cuisson";8.17333249013923;7.95383195908191;7.83299212290512;7.71468326673417;7.29526845576893
"S2";"Transport";"ECS";13.6528274091549;13.7462913191516;13.8219589246042;13.9532423692681;13.775785738834
"S2";"Transport";"Eclairage";62.0112017155026;59.0046243441841;55.0209736942817;51.0854376196232;35.6464711221403
"S2";"Transport";"Froid_alimentaire";9.49834513222308;8.98328480961222;8.58547080046513;8.20761852208242;7.89765245524954
"S2";"Transport";"Process";0;0;0;0;0
"S2";"Transport";"Ventilation";15.0626400131146;15.0701354390572;15.08726713909;15.1157798034474;15.32122544545
