"scenario";"BRANCHE";"usage";"2015";"2020";"2025";"2030";"2050"
"AMS3";"Bureaux Administration";"Autre";24.5738965232421;24.4729555710097;23.5483169022297;22.6700203348909;19.5528600041886
"AMS3";"Bureaux Administration";"Auxiliaires";4.52529995707653;3.76594579103106;2.99624515564;2.14244138831954;1.26810070138477
"AMS3";"Bureaux Administration";"Bureautique";38.8485917972672;40.6974904940968;36.6265751861366;33.0026487741669;24.6612627393084
"AMS3";"Bureaux Administration";"Chauffage";109.926401588486;94.2025766543374;79.2473543590218;61.2786062169941;33.1438142403881
"AMS3";"Bureaux Administration";"Climatisation";36.4143041772242;38.379583833681;39.9587153155968;41.5483459576553;45.8242753501427
"AMS3";"Bureaux Administration";"Cuisson";3.97989732498812;3.88959657127775;3.69772003322565;3.51716545102755;2.80626615225591
"AMS3";"Bureaux Administration";"ECS";5.51967490919003;5.35787666236036;5.19019789564271;5.05271074873227;4.42702169900466
"AMS3";"Bureaux Administration";"Eclairage";19.5876956514049;17.6042984842824;14.0697156257175;10.513174747116;6.52082362001358
"AMS3";"Bureaux Administration";"Froid_alimentaire";0.611386019154633;0.580073170572304;0.551315157786867;0.524289745370527;0.437333560685058
"AMS3";"Bureaux Administration";"Process";0.520433387949427;0.51829575242341;0.498713410493911;0.480112598170252;0.414096466047032
"AMS3";"Bureaux Administration";"Ventilation";4.0025690319687;4.02626377887685;4.05278195401457;4.13167992867278;4.06740381207341
"AMS3";"Café Hôtel Restaurant";"Autre";7.46079728949737;7.42506397558593;7.15546448497429;6.89747345362683;5.95504437433031
"AMS3";"Café Hôtel Restaurant";"Auxiliaires";12.1323664915825;14.1242574066142;15.9463036596394;17.1519642274937;13.4605037352379
"AMS3";"Café Hôtel Restaurant";"Bureautique";3.17143828192116;3.32076732348333;2.99237605966168;2.69839247716619;2.00994746920649
"AMS3";"Café Hôtel Restaurant";"Chauffage";109.710774511935;100.049148812922;94.4445475775677;88.962433030753;65.7563965662197
"AMS3";"Café Hôtel Restaurant";"Climatisation";29.7153189754963;32.2985702619575;33.7814186892219;35.201341931442;39.5823869430054
"AMS3";"Café Hôtel Restaurant";"Cuisson";98.415639434293;95.9727212475609;91.8864733463498;87.9881327263432;70.6575870804331
"AMS3";"Café Hôtel Restaurant";"ECS";32.6131955370586;31.8269758375343;31.0550221472937;30.2814013953187;27.0402841058067
"AMS3";"Café Hôtel Restaurant";"Eclairage";23.4998715798989;21.3564000663183;17.4642197668801;13.6258934059775;8.23986881084742
"AMS3";"Café Hôtel Restaurant";"Froid_alimentaire";14.1418016821117;13.3951493328984;12.805952085024;12.2453024890612;10.2715192263679
"AMS3";"Café Hôtel Restaurant";"Process";1.983331236228;1.97383215534092;1.90216331885546;1.83358053713087;1.58305121405615
"AMS3";"Café Hôtel Restaurant";"Ventilation";10.3853311111925;10.3923794172065;10.383644192166;10.3833096853409;10.2463305239443
"AMS3";"Commerce";"Autre";25.1023802317824;24.9932657894567;24.0600815824557;23.1676977314132;19.9618208212505
"AMS3";"Commerce";"Auxiliaires";7.84013875445854;8.02603649428002;8.30924556361118;8.19135995655489;4.98538078568482
"AMS3";"Commerce";"Bureautique";3.18799196991397;3.34118286126855;3.00890895400082;2.71174020717585;2.01748417821084
"AMS3";"Commerce";"Chauffage";91.440087253151;84.5732029752105;79.7507917854512;75.3136824723343;60.039690911407
"AMS3";"Commerce";"Climatisation";15.8041417919565;17.7365749372825;18.889140310691;20.0848503503337;23.2055648521645
"AMS3";"Commerce";"Cuisson";5.44184746923406;5.34126522767284;5.10495234904386;4.87937417205906;3.90524528781197
"AMS3";"Commerce";"ECS";12.4342797197249;12.2410754325625;12.0326098809753;11.8237124836326;10.5827633343124
"AMS3";"Commerce";"Eclairage";47.7328352809752;43.703611761168;35.6439225900669;27.7522619420648;16.8199707244702
"AMS3";"Commerce";"Froid_alimentaire";22.7418020656317;21.2453399075063;19.5155439256117;17.9410074209488;13.4270876879806
"AMS3";"Commerce";"Process";7.97751949967995;7.94766608295924;7.65460246550986;7.37430972101354;6.3586986858924
"AMS3";"Commerce";"Ventilation";3.11920189484934;3.11666518467259;3.11018580606988;3.10368730408686;3.05132340723981
"AMS3";"Enseignement Recherche";"Autre";4.71335939135904;4.69002101419175;4.52041441183679;4.35798469035378;3.76547581309392
"AMS3";"Enseignement Recherche";"Auxiliaires";4.28421984048293;3.57488557412092;2.93082648053294;2.32449227396686;1.4100549877639
"AMS3";"Enseignement Recherche";"Bureautique";2.74225763538922;2.87062331523763;2.58709603290671;2.3330721609067;1.73516220231819
"AMS3";"Enseignement Recherche";"Chauffage";79.3878582208449;69.0757836193954;61.5655982887502;54.4207607860871;36.3017021565364
